Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-22.3,18.8,0.4,0.757,0.535,0.825,0.506,0.347,0.68,0.673,0.4,0.76,0.373,0.155,0.58,0.62,0.316,0.717,0.286,0.031,0.516
linear,5,-46.9,27.4,1.0,0.773,0.452,0.871,0.479,0.337,0.662,0.694,0.347,0.803,0.355,0.156,0.575,0.684,0.211,0.833,0.242,0.049,0.522
linear,10,-62.3,29.1,0.3,0.741,0.564,0.796,0.501,0.335,0.68,0.646,0.453,0.707,0.384,0.147,0.58,0.646,0.368,0.733,0.333,0.096,0.551
linear,15,-64.7,31.6,0.1,0.732,0.59,0.775,0.506,0.335,0.683,0.638,0.474,0.69,0.389,0.149,0.582,0.62,0.368,0.7,0.318,0.063,0.534
