activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.861,0.898,0.825,0.866,0.729,0.861,0.728,0.727,0.729,0.525,0.385,0.728,0.717,0.818,0.69,0.545,0.419,0.754
relu,"(25,)",0.01,0.883,0.934,0.831,0.888,0.772,0.883,0.755,0.636,0.786,0.521,0.375,0.711,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(25,)",0.001,0.883,0.928,0.837,0.887,0.769,0.883,0.747,0.655,0.771,0.518,0.372,0.713,0.755,0.636,0.786,0.519,0.373,0.711
relu,"(25,)",0.0001,0.822,0.85,0.794,0.826,0.651,0.822,0.758,0.873,0.729,0.599,0.499,0.801,0.755,0.909,0.714,0.606,0.513,0.812
relu,"(50,)",0.1,0.865,0.916,0.813,0.871,0.737,0.865,0.777,0.764,0.781,0.587,0.469,0.772,0.755,0.636,0.786,0.519,0.373,0.711
relu,"(50,)",0.01,0.889,0.91,0.867,0.89,0.782,0.889,0.774,0.673,0.8,0.55,0.418,0.736,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(50,)",0.001,0.892,0.928,0.855,0.895,0.787,0.892,0.755,0.655,0.781,0.524,0.382,0.718,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(50,)",0.0001,0.849,0.886,0.813,0.854,0.703,0.849,0.713,0.709,0.714,0.506,0.355,0.712,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(75,)",0.1,0.867,0.916,0.819,0.874,0.741,0.867,0.777,0.745,0.786,0.58,0.461,0.766,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(75,)",0.01,0.883,0.916,0.849,0.886,0.769,0.883,0.777,0.727,0.79,0.574,0.45,0.759,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(75,)",0.001,0.883,0.91,0.855,0.885,0.77,0.882,0.781,0.782,0.781,0.596,0.483,0.781,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(75,)",0.0001,0.862,0.898,0.825,0.865,0.729,0.861,0.774,0.764,0.776,0.585,0.465,0.77,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(100,)",0.1,0.874,0.91,0.837,0.878,0.753,0.874,0.762,0.709,0.776,0.554,0.422,0.743,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(100,)",0.01,0.904,0.934,0.873,0.906,0.812,0.904,0.774,0.655,0.805,0.545,0.41,0.73,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(100,)",0.001,0.895,0.922,0.867,0.897,0.793,0.895,0.762,0.691,0.781,0.547,0.412,0.736,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(100,)",0.0001,0.877,0.91,0.843,0.88,0.757,0.877,0.74,0.727,0.743,0.537,0.399,0.735,0.736,0.727,0.738,0.533,0.394,0.733
relu,"(125,)",0.1,0.873,0.916,0.831,0.879,0.752,0.873,0.792,0.836,0.781,0.628,0.528,0.809,0.774,0.818,0.762,0.6,0.491,0.79
relu,"(125,)",0.01,0.892,0.922,0.861,0.894,0.788,0.892,0.774,0.655,0.805,0.542,0.409,0.73,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(125,)",0.001,0.898,0.922,0.873,0.9,0.801,0.898,0.808,0.709,0.833,0.603,0.49,0.771,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(125,)",0.0001,0.88,0.91,0.849,0.882,0.763,0.88,0.789,0.745,0.8,0.594,0.478,0.773,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(150,)",0.1,0.861,0.916,0.807,0.868,0.731,0.861,0.774,0.727,0.786,0.571,0.446,0.756,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(150,)",0.01,0.889,0.916,0.861,0.891,0.782,0.889,0.766,0.6,0.81,0.513,0.371,0.705,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(150,)",0.001,0.877,0.916,0.837,0.881,0.757,0.877,0.77,0.636,0.805,0.532,0.395,0.721,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(150,)",0.0001,0.88,0.91,0.849,0.882,0.763,0.88,0.747,0.691,0.762,0.53,0.39,0.726,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(175,)",0.1,0.874,0.904,0.843,0.877,0.749,0.874,0.789,0.709,0.81,0.584,0.462,0.759,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(175,)",0.01,0.892,0.916,0.867,0.893,0.788,0.892,0.789,0.745,0.8,0.594,0.477,0.773,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(175,)",0.001,0.883,0.922,0.843,0.886,0.771,0.883,0.766,0.673,0.79,0.543,0.408,0.732,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(175,)",0.0001,0.877,0.91,0.843,0.88,0.757,0.877,0.774,0.727,0.786,0.571,0.446,0.756,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(200,)",0.1,0.874,0.91,0.837,0.877,0.753,0.874,0.785,0.782,0.786,0.601,0.49,0.784,0.755,0.818,0.738,0.581,0.465,0.778
relu,"(200,)",0.01,0.886,0.916,0.855,0.889,0.776,0.885,0.777,0.673,0.805,0.553,0.424,0.739,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(200,)",0.001,0.901,0.934,0.867,0.904,0.806,0.901,0.785,0.673,0.814,0.564,0.437,0.744,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(200,)",0.0001,0.877,0.904,0.849,0.879,0.756,0.877,0.77,0.691,0.79,0.555,0.424,0.741,0.755,0.727,0.762,0.552,0.419,0.745
