activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.907,0.97,0.843,0.913,0.823,0.907,0.725,0.709,0.729,0.518,0.371,0.719,0.717,0.636,0.738,0.483,0.321,0.687
relu,"(25,)",0.01,0.916,0.964,0.867,0.92,0.838,0.916,0.811,0.782,0.819,0.631,0.528,0.8,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(25,)",0.001,0.925,0.97,0.879,0.929,0.856,0.925,0.83,0.8,0.838,0.661,0.569,0.819,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(25,)",0.0001,0.898,0.952,0.843,0.904,0.804,0.897,0.823,0.764,0.838,0.64,0.54,0.801,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(50,)",0.1,0.919,0.964,0.873,0.923,0.844,0.919,0.785,0.8,0.781,0.605,0.498,0.79,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(50,)",0.01,0.916,0.958,0.873,0.92,0.838,0.916,0.774,0.727,0.786,0.572,0.448,0.756,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(50,)",0.001,0.919,0.958,0.879,0.922,0.843,0.919,0.774,0.727,0.786,0.57,0.448,0.756,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(50,)",0.0001,0.919,0.964,0.873,0.923,0.844,0.919,0.781,0.8,0.776,0.604,0.494,0.788,0.774,0.818,0.762,0.6,0.491,0.79
relu,"(75,)",0.1,0.919,0.97,0.867,0.923,0.844,0.919,0.781,0.745,0.79,0.584,0.467,0.768,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(75,)",0.01,0.922,0.97,0.873,0.926,0.85,0.922,0.826,0.782,0.838,0.65,0.554,0.81,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(75,)",0.001,0.916,0.97,0.861,0.921,0.838,0.916,0.838,0.836,0.838,0.682,0.597,0.837,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(75,)",0.0001,0.913,0.976,0.849,0.919,0.834,0.913,0.826,0.873,0.814,0.675,0.594,0.844,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(100,)",0.1,0.91,0.982,0.837,0.917,0.829,0.91,0.762,0.782,0.757,0.578,0.458,0.769,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(100,)",0.01,0.916,0.964,0.867,0.92,0.838,0.916,0.777,0.745,0.786,0.583,0.462,0.766,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(100,)",0.001,0.907,0.964,0.849,0.912,0.822,0.907,0.777,0.745,0.786,0.582,0.462,0.766,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(100,)",0.0001,0.913,0.964,0.861,0.917,0.832,0.913,0.796,0.8,0.795,0.62,0.516,0.798,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(125,)",0.1,0.901,0.952,0.849,0.905,0.807,0.9,0.77,0.727,0.781,0.566,0.441,0.754,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(125,)",0.01,0.913,0.958,0.867,0.917,0.832,0.913,0.819,0.782,0.829,0.641,0.543,0.805,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(125,)",0.001,0.907,0.964,0.849,0.913,0.822,0.907,0.823,0.782,0.833,0.646,0.549,0.808,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(125,)",0.0001,0.91,0.958,0.861,0.914,0.825,0.909,0.842,0.818,0.848,0.682,0.596,0.833,0.868,0.818,0.881,0.72,0.643,0.85
relu,"(150,)",0.1,0.907,0.958,0.855,0.912,0.821,0.906,0.792,0.764,0.8,0.602,0.493,0.782,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(150,)",0.01,0.916,0.958,0.873,0.92,0.839,0.916,0.796,0.727,0.814,0.597,0.483,0.771,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(150,)",0.001,0.91,0.958,0.861,0.915,0.827,0.91,0.796,0.745,0.81,0.603,0.491,0.777,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(150,)",0.0001,0.913,0.964,0.861,0.918,0.833,0.913,0.8,0.764,0.81,0.613,0.505,0.787,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(175,)",0.1,0.916,0.988,0.843,0.922,0.84,0.916,0.789,0.764,0.795,0.602,0.49,0.779,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(175,)",0.01,0.907,0.958,0.855,0.912,0.821,0.907,0.796,0.745,0.81,0.602,0.49,0.777,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(175,)",0.001,0.913,0.964,0.861,0.918,0.833,0.913,0.808,0.764,0.819,0.622,0.516,0.791,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(175,)",0.0001,0.925,0.976,0.873,0.929,0.856,0.925,0.808,0.764,0.819,0.622,0.516,0.791,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(200,)",0.1,0.897,0.964,0.83,0.905,0.804,0.897,0.792,0.873,0.771,0.637,0.546,0.822,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(200,)",0.01,0.913,0.958,0.867,0.917,0.833,0.913,0.804,0.709,0.829,0.6,0.487,0.769,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(200,)",0.001,0.925,0.97,0.879,0.929,0.855,0.925,0.811,0.764,0.824,0.627,0.522,0.794,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(200,)",0.0001,0.925,0.97,0.879,0.929,0.856,0.925,0.815,0.8,0.819,0.643,0.544,0.81,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(225,)",0.1,0.907,0.982,0.831,0.914,0.825,0.906,0.762,0.727,0.771,0.559,0.43,0.749,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(225,)",0.01,0.91,0.958,0.861,0.915,0.827,0.91,0.815,0.727,0.838,0.62,0.513,0.783,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(225,)",0.001,0.907,0.958,0.855,0.912,0.822,0.907,0.83,0.727,0.857,0.641,0.54,0.792,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(225,)",0.0001,0.916,0.97,0.861,0.921,0.839,0.916,0.838,0.727,0.867,0.651,0.554,0.797,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(250,)",0.1,0.922,0.976,0.867,0.926,0.849,0.922,0.777,0.818,0.767,0.606,0.498,0.792,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(250,)",0.01,0.907,0.958,0.855,0.912,0.822,0.907,0.815,0.745,0.833,0.625,0.52,0.789,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(250,)",0.001,0.907,0.958,0.855,0.912,0.822,0.907,0.8,0.727,0.819,0.602,0.489,0.773,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(250,)",0.0001,0.904,0.958,0.849,0.909,0.816,0.904,0.808,0.764,0.819,0.623,0.517,0.791,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(275,)",0.1,0.91,0.97,0.849,0.916,0.826,0.909,0.808,0.818,0.805,0.638,0.54,0.811,0.811,0.818,0.81,0.643,0.545,0.814
relu,"(275,)",0.01,0.91,0.958,0.861,0.915,0.827,0.91,0.792,0.727,0.81,0.592,0.476,0.768,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(275,)",0.001,0.913,0.964,0.861,0.918,0.833,0.913,0.796,0.764,0.805,0.61,0.499,0.784,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(275,)",0.0001,0.916,0.976,0.855,0.921,0.84,0.916,0.804,0.764,0.814,0.618,0.51,0.789,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(300,)",0.1,0.897,0.958,0.837,0.904,0.803,0.897,0.789,0.836,0.776,0.622,0.521,0.806,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(300,)",0.01,0.91,0.958,0.861,0.914,0.826,0.91,0.796,0.727,0.814,0.597,0.483,0.771,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(300,)",0.001,0.91,0.958,0.861,0.915,0.828,0.91,0.796,0.709,0.819,0.593,0.475,0.764,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(300,)",0.0001,0.91,0.964,0.855,0.915,0.828,0.91,0.811,0.764,0.824,0.628,0.524,0.794,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(25,5)",0.1,0.904,0.952,0.855,0.909,0.817,0.903,0.785,0.782,0.786,0.598,0.495,0.784,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(25,5)",0.01,0.901,0.952,0.849,0.906,0.81,0.901,0.785,0.727,0.8,0.577,0.461,0.764,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(25,5)",0.001,0.916,0.958,0.873,0.92,0.838,0.916,0.819,0.782,0.829,0.639,0.54,0.805,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(25,5)",0.0001,0.913,0.952,0.873,0.916,0.83,0.913,0.826,0.818,0.829,0.66,0.569,0.823,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(50,10)",0.1,0.892,0.928,0.855,0.896,0.787,0.892,0.811,0.745,0.829,0.62,0.512,0.787,0.774,0.818,0.762,0.6,0.491,0.79
relu,"(50,10)",0.01,0.91,0.958,0.861,0.915,0.827,0.91,0.8,0.709,0.824,0.593,0.479,0.766,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(50,10)",0.001,0.919,0.976,0.861,0.925,0.847,0.919,0.83,0.691,0.867,0.622,0.521,0.779,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(50,10)",0.0001,0.922,0.976,0.867,0.927,0.851,0.922,0.842,0.709,0.876,0.648,0.552,0.793,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(75,15)",0.1,0.862,0.892,0.832,0.866,0.726,0.862,0.777,0.836,0.762,0.612,0.512,0.799,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(75,15)",0.01,0.91,0.964,0.855,0.915,0.827,0.91,0.792,0.636,0.833,0.559,0.434,0.735,0.774,0.545,0.833,0.5,0.357,0.689
relu,"(75,15)",0.001,0.91,0.952,0.867,0.913,0.825,0.91,0.8,0.582,0.857,0.541,0.42,0.719,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(75,15)",0.0001,0.91,0.952,0.867,0.913,0.825,0.91,0.804,0.636,0.848,0.569,0.451,0.742,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(100,20)",0.1,0.907,0.964,0.849,0.912,0.821,0.907,0.83,0.8,0.838,0.661,0.568,0.819,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(100,20)",0.01,0.919,0.964,0.873,0.923,0.844,0.919,0.755,0.582,0.8,0.491,0.345,0.691,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(100,20)",0.001,0.931,0.97,0.891,0.934,0.866,0.931,0.758,0.618,0.795,0.515,0.372,0.707,0.774,0.545,0.833,0.5,0.357,0.689
relu,"(100,20)",0.0001,0.928,0.976,0.879,0.932,0.862,0.928,0.747,0.655,0.771,0.516,0.371,0.713,0.717,0.545,0.762,0.444,0.272,0.654
relu,"(125,25)",0.1,0.885,0.976,0.794,0.897,0.789,0.885,0.77,0.891,0.738,0.618,0.529,0.815,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(125,25)",0.01,0.898,0.958,0.837,0.905,0.806,0.898,0.792,0.673,0.824,0.567,0.448,0.748,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(125,25)",0.001,0.916,0.964,0.867,0.92,0.839,0.916,0.83,0.764,0.848,0.651,0.555,0.806,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(125,25)",0.0001,0.919,0.964,0.873,0.923,0.844,0.919,0.845,0.8,0.857,0.683,0.596,0.829,0.868,0.818,0.881,0.72,0.643,0.85
relu,"(150,30)",0.1,0.916,0.988,0.843,0.922,0.841,0.915,0.781,0.836,0.767,0.614,0.512,0.802,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(150,30)",0.01,0.913,0.952,0.873,0.917,0.833,0.913,0.789,0.636,0.829,0.553,0.428,0.732,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(150,30)",0.001,0.928,0.97,0.885,0.931,0.861,0.928,0.815,0.727,0.838,0.619,0.513,0.783,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(150,30)",0.0001,0.931,0.97,0.891,0.934,0.866,0.931,0.83,0.818,0.833,0.667,0.577,0.826,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(175,35)",0.1,0.922,0.97,0.873,0.926,0.849,0.922,0.77,0.727,0.781,0.567,0.441,0.754,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(175,35)",0.01,0.91,0.958,0.861,0.915,0.827,0.91,0.77,0.727,0.781,0.568,0.443,0.754,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(175,35)",0.001,0.913,0.958,0.867,0.917,0.832,0.913,0.796,0.691,0.824,0.585,0.464,0.757,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(175,35)",0.0001,0.922,0.97,0.873,0.926,0.849,0.922,0.785,0.691,0.81,0.571,0.446,0.75,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(200,40)",0.1,0.898,0.959,0.837,0.903,0.807,0.898,0.796,0.8,0.795,0.62,0.518,0.798,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(200,40)",0.01,0.922,0.964,0.879,0.926,0.849,0.922,0.792,0.709,0.814,0.586,0.467,0.762,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(200,40)",0.001,0.931,0.982,0.879,0.935,0.867,0.931,0.819,0.764,0.833,0.636,0.534,0.798,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(200,40)",0.0001,0.931,0.982,0.879,0.935,0.868,0.931,0.811,0.727,0.833,0.614,0.505,0.78,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(225,45)",0.1,0.87,0.958,0.783,0.882,0.753,0.87,0.77,0.909,0.733,0.626,0.541,0.821,0.774,0.909,0.738,0.625,0.537,0.824
relu,"(225,45)",0.01,0.913,0.958,0.867,0.917,0.833,0.913,0.792,0.691,0.819,0.582,0.462,0.755,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(225,45)",0.001,0.928,0.97,0.885,0.931,0.861,0.928,0.838,0.745,0.862,0.656,0.561,0.804,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(225,45)",0.0001,0.925,0.964,0.885,0.928,0.855,0.925,0.838,0.745,0.862,0.658,0.562,0.804,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(250,50)",0.1,0.906,0.952,0.861,0.91,0.818,0.906,0.789,0.818,0.781,0.616,0.512,0.8,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(250,50)",0.01,0.919,0.964,0.873,0.923,0.845,0.919,0.77,0.636,0.805,0.533,0.398,0.721,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(250,50)",0.001,0.922,0.958,0.885,0.925,0.85,0.922,0.781,0.709,0.8,0.575,0.451,0.755,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(250,50)",0.0001,0.928,0.964,0.891,0.931,0.86,0.928,0.774,0.691,0.795,0.561,0.432,0.743,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(275,55)",0.1,0.891,0.94,0.843,0.897,0.788,0.891,0.781,0.818,0.771,0.607,0.504,0.795,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(275,55)",0.01,0.907,0.958,0.855,0.912,0.822,0.907,0.804,0.764,0.814,0.618,0.511,0.789,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(275,55)",0.001,0.919,0.958,0.879,0.923,0.844,0.919,0.815,0.727,0.838,0.619,0.512,0.783,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(275,55)",0.0001,0.919,0.958,0.879,0.922,0.844,0.919,0.811,0.764,0.824,0.625,0.523,0.794,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(300,60)",0.1,0.91,0.958,0.861,0.914,0.827,0.91,0.811,0.855,0.8,0.655,0.567,0.827,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(300,60)",0.01,0.913,0.958,0.867,0.916,0.831,0.913,0.789,0.691,0.814,0.573,0.451,0.753,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(300,60)",0.001,0.922,0.958,0.885,0.925,0.85,0.922,0.804,0.727,0.824,0.605,0.493,0.776,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(300,60)",0.0001,0.922,0.964,0.879,0.926,0.85,0.922,0.804,0.745,0.819,0.612,0.502,0.782,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(25,12)",0.1,0.892,0.94,0.843,0.897,0.791,0.892,0.789,0.8,0.786,0.612,0.506,0.793,0.83,0.818,0.833,0.667,0.576,0.826
relu,"(25,12)",0.01,0.916,0.952,0.879,0.92,0.839,0.916,0.804,0.745,0.819,0.612,0.502,0.782,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(25,12)",0.001,0.919,0.952,0.885,0.922,0.844,0.919,0.808,0.8,0.81,0.633,0.533,0.805,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(25,12)",0.0001,0.916,0.952,0.879,0.919,0.838,0.916,0.808,0.818,0.805,0.639,0.54,0.811,0.811,0.818,0.81,0.643,0.545,0.814
relu,"(50,25)",0.1,0.919,0.988,0.849,0.924,0.846,0.918,0.777,0.818,0.767,0.604,0.499,0.792,0.792,0.727,0.81,0.593,0.474,0.768
relu,"(50,25)",0.01,0.916,0.958,0.873,0.919,0.838,0.916,0.792,0.6,0.843,0.546,0.417,0.721,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(50,25)",0.001,0.913,0.97,0.855,0.918,0.834,0.912,0.777,0.618,0.819,0.535,0.401,0.719,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(50,25)",0.0001,0.9,0.958,0.843,0.907,0.81,0.9,0.789,0.691,0.814,0.574,0.452,0.753,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(75,37)",0.1,0.916,0.97,0.861,0.921,0.84,0.915,0.789,0.727,0.805,0.586,0.469,0.766,0.868,0.909,0.857,0.741,0.677,0.883
relu,"(75,37)",0.01,0.916,0.958,0.873,0.919,0.837,0.916,0.796,0.673,0.829,0.577,0.456,0.751,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(75,37)",0.001,0.922,0.952,0.891,0.925,0.852,0.922,0.785,0.673,0.814,0.564,0.438,0.744,0.792,0.636,0.833,0.56,0.432,0.735
