activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.898,0.958,0.837,0.903,0.803,0.898,0.747,0.709,0.757,0.538,0.401,0.733,0.755,0.636,0.786,0.519,0.373,0.711
relu,"(25,)",0.01,0.907,0.964,0.849,0.912,0.821,0.907,0.74,0.6,0.776,0.488,0.332,0.688,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(25,)",0.001,0.898,0.964,0.831,0.904,0.805,0.898,0.755,0.655,0.781,0.525,0.382,0.718,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(25,)",0.0001,0.885,0.952,0.819,0.893,0.78,0.886,0.762,0.727,0.771,0.557,0.429,0.749,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(50,)",0.1,0.904,0.964,0.843,0.909,0.814,0.904,0.736,0.636,0.762,0.499,0.346,0.699,0.774,0.636,0.81,0.538,0.401,0.723
relu,"(50,)",0.01,0.913,0.958,0.867,0.917,0.829,0.913,0.732,0.6,0.767,0.482,0.322,0.683,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(50,)",0.001,0.913,0.958,0.867,0.916,0.829,0.913,0.728,0.618,0.757,0.486,0.327,0.688,0.755,0.636,0.786,0.519,0.373,0.711
relu,"(50,)",0.0001,0.907,0.964,0.849,0.912,0.819,0.907,0.725,0.6,0.757,0.476,0.312,0.679,0.736,0.636,0.762,0.5,0.346,0.699
relu,"(75,)",0.1,0.901,0.964,0.837,0.907,0.809,0.901,0.758,0.709,0.771,0.548,0.415,0.74,0.698,0.636,0.714,0.467,0.297,0.675
relu,"(75,)",0.01,0.916,0.958,0.873,0.919,0.835,0.916,0.777,0.745,0.786,0.581,0.461,0.766,0.792,0.727,0.81,0.593,0.474,0.768
