activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.906,0.919,0.893,0.908,0.823,0.906,0.8,0.75,0.822,0.699,0.554,0.786,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,)",0.01,0.913,0.919,0.907,0.915,0.837,0.913,0.846,0.675,0.922,0.731,0.633,0.799,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(25,)",0.001,0.926,0.906,0.947,0.924,0.859,0.926,0.854,0.65,0.944,0.733,0.647,0.797,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(25,)",0.0001,0.933,0.906,0.96,0.93,0.872,0.933,0.846,0.675,0.922,0.73,0.628,0.799,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(50,)",0.1,0.879,0.92,0.839,0.886,0.77,0.88,0.777,0.7,0.811,0.66,0.499,0.756,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(50,)",0.01,0.919,0.932,0.907,0.92,0.849,0.92,0.885,0.7,0.967,0.788,0.724,0.833,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(50,)",0.001,0.926,0.946,0.907,0.929,0.86,0.926,0.838,0.525,0.978,0.666,0.613,0.751,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(50,)",0.0001,0.94,0.959,0.92,0.942,0.885,0.94,0.838,0.5,0.989,0.656,0.616,0.744,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(75,)",0.1,0.892,0.906,0.879,0.895,0.796,0.892,0.792,0.675,0.844,0.661,0.513,0.76,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(75,)",0.01,0.92,0.932,0.907,0.921,0.848,0.92,0.831,0.65,0.911,0.701,0.592,0.781,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(75,)",0.001,0.92,0.932,0.907,0.921,0.845,0.92,0.846,0.625,0.944,0.716,0.633,0.785,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.0001,0.92,0.946,0.893,0.923,0.845,0.92,0.869,0.75,0.922,0.786,0.701,0.836,0.923,0.75,1.0,0.857,0.822,0.875
