activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.77,0.532,0.842,0.52,0.369,0.687,0.656,0.389,0.74,0.355,0.125,0.565,0.684,0.421,0.767,0.39,0.179,0.594
relu,"(25,)",0.01,0.776,0.52,0.854,0.517,0.374,0.687,0.711,0.421,0.803,0.414,0.224,0.612,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(25,)",0.001,0.77,0.452,0.867,0.479,0.335,0.66,0.699,0.358,0.807,0.364,0.167,0.582,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(25,)",0.0001,0.77,0.425,0.875,0.464,0.326,0.65,0.714,0.337,0.833,0.362,0.18,0.585,0.747,0.368,0.867,0.412,0.256,0.618
relu,"(50,)",0.1,0.754,0.493,0.833,0.48,0.324,0.663,0.671,0.368,0.767,0.352,0.135,0.568,0.646,0.263,0.767,0.263,0.03,0.515
relu,"(50,)",0.01,0.77,0.468,0.862,0.475,0.336,0.665,0.694,0.368,0.797,0.366,0.165,0.583,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(50,)",0.001,0.77,0.44,0.871,0.465,0.328,0.655,0.709,0.337,0.827,0.356,0.171,0.582,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(50,)",0.0001,0.77,0.399,0.883,0.441,0.312,0.641,0.722,0.326,0.847,0.36,0.188,0.586,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(75,)",0.1,0.76,0.492,0.842,0.481,0.335,0.667,0.699,0.421,0.787,0.396,0.2,0.604,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(75,)",0.01,0.77,0.465,0.862,0.482,0.342,0.664,0.716,0.421,0.81,0.417,0.23,0.616,0.734,0.421,0.833,0.432,0.259,0.627
