Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.9,3.5,-0.5,0.754,0.602,0.8,0.53,0.376,0.701,0.62,0.474,0.667,0.372,0.124,0.57,0.62,0.421,0.683,0.348,0.094,0.552
poly,1,2,0.1,1,-2.4,4.4,0.0,0.808,0.358,0.946,0.465,0.396,0.652,0.709,0.221,0.863,0.266,0.1,0.542,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,2,0.1,2,-2.6,4.7,0.1,0.815,0.371,0.95,0.484,0.419,0.661,0.704,0.211,0.86,0.254,0.085,0.535,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,2,0.1,3,-2.8,4.9,0.0,0.815,0.454,0.925,0.532,0.446,0.69,0.709,0.274,0.847,0.31,0.135,0.56,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,2,0.1,4,-2.9,5.2,0.0,0.818,0.454,0.929,0.536,0.447,0.692,0.704,0.284,0.837,0.315,0.133,0.56,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,2,0.01,0,-1.4,1.8,-0.8,0.668,0.782,0.633,0.526,0.357,0.708,0.623,0.779,0.573,0.498,0.302,0.676,0.608,0.842,0.533,0.508,0.323,0.688
poly,1,2,0.01,1,-2.7,4.5,-0.4,0.767,0.615,0.812,0.552,0.401,0.714,0.671,0.589,0.697,0.46,0.254,0.643,0.671,0.632,0.683,0.48,0.276,0.657
poly,1,2,0.01,2,-3.6,5.1,0.7,0.824,0.344,0.971,0.469,0.435,0.657,0.754,0.253,0.913,0.331,0.216,0.583,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,2,0.01,3,-4.2,5.7,0.7,0.821,0.372,0.958,0.481,0.43,0.665,0.747,0.274,0.897,0.342,0.212,0.585,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,2,0.01,4,-4.8,6.3,0.7,0.821,0.372,0.958,0.48,0.439,0.665,0.747,0.305,0.887,0.369,0.232,0.596,0.734,0.158,0.917,0.222,0.106,0.537
