Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-6.0,6.5,1.0,0.795,0.246,0.962,0.358,0.312,0.604,0.744,0.095,0.95,0.148,0.08,0.522,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,2,0.1,1,-4.9,5.7,-0.3,0.776,0.546,0.846,0.532,0.385,0.696,0.716,0.495,0.787,0.457,0.271,0.641,0.747,0.526,0.817,0.5,0.332,0.671
poly,1,2,0.1,2,-5.3,6.0,-0.1,0.798,0.56,0.871,0.564,0.437,0.715,0.742,0.421,0.843,0.436,0.271,0.632,0.772,0.526,0.85,0.526,0.376,0.688
poly,1,2,0.1,3,-5.8,6.5,-0.1,0.798,0.573,0.867,0.57,0.44,0.72,0.734,0.463,0.82,0.456,0.283,0.642,0.772,0.474,0.867,0.5,0.354,0.67
poly,1,2,0.1,4,-6.3,6.9,-0.2,0.786,0.602,0.842,0.57,0.432,0.722,0.706,0.474,0.78,0.437,0.242,0.627,0.734,0.474,0.817,0.462,0.285,0.645
poly,1,2,0.01,0,-1.5,1.8,-0.6,0.763,0.436,0.862,0.463,0.313,0.649,0.765,0.516,0.843,0.511,0.358,0.68,0.785,0.579,0.85,0.564,0.422,0.714
poly,1,2,0.01,1,-2.8,3.3,-0.3,0.773,0.683,0.8,0.586,0.445,0.741,0.646,0.516,0.687,0.416,0.184,0.601,0.696,0.579,0.733,0.478,0.281,0.656
poly,1,2,0.01,2,-5.4,3.8,-0.2,0.782,0.737,0.796,0.61,0.481,0.766,0.646,0.505,0.69,0.408,0.176,0.598,0.62,0.368,0.7,0.318,0.063,0.534
poly,1,2,0.01,3,-7.4,4.5,-0.1,0.786,0.683,0.817,0.596,0.464,0.75,0.653,0.442,0.72,0.381,0.149,0.581,0.646,0.421,0.717,0.364,0.127,0.569
poly,1,2,0.01,4,-8.7,5.2,-0.2,0.773,0.696,0.796,0.587,0.45,0.746,0.648,0.495,0.697,0.403,0.172,0.596,0.633,0.526,0.667,0.408,0.17,0.596
poly,1,2,0.001,0,-0.6,0.6,-0.4,0.681,0.296,0.796,0.242,0.223,0.546,0.663,0.232,0.8,0.154,0.121,0.516,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.6,2.1,0.1,0.818,0.341,0.962,0.459,0.405,0.652,0.797,0.253,0.97,0.376,0.351,0.611,0.785,0.263,0.95,0.37,0.302,0.607
poly,1,2,0.001,2,-1.8,2.7,0.3,0.815,0.313,0.967,0.429,0.383,0.64,0.787,0.232,0.963,0.344,0.302,0.597,0.81,0.263,0.983,0.4,0.398,0.623
poly,1,2,0.001,3,-1.8,2.7,-0.2,0.763,0.63,0.804,0.551,0.402,0.717,0.686,0.453,0.76,0.413,0.204,0.606,0.671,0.421,0.75,0.381,0.161,0.586
poly,1,2,0.001,4,-1.9,2.8,-0.5,0.696,0.807,0.662,0.555,0.402,0.735,0.514,0.621,0.48,0.38,0.087,0.551,0.532,0.684,0.483,0.413,0.144,0.584
