Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-20.3,11.0,0.1,0.777,0.376,0.9,0.416,0.313,0.638,0.694,0.232,0.84,0.261,0.077,0.536,0.671,0.211,0.817,0.235,0.03,0.514
poly,1,2,0.1,1,-13.7,7.3,0.5,0.786,0.305,0.933,0.383,0.299,0.619,0.724,0.2,0.89,0.256,0.113,0.545,0.696,0.158,0.867,0.2,0.03,0.512
poly,1,2,0.1,2,-13.2,7.4,0.3,0.77,0.374,0.892,0.413,0.294,0.633,0.699,0.274,0.833,0.297,0.112,0.554,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,2,0.1,3,-13.9,7.4,1.0,0.793,0.265,0.954,0.359,0.313,0.609,0.744,0.179,0.923,0.246,0.138,0.551,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,2,0.1,4,-14.7,7.4,0.6,0.776,0.319,0.917,0.388,0.296,0.618,0.742,0.253,0.897,0.311,0.177,0.575,0.709,0.211,0.867,0.258,0.092,0.539
poly,1,2,0.01,0,-1.3,3.5,-0.4,0.792,0.247,0.958,0.357,0.31,0.602,0.759,0.189,0.94,0.272,0.189,0.565,0.759,0.211,0.933,0.296,0.204,0.572
poly,1,2,0.01,1,-3.5,3.9,0.3,0.78,0.345,0.912,0.408,0.302,0.629,0.711,0.179,0.88,0.228,0.072,0.529,0.709,0.211,0.867,0.258,0.092,0.539
poly,1,2,0.01,2,-5.3,6.5,0.7,0.799,0.302,0.95,0.402,0.337,0.626,0.734,0.084,0.94,0.132,0.042,0.512,0.722,0.053,0.933,0.083,-0.025,0.493
poly,1,2,0.01,3,-6.5,7.7,0.7,0.799,0.33,0.942,0.426,0.347,0.636,0.727,0.105,0.923,0.153,0.039,0.514,0.722,0.053,0.933,0.083,-0.025,0.493
poly,1,2,0.01,4,-7.0,8.6,0.6,0.786,0.343,0.921,0.423,0.324,0.632,0.706,0.147,0.883,0.193,0.039,0.515,0.696,0.158,0.867,0.2,0.03,0.512
poly,1,2,0.001,0,0.1,0.7,0.2,0.672,0.255,0.796,0.175,0.14,0.526,0.656,0.2,0.8,0.094,0.0,0.5,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.4,1.9,-0.4,0.741,0.522,0.808,0.483,0.314,0.665,0.699,0.484,0.767,0.436,0.236,0.625,0.658,0.474,0.717,0.4,0.173,0.595
poly,1,2,0.001,2,-1.7,2.6,0.7,0.799,0.164,0.992,0.273,0.323,0.578,0.762,0.021,0.997,0.04,0.068,0.509,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,3,-1.9,3.3,0.9,0.799,0.164,0.992,0.273,0.323,0.578,0.762,0.021,0.997,0.04,0.068,0.509,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,4,-2.1,3.9,1.1,0.796,0.15,0.992,0.253,0.308,0.571,0.765,0.021,1.0,0.04,0.08,0.511,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.1,0,-8.4,27.1,0.3,0.789,0.263,0.95,0.361,0.301,0.606,0.724,0.158,0.903,0.217,0.088,0.531,0.696,0.105,0.883,0.143,-0.015,0.494
poly,1,3,0.1,1,-8.0,13.5,0.5,0.77,0.266,0.925,0.326,0.234,0.595,0.742,0.2,0.913,0.269,0.157,0.557,0.759,0.211,0.933,0.296,0.204,0.572
poly,1,3,0.1,2,-10.2,12.9,1.1,0.786,0.25,0.95,0.341,0.278,0.6,0.739,0.105,0.94,0.158,0.072,0.523,0.734,0.105,0.933,0.16,0.062,0.519
poly,1,3,0.1,3,-11.1,12.6,1.2,0.796,0.265,0.958,0.362,0.316,0.612,0.752,0.147,0.943,0.215,0.137,0.545,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,3,0.1,4,-11.8,11.9,1.4,0.799,0.265,0.962,0.365,0.334,0.614,0.754,0.158,0.943,0.228,0.15,0.551,0.759,0.158,0.95,0.24,0.174,0.554
poly,1,3,0.01,0,-1.2,3.9,-0.6,0.799,0.178,0.988,0.286,0.321,0.583,0.737,0.032,0.96,0.055,-0.019,0.496,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,3,0.01,1,-4.6,5.2,-0.1,0.738,0.48,0.817,0.461,0.295,0.648,0.651,0.305,0.76,0.301,0.071,0.533,0.62,0.263,0.733,0.25,-0.003,0.498
