Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-4.0,5.7,-0.1,0.754,0.358,0.875,0.396,0.259,0.617,0.729,0.337,0.853,0.371,0.204,0.595,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,2,0.1,1,-3.6,5.9,-0.6,0.693,0.616,0.717,0.488,0.302,0.666,0.638,0.611,0.647,0.449,0.224,0.629,0.684,0.684,0.683,0.51,0.32,0.684
poly,1,2,0.1,2,-4.1,6.0,-0.5,0.722,0.572,0.767,0.491,0.315,0.67,0.678,0.6,0.703,0.475,0.27,0.652,0.709,0.579,0.75,0.489,0.299,0.664
poly,1,2,0.1,3,-4.4,6.1,-0.4,0.747,0.572,0.8,0.512,0.353,0.686,0.691,0.526,0.743,0.449,0.248,0.635,0.747,0.579,0.8,0.524,0.357,0.689
poly,1,2,0.1,4,-4.7,6.2,-0.1,0.789,0.506,0.875,0.523,0.392,0.69,0.727,0.4,0.83,0.407,0.233,0.615,0.747,0.474,0.833,0.474,0.307,0.654
poly,1,2,0.01,0,-1.5,1.8,-0.7,0.719,0.547,0.771,0.482,0.298,0.659,0.691,0.526,0.743,0.45,0.247,0.635,0.671,0.526,0.717,0.435,0.219,0.621
poly,1,2,0.01,1,-2.8,4.3,-0.2,0.779,0.533,0.854,0.529,0.393,0.694,0.711,0.453,0.793,0.427,0.238,0.623,0.696,0.421,0.783,0.4,0.198,0.602
poly,1,2,0.01,2,-5.0,4.5,0.1,0.811,0.479,0.912,0.541,0.439,0.696,0.724,0.389,0.83,0.403,0.227,0.61,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,2,0.01,3,-6.2,5.2,0.1,0.808,0.52,0.896,0.558,0.45,0.708,0.711,0.4,0.81,0.401,0.213,0.605,0.722,0.368,0.833,0.389,0.21,0.601
poly,1,2,0.01,4,-7.0,6.0,0.3,0.811,0.479,0.912,0.536,0.439,0.696,0.727,0.389,0.833,0.405,0.231,0.611,0.709,0.316,0.833,0.343,0.159,0.575
poly,1,2,0.001,0,-0.9,0.5,-0.7,0.681,0.407,0.762,0.345,0.267,0.585,0.635,0.347,0.727,0.266,0.084,0.537,0.747,0.053,0.967,0.091,0.043,0.51
poly,1,2,0.001,1,-1.5,1.7,0.3,0.827,0.273,0.996,0.419,0.453,0.635,0.765,0.158,0.957,0.242,0.19,0.557,0.759,0.158,0.95,0.24,0.174,0.554
poly,1,2,0.001,2,-1.8,2.1,0.3,0.821,0.301,0.979,0.439,0.422,0.64,0.767,0.232,0.937,0.322,0.234,0.584,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,2,0.001,3,-2.2,2.1,0.8,0.818,0.233,0.996,0.366,0.407,0.615,0.775,0.137,0.977,0.222,0.226,0.557,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,2,0.001,4,-2.5,2.4,0.9,0.818,0.233,0.996,0.366,0.407,0.615,0.777,0.147,0.977,0.24,0.246,0.562,0.785,0.211,0.967,0.32,0.286,0.589
poly,1,3,0.1,0,-4.1,8.1,-0.3,0.792,0.345,0.929,0.426,0.331,0.637,0.752,0.347,0.88,0.4,0.257,0.614,0.747,0.368,0.867,0.412,0.256,0.618
poly,1,3,0.1,1,-4.0,7.0,-0.1,0.796,0.317,0.942,0.399,0.319,0.629,0.739,0.232,0.9,0.296,0.163,0.566,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,3,0.1,2,-3.9,6.5,-0.6,0.696,0.617,0.721,0.49,0.303,0.669,0.62,0.505,0.657,0.388,0.142,0.581,0.658,0.579,0.683,0.449,0.231,0.631
poly,1,3,0.1,3,-3.9,6.3,-0.7,0.674,0.698,0.667,0.503,0.316,0.682,0.61,0.632,0.603,0.438,0.202,0.617,0.646,0.684,0.633,0.481,0.273,0.659
