Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-9.3,10.1,0.1,0.773,0.416,0.883,0.447,0.325,0.65,0.727,0.263,0.873,0.313,0.157,0.568,0.722,0.211,0.883,0.267,0.116,0.547
poly,1,2,0.1,1,-6.7,9.1,0.1,0.773,0.415,0.883,0.448,0.32,0.649,0.742,0.358,0.863,0.399,0.241,0.611,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,2,0.1,2,-8.2,8.7,1.2,0.802,0.222,0.979,0.336,0.34,0.601,0.775,0.179,0.963,0.274,0.238,0.571,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,2,0.1,3,-10.7,8.4,1.2,0.805,0.236,0.979,0.349,0.353,0.608,0.777,0.189,0.963,0.29,0.253,0.576,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,2,0.1,4,-12.3,8.2,1.2,0.805,0.25,0.975,0.364,0.353,0.612,0.777,0.189,0.963,0.29,0.253,0.576,0.759,0.158,0.95,0.24,0.174,0.554
poly,1,2,0.01,0,-1.3,2.6,-0.4,0.805,0.3,0.958,0.413,0.379,0.629,0.759,0.2,0.937,0.284,0.196,0.568,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,2,0.01,1,-3.9,4.0,-0.2,0.767,0.506,0.846,0.504,0.353,0.676,0.671,0.316,0.783,0.318,0.103,0.55,0.658,0.316,0.767,0.308,0.081,0.541
poly,1,2,0.01,2,-5.8,4.7,-0.1,0.76,0.533,0.829,0.511,0.354,0.681,0.694,0.347,0.803,0.355,0.156,0.575,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,2,0.01,3,-7.5,6.1,1.1,0.805,0.233,0.979,0.357,0.363,0.606,0.744,0.042,0.967,0.072,0.019,0.504,0.747,0.053,0.967,0.091,0.043,0.51
poly,1,2,0.01,4,-8.7,6.6,0.2,0.786,0.452,0.888,0.497,0.369,0.67,0.719,0.284,0.857,0.327,0.158,0.57,0.709,0.263,0.85,0.303,0.127,0.557
poly,1,2,0.001,0,-0.4,0.7,-0.3,0.678,0.419,0.754,0.354,0.257,0.587,0.648,0.326,0.75,0.251,0.116,0.538,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.4,1.8,0.4,0.805,0.164,1.0,0.278,0.356,0.582,0.775,0.063,1.0,0.113,0.168,0.532,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,2,-1.8,2.3,0.3,0.812,0.232,0.988,0.356,0.378,0.61,0.759,0.116,0.963,0.188,0.15,0.54,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,2,0.001,3,-2.1,2.7,0.5,0.808,0.219,0.988,0.339,0.364,0.603,0.759,0.074,0.977,0.129,0.141,0.525,0.759,0.053,0.983,0.095,0.098,0.518
poly,1,2,0.001,4,-2.5,3.4,0.7,0.808,0.219,0.988,0.339,0.364,0.603,0.757,0.053,0.98,0.095,0.103,0.516,0.747,0.053,0.967,0.091,0.043,0.51
poly,1,3,0.1,0,-14.5,20.0,-0.1,0.799,0.387,0.925,0.466,0.372,0.656,0.744,0.295,0.887,0.355,0.215,0.591,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,3,0.1,1,-10.3,13.4,-0.1,0.773,0.388,0.892,0.435,0.313,0.64,0.754,0.358,0.88,0.408,0.266,0.619,0.785,0.421,0.9,0.485,0.359,0.661
poly,1,3,0.1,2,-10.1,11.6,-0.0,0.78,0.414,0.892,0.466,0.344,0.653,0.749,0.326,0.883,0.381,0.237,0.605,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,3,0.1,3,-10.6,10.6,1.5,0.802,0.195,0.987,0.303,0.328,0.591,0.759,0.116,0.963,0.181,0.133,0.54,0.759,0.105,0.967,0.174,0.14,0.536
poly,1,3,0.1,4,-10.9,10.0,-0.2,0.757,0.469,0.846,0.472,0.32,0.657,0.701,0.389,0.8,0.385,0.188,0.595,0.734,0.421,0.833,0.432,0.259,0.627
poly,1,3,0.01,0,-1.2,2.8,-0.7,0.808,0.272,0.971,0.388,0.359,0.622,0.747,0.126,0.943,0.19,0.11,0.535,0.722,0.105,0.917,0.154,0.033,0.511
poly,1,3,0.01,1,-4.6,6.0,0.0,0.792,0.41,0.908,0.482,0.372,0.659,0.696,0.232,0.843,0.265,0.085,0.537,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,3,0.01,2,-9.1,7.0,0.1,0.776,0.437,0.879,0.478,0.34,0.658,0.704,0.295,0.833,0.325,0.14,0.564,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,3,0.01,3,-13.6,7.4,0.9,0.802,0.299,0.954,0.407,0.362,0.627,0.749,0.179,0.93,0.255,0.161,0.554,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,3,0.01,4,-16.2,7.9,-0.5,0.719,0.697,0.725,0.534,0.37,0.711,0.59,0.474,0.627,0.361,0.09,0.55,0.582,0.474,0.617,0.353,0.079,0.545
poly,1,3,0.001,0,0.1,0.9,0.1,0.233,1.0,0.0,0.378,0.0,0.5,0.218,0.905,0.0,0.358,-0.269,0.453,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-1.6,2.1,0.4,0.812,0.218,0.992,0.343,0.378,0.605,0.78,0.084,1.0,0.153,0.249,0.542,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.001,2,-2.8,3.8,1.2,0.802,0.164,0.996,0.269,0.334,0.58,0.757,0.0,0.997,0.0,-0.013,0.498,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,3,-4.7,4.5,1.2,0.805,0.191,0.992,0.308,0.343,0.592,0.752,0.032,0.98,0.056,0.03,0.506,0.734,0.0,0.967,0.0,-0.091,0.483
poly,1,3,0.001,4,-6.3,5.8,1.6,0.802,0.164,0.996,0.274,0.338,0.58,0.749,0.021,0.98,0.038,-0.004,0.501,0.747,0.0,0.983,0.0,-0.064,0.492
poly,5,2,0.1,0,-7.0,13.2,-0.1,0.744,0.443,0.838,0.438,0.283,0.64,0.696,0.326,0.813,0.337,0.143,0.57,0.747,0.421,0.85,0.444,0.282,0.636
poly,5,2,0.1,1,-7.1,11.5,-0.1,0.773,0.485,0.862,0.484,0.352,0.674,0.724,0.4,0.827,0.412,0.234,0.613,0.759,0.474,0.85,0.486,0.33,0.662
poly,5,2,0.1,2,-8.7,10.5,1.3,0.799,0.223,0.975,0.327,0.32,0.599,0.782,0.189,0.97,0.287,0.265,0.58,0.797,0.263,0.967,0.385,0.346,0.615
poly,5,2,0.1,3,-10.7,10.0,-0.2,0.748,0.496,0.825,0.475,0.316,0.661,0.722,0.453,0.807,0.44,0.256,0.63,0.722,0.474,0.8,0.45,0.265,0.637
poly,5,2,0.1,4,-12.3,10.3,1.8,0.802,0.21,0.983,0.313,0.326,0.596,0.775,0.147,0.973,0.229,0.196,0.56,0.785,0.211,0.967,0.32,0.286,0.589
poly,5,2,0.01,0,-3.7,3.4,-0.2,0.802,0.356,0.938,0.457,0.373,0.647,0.732,0.2,0.9,0.258,0.126,0.55,0.722,0.263,0.867,0.312,0.15,0.565
poly,5,2,0.01,1,-8.0,7.2,0.3,0.786,0.383,0.908,0.457,0.341,0.646,0.727,0.253,0.877,0.307,0.155,0.565,0.734,0.263,0.883,0.323,0.174,0.573
poly,5,2,0.01,2,-12.4,7.3,0.8,0.795,0.299,0.946,0.4,0.346,0.622,0.739,0.179,0.917,0.245,0.13,0.548,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,2,0.01,3,-14.3,8.2,1.8,0.805,0.206,0.987,0.324,0.354,0.597,0.742,0.042,0.963,0.072,0.027,0.503,0.734,0.053,0.95,0.087,0.005,0.501
poly,5,2,0.01,4,-15.3,8.9,0.9,0.802,0.34,0.942,0.441,0.375,0.641,0.744,0.189,0.92,0.261,0.152,0.555,0.747,0.158,0.933,0.231,0.137,0.546
poly,5,2,0.001,0,-1.0,0.3,-0.5,0.796,0.123,1.0,0.215,0.305,0.561,0.772,0.053,1.0,0.1,0.201,0.526,0.772,0.053,1.0,0.1,0.201,0.526
poly,5,2,0.001,1,-2.7,3.7,0.8,0.808,0.219,0.988,0.339,0.364,0.603,0.762,0.053,0.987,0.095,0.113,0.52,0.747,0.053,0.967,0.091,0.043,0.51
