Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.1,1.0,-0.6,0.808,0.533,0.919,0.593,0.522,0.726,0.792,0.45,0.944,0.569,0.476,0.697,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.1,1,-1.1,1.0,-0.6,0.865,0.667,0.946,0.723,0.668,0.806,0.838,0.625,0.933,0.702,0.605,0.779,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.1,2,-1.2,1.3,-0.5,0.865,0.633,0.959,0.718,0.663,0.796,0.862,0.65,0.956,0.74,0.671,0.803,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.1,3,-1.2,1.5,-0.5,0.866,0.667,0.946,0.728,0.655,0.806,0.877,0.775,0.922,0.795,0.716,0.849,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.1,4,-1.3,1.6,-0.2,0.866,0.567,0.987,0.695,0.661,0.777,0.862,0.55,1.0,0.708,0.677,0.775,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,0,-1.1,1.0,-0.6,0.798,0.5,0.919,0.558,0.485,0.71,0.792,0.45,0.944,0.569,0.476,0.697,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.01,1,-1.6,2.0,0.0,0.875,0.567,1.0,0.708,0.69,0.783,0.846,0.55,0.978,0.68,0.638,0.764,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,2,-1.9,2.0,0.1,0.856,0.5,1.0,0.639,0.634,0.75,0.846,0.6,0.956,0.697,0.628,0.778,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,3,-2.1,2.0,0.2,0.846,0.467,1.0,0.606,0.608,0.733,0.838,0.575,0.956,0.68,0.609,0.765,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.01,4,-2.2,2.0,0.1,0.846,0.5,0.986,0.626,0.604,0.743,0.831,0.625,0.922,0.691,0.596,0.774,0.846,0.75,0.889,0.75,0.639,0.819
