Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.5,2.7,-0.4,0.789,0.533,0.892,0.583,0.509,0.713,0.792,0.525,0.911,0.603,0.485,0.718,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.1,1,-1.9,3.6,-0.1,0.837,0.5,0.973,0.606,0.585,0.737,0.862,0.575,0.989,0.717,0.673,0.782,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,2,-2.1,3.9,0.1,0.837,0.467,0.987,0.596,0.582,0.727,0.838,0.5,0.989,0.654,0.612,0.744,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,3,-2.2,4.2,0.2,0.837,0.467,0.987,0.596,0.582,0.727,0.831,0.475,0.989,0.63,0.592,0.732,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,4,-2.3,4.4,0.4,0.827,0.4,1.0,0.55,0.558,0.7,0.823,0.45,0.989,0.609,0.574,0.719,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,0,-1.0,0.4,-0.8,0.836,0.733,0.879,0.715,0.62,0.806,0.838,0.75,0.878,0.744,0.634,0.814,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,2,0.01,1,-2.2,3.0,0.3,0.836,0.433,1.0,0.563,0.576,0.717,0.862,0.625,0.967,0.727,0.672,0.796,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,2,-2.7,3.6,0.3,0.817,0.5,0.947,0.567,0.514,0.723,0.846,0.675,0.922,0.726,0.637,0.799,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.01,3,-2.9,4.0,0.3,0.817,0.467,0.96,0.558,0.509,0.713,0.815,0.675,0.878,0.69,0.574,0.776,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.01,4,-3.1,4.2,0.3,0.827,0.5,0.96,0.601,0.541,0.73,0.815,0.7,0.867,0.698,0.581,0.783,0.731,0.625,0.778,0.588,0.391,0.701
poly,1,2,0.001,0,0.9,0.9,0.9,0.626,0.2,0.8,0.089,0.0,0.5,0.646,0.3,0.8,0.272,0.24,0.55,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.4,1.2,-0.3,0.836,0.7,0.89,0.696,0.598,0.795,0.838,0.775,0.867,0.749,0.635,0.821,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,2,-1.8,1.8,-0.1,0.836,0.533,0.96,0.618,0.583,0.747,0.838,0.7,0.9,0.721,0.615,0.8,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,3,-2.2,2.1,0.1,0.836,0.467,0.987,0.575,0.574,0.727,0.831,0.625,0.922,0.693,0.587,0.774,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,4,-2.3,2.3,-0.3,0.779,0.733,0.797,0.653,0.506,0.765,0.792,0.825,0.778,0.711,0.571,0.801,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.1,0,-2.7,3.6,-0.7,0.788,0.467,0.92,0.529,0.468,0.693,0.869,0.7,0.944,0.763,0.684,0.822,0.962,1.0,0.944,0.941,0.916,0.972
poly,1,3,0.1,1,-1.4,2.3,-0.5,0.828,0.533,0.947,0.613,0.577,0.74,0.877,0.7,0.956,0.778,0.71,0.828,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.1,2,-1.6,2.9,0.0,0.817,0.4,0.987,0.52,0.524,0.693,0.846,0.5,1.0,0.663,0.638,0.75,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.1,3,-1.8,3.3,0.1,0.836,0.433,1.0,0.577,0.582,0.717,0.838,0.475,1.0,0.639,0.619,0.738,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.1,4,-1.9,3.5,0.2,0.836,0.433,1.0,0.577,0.582,0.717,0.838,0.475,1.0,0.639,0.619,0.738,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.01,0,-1.1,-0.2,-0.9,0.845,0.467,1.0,0.61,0.609,0.733,0.869,0.575,1.0,0.724,0.694,0.788,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.01,1,-1.9,3.3,0.3,0.836,0.433,1.0,0.568,0.577,0.717,0.838,0.5,0.989,0.653,0.615,0.744,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,2,-2.5,4.3,0.1,0.837,0.533,0.96,0.637,0.573,0.747,0.823,0.575,0.933,0.669,0.577,0.754,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,3,0.01,3,-3.0,5.4,0.2,0.827,0.5,0.96,0.612,0.544,0.73,0.8,0.55,0.911,0.626,0.512,0.731,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.01,4,-3.5,5.8,0.4,0.827,0.467,0.973,0.593,0.559,0.72,0.815,0.55,0.933,0.644,0.545,0.742,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.001,0,1.0,1.0,1.0,0.711,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-1.6,1.6,-0.2,0.836,0.533,0.96,0.618,0.583,0.747,0.838,0.7,0.9,0.721,0.615,0.8,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,3,0.001,2,-2.3,2.5,0.3,0.826,0.433,0.987,0.542,0.547,0.71,0.869,0.65,0.967,0.744,0.691,0.808,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,3,0.001,3,-2.8,3.4,0.1,0.797,0.533,0.905,0.575,0.462,0.719,0.823,0.75,0.856,0.718,0.601,0.803,0.846,0.875,0.833,0.778,0.672,0.854
