Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.3,1.4,-0.3,0.836,0.467,0.986,0.616,0.581,0.726,0.777,0.35,0.967,0.491,0.436,0.658,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.1,1,-1.4,2.0,-0.3,0.856,0.533,0.987,0.664,0.63,0.76,0.823,0.475,0.978,0.622,0.572,0.726,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.1,2,-1.6,2.2,0.0,0.846,0.467,1.0,0.606,0.608,0.733,0.815,0.425,0.989,0.585,0.554,0.707,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,3,-1.7,2.3,0.1,0.846,0.467,1.0,0.606,0.608,0.733,0.838,0.475,1.0,0.639,0.619,0.738,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,4,-1.8,2.3,0.1,0.856,0.5,1.0,0.632,0.632,0.75,0.846,0.525,0.989,0.672,0.635,0.757,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,0,-1.0,1.0,-0.4,0.817,0.4,0.987,0.536,0.532,0.693,0.785,0.4,0.956,0.528,0.454,0.678,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.01,1,-1.8,2.5,0.3,0.836,0.467,0.987,0.588,0.572,0.727,0.838,0.475,1.0,0.639,0.619,0.738,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,2,-2.3,2.6,0.0,0.827,0.5,0.96,0.597,0.536,0.73,0.823,0.625,0.911,0.687,0.575,0.768,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.01,3,-2.5,2.6,0.0,0.808,0.5,0.933,0.574,0.494,0.717,0.8,0.6,0.889,0.649,0.521,0.744,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.01,4,-2.7,2.9,0.3,0.808,0.433,0.96,0.544,0.482,0.697,0.823,0.6,0.922,0.675,0.569,0.761,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,0,0.7,0.8,0.8,0.769,0.2,1.0,0.305,0.341,0.6,0.785,0.3,1.0,0.44,0.465,0.65,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.7,1.2,-0.1,0.836,0.567,0.947,0.655,0.585,0.757,0.815,0.65,0.889,0.683,0.556,0.769,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,2,-2.1,2.1,0.0,0.827,0.533,0.947,0.624,0.554,0.74,0.831,0.7,0.889,0.715,0.601,0.794,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,3,-2.2,2.5,0.3,0.826,0.433,0.987,0.549,0.546,0.71,0.815,0.5,0.956,0.625,0.545,0.728,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.001,4,-2.3,2.7,0.4,0.817,0.4,0.987,0.528,0.523,0.693,0.823,0.5,0.967,0.635,0.569,0.733,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,3,0.1,0,-1.5,0.5,-0.6,0.779,0.333,0.96,0.448,0.432,0.647,0.815,0.425,0.989,0.584,0.557,0.707,0.846,0.5,1.0,0.667,0.64,0.75
