Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.3,0.9,-0.3,0.817,0.4,0.987,0.536,0.532,0.693,0.762,0.35,0.944,0.473,0.383,0.647,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.1,1,-1.3,1.7,-0.1,0.846,0.467,1.0,0.627,0.616,0.733,0.808,0.4,0.989,0.561,0.535,0.694,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,2,-1.4,1.8,-0.3,0.856,0.533,0.987,0.664,0.63,0.76,0.846,0.525,0.989,0.673,0.633,0.757,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,3,-1.5,1.9,-0.3,0.876,0.633,0.973,0.733,0.675,0.803,0.846,0.6,0.956,0.703,0.631,0.778,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.1,4,-1.6,1.9,-0.3,0.866,0.633,0.96,0.718,0.649,0.797,0.846,0.625,0.944,0.713,0.628,0.785,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.01,0,-1.1,1.1,-0.6,0.808,0.533,0.919,0.587,0.52,0.726,0.777,0.425,0.933,0.538,0.433,0.679,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.01,1,-1.8,1.8,-0.2,0.866,0.6,0.973,0.694,0.637,0.787,0.815,0.675,0.878,0.693,0.563,0.776,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.01,2,-2.2,1.7,-0.1,0.856,0.6,0.959,0.678,0.613,0.78,0.808,0.675,0.867,0.685,0.55,0.771,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.01,3,-2.5,1.8,0.0,0.847,0.567,0.959,0.652,0.589,0.763,0.8,0.65,0.867,0.668,0.53,0.758,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.01,4,-2.6,2.0,0.0,0.837,0.567,0.946,0.641,0.567,0.756,0.808,0.675,0.867,0.685,0.55,0.771,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,0,0.7,0.8,0.8,0.74,0.1,1.0,0.171,0.212,0.55,0.731,0.125,1.0,0.222,0.3,0.562,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.8,1.3,-0.2,0.856,0.667,0.933,0.73,0.641,0.8,0.815,0.875,0.789,0.747,0.625,0.832,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,2,0.001,2,-2.1,1.9,-0.1,0.836,0.533,0.96,0.634,0.58,0.747,0.808,0.775,0.822,0.711,0.577,0.799,0.769,0.75,0.778,0.667,0.501,0.764
poly,1,2,0.001,3,-2.2,2.2,-0.2,0.827,0.567,0.933,0.643,0.567,0.75,0.769,0.8,0.756,0.682,0.523,0.778,0.769,0.875,0.722,0.7,0.553,0.799
poly,1,2,0.001,4,-2.2,2.3,-0.1,0.827,0.567,0.933,0.643,0.567,0.75,0.769,0.8,0.756,0.681,0.522,0.778,0.731,0.75,0.722,0.632,0.441,0.736
poly,1,3,0.1,0,-1.1,0.5,-0.8,0.74,0.333,0.906,0.409,0.302,0.62,0.854,0.6,0.967,0.714,0.644,0.783,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.1,1,-1.1,0.7,-0.8,0.78,0.633,0.839,0.614,0.496,0.736,0.823,0.675,0.889,0.705,0.589,0.782,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,3,0.1,2,-1.1,0.8,-0.7,0.808,0.633,0.879,0.642,0.537,0.756,0.823,0.575,0.933,0.67,0.574,0.754,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,3,0.1,3,-1.2,0.8,-0.5,0.837,0.5,0.973,0.622,0.582,0.737,0.838,0.5,0.989,0.656,0.616,0.744,0.846,0.5,1.0,0.667,0.64,0.75
