activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.898,0.971,0.825,0.905,0.805,0.898,0.694,0.526,0.747,0.452,0.25,0.636,0.709,0.474,0.783,0.439,0.245,0.629
relu,"(25,)",0.01,0.9,0.975,0.825,0.907,0.81,0.9,0.716,0.442,0.803,0.423,0.238,0.623,0.747,0.474,0.833,0.474,0.307,0.654
relu,"(25,)",0.001,0.906,0.975,0.838,0.912,0.821,0.906,0.722,0.463,0.803,0.441,0.259,0.633,0.747,0.474,0.833,0.474,0.307,0.654
relu,"(25,)",0.0001,0.908,0.967,0.85,0.913,0.825,0.908,0.724,0.505,0.793,0.465,0.284,0.649,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(50,)",0.1,0.879,0.954,0.804,0.888,0.769,0.879,0.684,0.463,0.753,0.413,0.203,0.608,0.684,0.526,0.733,0.444,0.236,0.63
relu,"(50,)",0.01,0.917,0.979,0.854,0.922,0.841,0.917,0.714,0.421,0.807,0.414,0.225,0.614,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(50,)",0.001,0.923,0.979,0.867,0.927,0.852,0.923,0.716,0.389,0.82,0.396,0.211,0.605,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(50,)",0.0001,0.912,0.954,0.871,0.916,0.828,0.912,0.716,0.389,0.82,0.397,0.212,0.605,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(75,)",0.1,0.904,0.962,0.846,0.91,0.814,0.904,0.694,0.474,0.763,0.426,0.223,0.619,0.684,0.526,0.733,0.444,0.236,0.63
relu,"(75,)",0.01,0.904,0.971,0.838,0.91,0.817,0.904,0.699,0.411,0.79,0.395,0.196,0.6,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(75,)",0.001,0.904,0.971,0.838,0.91,0.817,0.904,0.704,0.389,0.803,0.387,0.192,0.596,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(75,)",0.0001,0.904,0.967,0.842,0.91,0.816,0.904,0.716,0.411,0.813,0.41,0.224,0.612,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(100,)",0.1,0.906,0.971,0.842,0.912,0.821,0.906,0.686,0.579,0.72,0.473,0.27,0.649,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(100,)",0.01,0.91,0.975,0.846,0.916,0.829,0.91,0.706,0.389,0.807,0.389,0.196,0.598,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(100,)",0.001,0.917,0.979,0.854,0.922,0.841,0.917,0.709,0.379,0.813,0.385,0.196,0.596,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(100,)",0.0001,0.921,0.979,0.862,0.925,0.849,0.921,0.729,0.4,0.833,0.415,0.24,0.617,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(125,)",0.1,0.892,0.958,0.825,0.898,0.792,0.892,0.701,0.526,0.757,0.456,0.26,0.641,0.696,0.474,0.767,0.429,0.226,0.62
relu,"(125,)",0.01,0.912,0.971,0.854,0.917,0.832,0.912,0.704,0.379,0.807,0.38,0.186,0.593,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(125,)",0.001,0.917,0.975,0.858,0.921,0.839,0.917,0.724,0.421,0.82,0.422,0.242,0.621,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(125,)",0.0001,0.921,0.975,0.867,0.925,0.847,0.921,0.737,0.474,0.82,0.463,0.289,0.647,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(150,)",0.1,0.881,0.938,0.825,0.888,0.769,0.881,0.694,0.537,0.743,0.46,0.259,0.64,0.747,0.632,0.783,0.545,0.381,0.707
relu,"(150,)",0.01,0.908,0.971,0.846,0.914,0.824,0.908,0.704,0.389,0.803,0.385,0.192,0.596,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(150,)",0.001,0.91,0.971,0.85,0.916,0.828,0.91,0.714,0.389,0.817,0.395,0.208,0.603,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(150,)",0.0001,0.908,0.971,0.846,0.914,0.824,0.908,0.722,0.432,0.813,0.425,0.242,0.622,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(175,)",0.1,0.908,0.958,0.858,0.913,0.822,0.908,0.699,0.537,0.75,0.462,0.264,0.643,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(175,)",0.01,0.906,0.971,0.842,0.912,0.82,0.906,0.699,0.4,0.793,0.389,0.19,0.597,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(175,)",0.001,0.912,0.971,0.854,0.917,0.832,0.912,0.701,0.411,0.793,0.397,0.2,0.602,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(175,)",0.0001,0.917,0.967,0.867,0.921,0.839,0.917,0.711,0.453,0.793,0.428,0.238,0.623,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(200,)",0.1,0.881,0.95,0.812,0.889,0.771,0.881,0.704,0.547,0.753,0.472,0.278,0.65,0.671,0.368,0.767,0.35,0.131,0.568
relu,"(200,)",0.01,0.902,0.967,0.838,0.908,0.812,0.902,0.711,0.421,0.803,0.412,0.222,0.612,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(200,)",0.001,0.915,0.983,0.846,0.92,0.838,0.915,0.704,0.411,0.797,0.399,0.204,0.604,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(200,)",0.0001,0.915,0.975,0.854,0.92,0.836,0.915,0.711,0.463,0.79,0.434,0.243,0.627,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(225,)",0.1,0.871,0.946,0.796,0.881,0.754,0.871,0.709,0.558,0.757,0.48,0.29,0.657,0.709,0.526,0.767,0.465,0.272,0.646
relu,"(225,)",0.01,0.915,0.975,0.854,0.92,0.837,0.915,0.701,0.379,0.803,0.377,0.182,0.591,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(225,)",0.001,0.915,0.975,0.854,0.92,0.836,0.915,0.701,0.389,0.8,0.383,0.187,0.595,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(225,)",0.0001,0.912,0.979,0.846,0.918,0.833,0.912,0.706,0.432,0.793,0.411,0.217,0.612,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(250,)",0.1,0.879,0.95,0.808,0.887,0.769,0.879,0.681,0.589,0.71,0.471,0.267,0.65,0.722,0.579,0.767,0.5,0.318,0.673
relu,"(250,)",0.01,0.906,0.971,0.842,0.912,0.82,0.906,0.704,0.411,0.797,0.399,0.204,0.604,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(250,)",0.001,0.915,0.975,0.854,0.919,0.836,0.915,0.722,0.411,0.82,0.412,0.231,0.615,0.747,0.368,0.867,0.412,0.256,0.618
relu,"(250,)",0.0001,0.917,0.971,0.862,0.921,0.84,0.917,0.744,0.495,0.823,0.482,0.313,0.659,0.759,0.526,0.833,0.513,0.354,0.68
relu,"(275,)",0.1,0.873,0.946,0.8,0.882,0.755,0.873,0.684,0.505,0.74,0.428,0.223,0.623,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(275,)",0.01,0.917,0.975,0.858,0.921,0.841,0.917,0.716,0.432,0.807,0.422,0.235,0.619,0.709,0.316,0.833,0.343,0.159,0.575
