Index,position,attribute,F_val,p_val
5105,1,FHL2,16.221395,7.401258e-05
908,2,ARL11,16.116392,7.797648e-05
1836,3,C9,14.299417,0.00019347439
4345,4,EIF3C,13.982733,0.00022695241
4850,5,FAM71D,12.789079,0.00041562683
13350,6,SLC14A1,12.64775,0.00044666455
757,7,APOBEC1,12.3091545,0.0005309663
11444,8,PRDM8,12.213729,0.00055752846
12218,9,REP15,12.1173115,0.00058574026
13508,10,SLC2A9,11.861257,0.0006679211
8746,11,MRFAP1,11.614148,0.00075836026
5944,12,GPX8,11.565692,0.00077750743
5783,13,GOLGA8G,11.452236,0.0008242867
13474,14,SLC26A3,11.445596,0.00082711177
16287,15,WDR1,11.313627,0.0008853466
4461,16,ENPP1,11.112846,0.0009820645
16321,17,WDR6,11.107617,0.0009847224
957,18,ARPC1A,11.02658,0.0010268623
542,19,AMFR,11.017178,0.001031869
4561,20,ERLIN1,10.899869,0.0010964674
15179,21,TMEM52,10.628879,0.0012619146
113,22,ACADM,9.99046,0.0017598681
5081,23,FGF5,9.667468,0.0020841684
1609,24,C15orf48,9.6451435,0.0021087218
14458,25,SYPL1,9.5732765,0.0021897892
1858,26,CA2,9.380881,0.0024228506
6384,27,HOOK2,9.358808,0.0024511637
8866,28,MSMB,9.273643,0.0025636076
1928,29,CALM2,9.236506,0.0026142763
16689,30,ZKSCAN1,9.208647,0.0026529592
13682,31,SLC9B2,9.170659,0.00270665
7146,32,KCNIP3,9.151514,0.0027341289
14137,33,SRPK2,9.150353,0.0027358038
682,34,ANTXR2,9.024102,0.0029244174
8919,35,MTMR11,9.019582,0.002931412
681,36,ANTXR1,8.819406,0.003258954
12602,37,RPP21,8.808167,0.0032784168
15372,38,TP53,8.77795,0.0033313402
15305,39,TNIP2,8.6956625,0.0034799397
13033,40,SEMA7A,8.631672,0.003600176
5657,41,GLI3,8.429868,0.0040079793
9285,42,NECAB3,8.422667,0.0040233764
8007,43,LRRC66,8.341832,0.004200427
421,44,AK5,8.340993,0.0042023063
4415,45,ELP3,8.305274,0.0042831027
6884,46,INTS9,8.285216,0.0043291696
10289,47,OTUD3,8.26357,0.004379456
7543,48,KRTAP16-1,8.138453,0.004682079
7131,49,KCNF1,8.04449,0.0049233884
4230,50,ECI1,7.951956,0.005173511
13947,51,SPAG11B,7.9397907,0.0052073495
2316,52,CD320,7.9201,0.005262604
4820,53,FAM214B,7.8739777,0.005394398
16499,54,YWHAB,7.841043,0.005490577
7985,55,LRRC39,7.781145,0.005670035
10047,56,OR4K14,7.774862,0.005689206
10015,57,OR4A15,7.763564,0.005723844
7837,58,LINGO2,7.7606354,0.0057328586
6275,59,HIGD2B,7.7559285,0.0057473765
5817,60,GPBAR1,7.718791,0.005863259
3825,61,DHPS,7.708222,0.005896675
3016,62,COL17A1,7.682233,0.0059796786
6461,63,HS3ST1,7.681079,0.005983392
13222,64,SHC1,7.6706862,0.00601694
11814,65,PUM1,7.6604223,0.0060502626
14129,66,SRMS,7.5810137,0.0063145612
10280,67,OTOP1,7.550447,0.0064194347
5512,68,GCKR,7.549761,0.006421809
12166,69,RCC1,7.4803195,0.0066668587
188,70,ACTL10,7.4657946,0.0067193196
6542,71,HTR1B,7.459695,0.0067414767
7198,72,KCNT2,7.444221,0.006798023
15116,73,TMEM200A,7.4170814,0.0068983804
11675,74,PSMC2,7.412572,0.006915203
16167,75,VEGFC,7.411753,0.0069182613
1301,76,BCAM,7.336088,0.0072070356
4676,77,F2RL1,7.3269773,0.007242634
11502,78,PRKG2,7.320798,0.007266881
15862,79,UBE2E3,7.284835,0.0074096625
2417,80,CDH2,7.2732797,0.0074561494
6223,81,HEPH,7.220622,0.0076718237
3003,82,COG5,7.1769686,0.007855483
990,83,ARVCF,7.132378,0.008047761
14329,84,STX18,7.026952,0.008521889
4209,85,EARS2,6.9830537,0.008727708
685,86,ANXA10,6.9465733,0.008902644
11664,87,PSMB10,6.941858,0.008925518
6991,88,ITGAV,6.93068,0.008979984
6134,89,HAS2,6.9229007,0.009018091
2925,90,CMTM3,6.9134607,0.009064557
4188,91,DYRK2,6.900017,0.009131159
13011,92,SELL,6.8979964,0.009141211
16583,93,ZC4H2,6.8865924,0.009198167
4483,94,EPB41,6.8646264,0.009308907
6499,95,HSFX1,6.862633,0.009319023
15482,96,TRIB2,6.849604,0.009385431
13586,97,SLC3A1,6.8423004,0.00942287
10050,98,OR4K2,6.8345714,0.009462658
4915,99,FAT1,6.804465,0.0096193
9437,100,NKX6-2,6.793898,0.0096749095
1949,101,CAMKK1,6.793795,0.009675453
10334,102,P4HA2,6.7912397,0.009688952
15079,103,TMEM163,6.7426186,0.009949528
9374,104,NGEF,6.7392607,0.009967788
15578,105,TRNAU1AP,6.7257514,0.010041604
6,106,A4GNT,6.708732,0.010135402
7638,107,LAMB1,6.6822057,0.010283404
17021,108,ZNF596,6.677361,0.010310674
4412,109,ELOVL6,6.6709347,0.010346963
2869,110,CLIC6,6.6651306,0.010379851
14965,111,TLR9,6.6470175,0.010483182
5220,112,FOXD4L6,6.6435647,0.010503
4496,113,EPGN,6.6211267,0.010632731
4663,114,EYA4,6.6087127,0.010705215
7150,115,KCNJ11,6.606714,0.010716934
2955,116,CNNM3,6.5963607,0.010777844
12262,117,RFX8,6.5881467,0.010826423
11647,118,PSG5,6.551306,0.011047105
15409,119,TPPP,6.5332623,0.0111568775
9784,120,OASL,6.518666,0.011246503
9677,121,NTF3,6.516823,0.011257873
1265,122,BAIAP2L1,6.4858336,0.01145083
4061,123,DPM2,6.4703574,0.01154847
6064,124,GTF3C1,6.4603124,0.0116123045
10924,125,PITPNM2,6.4567757,0.011634867
16003,126,UNC5C,6.447744,0.01169269
11939,127,RAB7A,6.445904,0.011704506
16503,128,YWHAQ,6.436353,0.011766038
6859,129,INPP5K,6.432703,0.011789643
1983,130,CAPRIN2,6.4224725,0.011856064
13194,131,SH3BGRL3,6.4146204,0.011907306
7404,132,KLHL5,6.4130087,0.011917852
10058,133,OR4P4,6.4028516,0.011984536
4512,134,EPHX2,6.3807344,0.012131079
3803,135,DGCR2,6.372967,0.0121829845
11522,136,PRNP,6.3607464,0.0122651085
2781,137,CKLF,6.358754,0.012278551
15368,138,TOX,6.355961,0.012297425
13567,139,SLC38A5,6.3457966,0.012366355
9,140,AADAC,6.330068,0.012473809
13266,141,SIGLEC15,6.328929,0.012481628
151,142,ACOT9,6.32048,0.012539786
2045,143,CBLL1,6.3048215,0.0126483105
11447,144,PRDX2,6.285021,0.012786937
687,145,ANXA13,6.2686076,0.012903038
1061,146,ATAD3C,6.2656765,0.012923886
11868,147,QTRT1,6.2611575,0.012956097
7990,148,LRRC41,6.257814,0.012979983
11194,149,POLR2J,6.231529,0.013169351
5212,150,FOXD1,6.2260923,0.013208876
5825,151,GPC6,6.223474,0.0132279545
1208,152,AXIN1,6.2177997,0.013269399
2243,153,CCNO,6.2170725,0.013274721
6875,154,INTS10,6.1877346,0.013491245
28,155,ABCA12,6.1365533,0.013877776
3011,156,COL12A1,6.130686,0.013922816
2811,157,CLDN14,6.1142597,0.014049712
11851,158,PYROXD1,6.1000047,0.014160805
9589,159,NPY1R,6.098212,0.014174842
9273,160,NDUFS4,6.0673494,0.014418741
2760,161,CIDEC,6.0593157,0.014482941
1041,162,ASPHD2,6.0580435,0.014493134
12864,163,SCAI,6.0500937,0.014557001
12284,164,RGS12,6.023601,0.0147719495
5464,165,GARNL3,6.0140953,0.014849874
3418,166,CUTA,6.011689,0.014869666
16341,167,WDR90,6.011099,0.014874526
16454,168,XRCC4,6.004647,0.014927752
4989,169,FBXO9,5.972013,0.015200002
7468,170,KRT15,5.967599,0.015237221
11204,171,POLR3E,5.948206,0.015401859
13490,172,SLC29A1,5.946036,0.015420397
15381,173,TP53RK,5.9453607,0.015426169
13872,174,SNX9,5.9434857,0.01544221
404,175,AIF1L,5.9359937,0.015506482
9691,176,NTS,5.921186,0.015634328
10490,177,PCDH15,5.920559,0.015639767
9131,178,NAMPT,5.915593,0.0156829
5569,179,GFRA4,5.906663,0.015760781
1319,180,BCL10,5.900532,0.015814483
2457,181,CDK5RAP1,5.8987966,0.015829716
1786,182,C4orf51,5.8978267,0.015838236
2431,183,CDHR2,5.8950377,0.015862765
2988,184,CNTNAP3,5.8920574,0.01588902
8627,185,MMACHC,5.885938,0.01594307
9267,186,NDUFC1,5.868156,0.01610122
13274,187,SIK2,5.864677,0.016132353
707,188,AP1S1,5.86128,0.01616281
4610,189,ETV3L,5.852489,0.016241908
6339,190,HMGN3,5.8410892,0.016345078
7615,191,KYNU,5.834039,0.016409222
2947,192,CNKSR1,5.8315854,0.01643161
3972,193,DNAJC13,5.8302097,0.016444175
843,194,ARHGAP21,5.817373,0.016561901
5132,195,FKBP1B,5.8092604,0.01663675
2160,196,CCDC71L,5.8089356,0.016639754
15800,197,TXNDC11,5.7840257,0.016871832
3079,198,COPS6,5.7671156,0.017031291
6897,199,IPO8,5.7652283,0.017049186
17022,200,ZNF597,5.7564597,0.017132578
9662,201,NSUN4,5.745932,0.01723326
9680,202,NTM,5.7284207,0.017402094
7282,203,KIAA1958,5.7283926,0.017402366
3094,204,CORIN,5.725558,0.017429858
8639,205,MMP14,5.689443,0.017784089
12677,206,RRN3,5.682661,0.01785144
775,207,APOF,5.676103,0.01791682
9901,208,OR11H12,5.666852,0.018009469
7278,209,KIAA1614,5.650706,0.018172368
4056,210,DPH1,5.645948,0.018220663
4553,211,ERGIC2,5.6433454,0.018247137
11270,212,PPBP,5.6374297,0.018307459
2371,213,CDC20B,5.6349134,0.018333182
424,214,AKAP1,5.6260304,0.018424286
8081,215,LUZP1,5.621337,0.018472612
14292,216,STK38L,5.615142,0.0185366
7848,217,LIPK,5.6060696,0.018630724
7640,218,LAMB3,5.6049194,0.018642692
9999,219,OR2T3,5.596168,0.01873402
3435,220,CXCL11,5.5797305,0.018906815
11565,221,PRR15,5.5735836,0.018971859
3462,222,CXorf58,5.5527925,0.019193588
14807,223,TFF1,5.54977,0.019226048
10818,224,PHKG2,5.546109,0.019265436
1163,225,ATP8A1,5.539811,0.019333396
16774,226,ZNF222,5.5244727,0.019499956
12206,227,REG4,5.5225234,0.01952123
12227,228,REST,5.5166283,0.019585714
13198,229,SH3BP5,5.5084405,0.019675646
13158,230,SGCB,5.5053453,0.019709753
14952,231,TLL1,5.5006685,0.019761408
10492,232,PCDH18,5.4998074,0.019770933
4680,233,F5,5.488712,0.019894106
15402,234,TPM2,5.487113,0.01991192
7934,235,LRIG1,5.4866357,0.019917242
176,236,ACSM4,5.4827595,0.019960513
12468,237,RNF212,5.4759674,0.020036569
3313,238,CST2,5.4720864,0.020080162
1102,239,ATOH8,5.46377,0.020173913
9743,240,NUP210L,5.459615,0.020220919
11104,241,PML,5.4560075,0.020261828
3161,242,CPNE8,5.451806,0.020309579
16913,243,ZNF451,5.4420204,0.02042125
12718,244,RTL1,5.4369907,0.020478895
12216,245,REN,5.4196568,0.020678865
11869,246,R3HCC1,5.412732,0.020759318
1171,247,ATPAF1,5.400122,0.02090666
325,248,ADRA1D,5.398672,0.020923674
13639,249,SLC6A15,5.3972144,0.020940792
4297,250,EGFL6,5.393358,0.020986143
465,251,ALCAM,5.3879843,0.021049518
16611,252,ZDHHC2,5.376056,0.021190897
1215,253,B2M,5.364536,0.021328382
9391,254,NID1,5.3640184,0.021334577
6022,255,GSPT2,5.3591695,0.02139274
2194,256,CCL13,5.345746,0.02155462
4963,257,FBXO25,5.342606,0.021592667
77,258,ABHD14A,5.3344893,0.02169135
3434,259,CXCL10,5.2931476,0.022201324
1540,260,BTNL8,5.276419,0.022411218
231,261,ADAM19,5.275742,0.022419756
1605,262,C14orf39,5.263098,0.022579841
11858,263,QPCTL,5.261591,0.022598997
13694,264,SLFN11,5.261454,0.022600738
3275,265,CSF2,5.247824,0.022774806
10588,266,PDAP1,5.2408752,0.022864088
8036,267,LRRTM4,5.236834,0.02291618
4968,268,FBXO31,5.235153,0.02293788
16785,269,ZNF234,5.2336187,0.022957712
10059,270,OR4Q3,5.2285495,0.023023354
10991,271,PLAU,5.209593,0.02327056
8959,272,MUC17,5.205535,0.023323838
9768,273,NXNL1,5.194798,0.02346542
1659,274,C1D,5.191466,0.02350954
3513,275,CYP2C9,5.1829762,0.023622343
8836,276,MRS2,5.1769676,0.023702523
9925,277,OR1A2,5.1714296,0.023776673
5814,278,GPATCH3,5.171146,0.023780478
4602,279,ETHE1,5.159231,0.02394086
14173,280,SSH1,5.1465397,0.02411294
417,281,AK1,5.131037,0.024324885
1966,282,CAPG,5.125007,0.02440785
8814,283,MRPS18B,5.1225767,0.024441374
1438,284,BNIP3L,5.1178536,0.024506658
40,285,ABCB11,5.113755,0.024563456
6118,286,HAGH,5.1088467,0.02463166
14877,287,THRAP3,5.1017284,0.02473092
11101,288,PMF1,5.0899167,0.024896553
14926,289,TIMP4,5.0804715,0.025029834
10005,290,OR2T6,5.0791993,0.025047842
7772,291,LGALS9C,5.0702353,0.02517512
13383,292,SLC19A1,5.070173,0.02517601
10179,293,OR6K2,5.0612264,0.025303714
439,294,AKIP1,5.0593743,0.025330236
7905,295,LPAR4,5.054826,0.025395494
5505,296,GCDH,5.04797,0.02549419
4140,297,DUS4L,5.0303106,0.025750257
1060,298,ATAD3B,5.02603,0.02581273
14215,299,ST6GALNAC4,5.0249066,0.025829153
1891,300,CACNA2D2,5.020804,0.02588922
4688,301,FAAH,5.0200553,0.025900196
202,302,ACTR2,5.0194316,0.025909346
7158,303,KCNJ3,5.01689,0.025946658
688,304,ANXA2,4.998454,0.026219014
7223,305,KCTD9,4.9984055,0.026219737
13289,306,SIRPD,4.9950876,0.026269069
8673,307,MOB3B,4.9890532,0.026359044
2048,308,CBLN3,4.9864087,0.026398575
10803,309,PHF21A,4.9810596,0.026478728
15778,310,TUFM,4.979696,0.026499202
9260,311,NDUFB3,4.976974,0.026540117
13123,312,SF3A1,4.9766726,0.026544651
9805,313,ODF2,4.971695,0.026619662
10054,314,OR4M2,4.9666157,0.02669643
10662,315,PDPN,4.9547033,0.026877385
8116,316,LYRM1,4.9527607,0.026907016
4096,317,DRD5,4.9500256,0.026948793
14599,318,TBC1D14,4.9494033,0.026958307
3547,319,CYSTM1,4.944016,0.027040824
6288,320,HIRIP3,4.9367065,0.027153203
11022,321,PLEK2,4.9350386,0.027178917
6963,322,ISM1,4.9215446,0.027387876
3716,323,DDX58,4.9214573,0.027389232
1104,324,ATP10A,4.9177313,0.02744723
4190,325,DYRK4,4.9165,0.027466422
3589,326,DAZL,4.9081726,0.027596604
9344,327,NFATC2IP,4.9064264,0.027623983
16873,328,ZNF394,4.905327,0.027641239
2435,329,CDIPT,4.8971896,0.027769286
7304,330,KIF22,4.8961735,0.02778532
8126,331,LYZ,4.8755784,0.028112387
13444,332,SLC25A26,4.8688745,0.028219717
10055,333,OR4N2,4.8668857,0.028251642
973,334,ARRDC4,4.8572874,0.028406244
994,335,ASAH2,4.85547,0.028435614
16447,336,XPO6,4.853423,0.028468736
8264,337,MAP4K3,4.8533983,0.028469138
7217,338,KCTD3,4.8522468,0.028487789
12215,339,REM2,4.850976,0.028508386
8895,340,MTAP,4.8495245,0.02853193
1651,341,C19orf44,4.840285,0.028682286
4522,342,EPPK1,4.8384604,0.028712073
11151,343,PODXL2,4.837065,0.028734874
4905,344,FARSA,4.8223453,0.028976591
4662,345,EYA3,4.8163543,0.02907558
10080,346,OR51L1,4.810823,0.029167285
13746,347,SMC1B,4.8101172,0.029179009
3476,348,CYB5RL,4.8060675,0.029246373
7962,349,LRRC17,4.7993584,0.029358331
13709,350,SLITRK5,4.797446,0.029390331
13241,351,SHMT1,4.796021,0.029414192
16123,352,UXS1,4.793105,0.029463088
8873,353,MSRB3,4.7909546,0.029499205
15909,354,UBQLN4,4.7906375,0.029504534
10994,355,PLBD1,4.790487,0.029507067
780,356,APOL4,4.7762346,0.029747667
3394,357,CTSK,4.771904,0.029821182
8265,358,MAP4K4,4.768227,0.029883748
5786,359,GOLM1,4.753548,0.030134903
874,360,ARHGEF12,4.7510533,0.03017781
7024,361,ITPR3,4.7490053,0.030213078
12487,362,RNF40,4.745003,0.030282125
11825,363,PVALB,4.7319655,0.030508209
8821,364,MRPS25,4.729908,0.030544048
12154,365,RBPJ,4.7291393,0.03055745
14156,366,SRSF4,4.7250223,0.030629331
9034,367,MYLIP,4.7196207,0.030723909
2915,368,CMAS,4.7177954,0.030755939
15832,369,UACA,4.7125626,0.030847954
6268,370,HIF1A,4.7031236,0.031014664
11057,371,PLIN1,4.6925163,0.031203136
12486,372,RNF4,4.6768856,0.03148306
13305,373,SIX6,4.6768723,0.0314833
7063,374,JPH2,4.670373,0.031600468
7035,375,IZUMO1,4.6614494,0.03176209
8682,376,MOGAT1,4.661415,0.03176271
395,377,AHNAK2,4.6580987,0.031822998
1312,378,BCAT2,4.6574893,0.031834092
10495,379,PCDH7,4.6551127,0.031877384
16064,380,USP19,4.6474204,0.032017935
10074,381,OR51F1,4.642782,0.032102995
11105,382,PMM1,4.64255,0.03210726
16448,383,XPO7,4.641886,0.032119453
12653,384,RPS6KL1,4.639213,0.032168612
15458,385,TRAPPC3,4.636262,0.032222975
6839,386,INHBA,4.6361556,0.032224935
14824,387,TGFBI,4.6350965,0.032244466
6674,388,IGDCC4,4.631118,0.032317962
9174,389,NBPF3,4.616318,0.03259289
12045,390,RASAL2,4.611533,0.032682303
488,391,ALG1,4.6111097,0.032690227
15893,392,UBE4B,4.6104426,0.032702718
9228,393,NDP,4.6074557,0.032758698
12983,394,SEC16B,4.6014814,0.032870974
8421,395,MECR,4.5996203,0.032906033
15249,396,TMSB4Y,4.5967913,0.032959398
998,397,ASAP3,4.596642,0.032962218
3430,398,CX3CL1,4.593413,0.033023246
10756,399,PGBD2,4.574154,0.033389717
436,400,AKAP8,4.571128,0.033447683
9685,401,NTNG1,4.566572,0.033535156
12112,402,RBM26,4.562921,0.033605434
5324,403,FUT1,4.562027,0.033622663
672,404,ANO6,4.5545335,0.03376746
11875,405,RAB11A,4.5540814,0.03377622
6641,406,IFNA2,4.5500135,0.033855118
6021,407,GSPT1,4.5470552,0.033912618
14220,408,ST8SIA1,4.545204,0.033948652
11307,409,PPM1D,4.5429983,0.033991642
6280,410,HINT3,4.5406084,0.034038283
8150,411,MAEA,4.539358,0.03406271
12501,412,RNPC3,4.5393085,0.03406368
7155,413,KCNJ16,4.5382147,0.034085065
13326,414,SLBP,4.5381007,0.034087297
13160,415,SGCE,4.537339,0.034102194
8363,416,MC3R,4.5339804,0.03416799
4687,417,FA2H,4.53353,0.034176815
2041,418,CBFB,4.5326467,0.034194153
9055,419,MYO1H,4.5314016,0.034218594
6429,420,HP1BP3,4.5309324,0.03422781
7941,421,LRP10,4.528225,0.03428104
13265,422,SIGLEC14,4.5273843,0.034297585
911,423,ARL14,4.517481,0.034493133
1859,424,CA3,4.5164924,0.034512717
6850,425,INPP1,4.515644,0.034529533
10053,426,OR4M1,4.5120096,0.03460167
14872,427,THOC6,4.508289,0.034675688
12334,428,RHOT2,4.5082273,0.034676913
13196,429,SH3BP2,4.5067844,0.03470566
5819,430,GPBP1L1,4.5043974,0.034753278
14744,431,TECTB,4.5035634,0.03476993
7247,432,KERA,4.4978323,0.03488459
3511,433,CYP2C19,4.4907975,0.035025876
12606,434,RPP40,4.489517,0.035051655
2583,435,CEP85,4.4863486,0.03511554
10676,436,PDZD3,4.480659,0.03523056
1267,437,BAIAP3,4.480259,0.03523866
12019,438,RAP1GAP,4.479071,0.03526273
13993,439,SPATS2L,4.4746943,0.035351567
15895,440,UBIAD1,4.47192,0.035407998
5032,441,FDXACB1,4.4696546,0.035454147
15714,442,TTC39A,4.4660945,0.0355268
14722,443,TDO2,4.4549165,0.03575594
2596,444,CERS4,4.4548216,0.03575789
2905,445,CLTB,4.4491777,0.035874184
11900,446,RAB28,4.4215093,0.036450084
447,447,AKR1B15,4.4207544,0.03646593
11203,448,POLR3D,4.4155703,0.036574963
14421,449,SYCE2,4.410501,0.036681913
7338,450,KISS1,4.408906,0.036715634
1958,451,CAMTA1,4.4086537,0.03672097
10581,452,PCSK9,4.4068007,0.03676019
6920,453,IQSEC2,4.4052186,0.03679371
15119,454,TMEM201,4.4044175,0.036810696
11100,455,PMEPA1,4.3992157,0.036921192
1853,456,CA10,4.3974814,0.036958106
10984,457,PLAC8,4.3963866,0.036981434
17150,458,ZNF778,4.3930154,0.037053354
12368,459,RINT1,4.391505,0.037085626
8747,460,MRFAP1L1,4.3897567,0.037123013
6453,461,HRH1,4.389738,0.037123412
14738,462,TEC,4.3871555,0.037178718
13363,463,SLC16A2,4.3833632,0.037260085
15995,464,UNC13B,4.3828187,0.037271786
1499,465,BSDC1,4.377742,0.037381046
9487,466,NMUR2,4.3774896,0.037386484
8559,467,MIB2,4.3768406,0.037400477
8418,468,MEAF6,4.3673286,0.03760621
1683,469,C1S,4.364994,0.03765689
10782,470,PHACTR1,4.3617215,0.037728045
16978,471,ZNF554,4.3611603,0.037740264
14924,472,TIMP2,4.3544497,0.03788667
7583,473,KRTAP4-9,4.3472652,0.038044084
3201,474,CREB3L3,4.3454995,0.038082875
16778,475,ZNF226,4.3395796,0.03821324
5647,476,GLB1L2,4.3377466,0.038253702
10433,477,PARP14,4.3335643,0.038346186
8075,478,LUC7L,4.3332686,0.038352735
1923,479,CALD1,4.3309913,0.038403206
16980,480,ZNF556,4.329795,0.038429745
12474,481,RNF220,4.3284416,0.03845979
8983,482,MXRA5,4.32425,0.038553003
2691,483,CHMP5,4.3242407,0.038553216
1811,484,C6orf47,4.3202996,0.038641084
1741,485,C2CD4C,4.317191,0.038710535
14982,486,TM7SF3,4.303413,0.03901997
2857,487,CLEC4M,4.3024454,0.039041795
11110,488,PMPCB,4.298059,0.03914091
6971,489,ISYNA1,4.2977095,0.03914882
2745,490,CHTF18,4.2969685,0.039165594
9591,491,NPY5R,4.2925553,0.039265648
15044,492,TMEM128,4.2913694,0.039292578
13849,493,SNX15,4.288281,0.03936281
17061,494,ZNF655,4.2871633,0.03938826
203,495,ACTR3,4.2848177,0.039441727
4795,496,FAM184A,4.2815127,0.039517187
4555,497,ERH,4.2798157,0.039555997
10716,498,PEX14,4.2790947,0.039572496
3953,499,DNAJA2,4.2761455,0.03964006
5008,500,FCGR2A,4.2721114,0.039732683
9631,501,NRG4,4.2710357,0.03975742
5843,502,GPR1,4.2703648,0.039772853
11485,503,PRKAR2A,4.2660446,0.0398724
3510,504,CYP2C18,4.2640066,0.039919455
3567,505,DAG1,4.261008,0.039988797
13946,506,SPAG11A,4.256624,0.040090386
918,507,ARL2BP,4.255301,0.040121105
11713,508,PTAFR,4.252448,0.040187422
81,509,ABHD16A,4.251618,0.04020674
209,510,ACTRT1,4.236403,0.040562555
12326,511,RHOC,4.235295,0.040588602
7622,512,L3MBTL4,4.232896,0.040645044
2848,513,CLEC2L,4.228918,0.040738817
7207,514,KCTD13,4.226189,0.040803283
2027,515,CASZ1,4.226135,0.04080457
1261,516,BAG6,4.2226615,0.040886775
15451,517,TRAP1,4.2144246,0.041082427
7818,518,LIMD1,4.2137303,0.041098963
8553,519,MGST3,4.213462,0.04110536
10428,520,PARN,4.21331,0.041108985
13739,521,SMARCC1,4.208928,0.04121354
12360,522,RIMS2,4.201789,0.041384492
6212,523,HEG1,4.1984596,0.04146447
10016,524,OR4A16,4.195015,0.041547395
12996,525,SEC61A1,4.1943884,0.041562498
5662,526,GLIPR2,4.1936536,0.041580215
11280,527,PPFIBP1,4.1923513,0.041611634
8653,528,MMP3,4.178358,0.04195085
1719,529,C20orf141,4.1700277,0.042154178
13283,530,SIPA1L1,4.1575494,0.042460702
15461,531,TRAPPC6A,4.157415,0.04246402
3213,532,CRHBP,4.154726,0.042530384
13864,533,SNX31,4.1538367,0.04255236
14295,534,STK40,4.1510305,0.042621773
3670,535,DDI2,4.1496754,0.042655338
15882,536,UBE2T,4.146431,0.042735808
3619,537,DCAF8L1,4.1437035,0.04280358
7157,538,KCNJ2,4.1413116,0.042863112
4788,539,FAM177B,4.1306915,0.04312848
12504,540,RNPS1,4.1303167,0.04313788
16060,541,USP16,4.1287727,0.04317661
4758,542,FAM155A,4.126551,0.043232407
8376,543,MCFD2,4.1264067,0.04323604
8058,544,LSS,4.121713,0.043354183
2502,545,CDYL,4.1185513,0.043433968
16631,546,ZFAND4,4.116658,0.04348181
12612,547,RPS10,4.1162744,0.043491516
5253,548,FOXRED1,4.112327,0.043591473
993,549,ASAH1,4.1120296,0.043599017
5494,550,GBP4,4.111784,0.043605246
3841,551,DHX16,4.1098533,0.043654244
16036,552,URB1,4.1092954,0.04366841
15651,553,TSPAN31,4.1082025,0.043696184
2910,554,CLUL1,4.1068034,0.04373176
7204,555,KCTD10,4.106367,0.04374286
2405,556,CDCP1,4.1058226,0.04375672
13288,557,SIRPB2,4.1007533,0.043885965
9119,558,NADK,4.0994797,0.0439185
14556,559,TARM1,4.0989714,0.04393149
3362,560,CTDSP2,4.0972867,0.043974582
4273,561,EFCAB5,4.08958,0.044172265
2928,562,CMTM6,4.0892363,0.044181105
15566,563,TRMT1,4.088082,0.044210803
1397,564,BIRC6,4.0858593,0.04426804
16546,565,ZBTB44,4.085242,0.04428396
14139,566,SRPRB,4.082741,0.044348486
10285,567,OTP,4.0820456,0.04436644
4904,568,FARS2,4.0812244,0.044387657
10714,569,PEX12,4.07695,0.044498272
5836,570,GPLD1,4.0752473,0.04454242
6826,571,IMPDH2,4.073639,0.044584163
10159,572,OR5T2,4.0710144,0.044652365
13554,573,SLC36A2,4.0624995,0.044874404
10077,574,OR51G2,4.0617456,0.044894118
16590,575,ZCCHC2,4.0573645,0.04500887
9578,576,NPRL2,4.0566454,0.045027737
2416,577,CDH19,4.037823,0.045524508
12706,578,RSPO3,4.037331,0.045537572
978,579,ARSF,4.027645,0.045795552
8613,580,MLLT10,4.023079,0.04591771
11209,581,POLR3K,4.0208287,0.045978032
4649,582,EXOSC5,4.020409,0.04598929
1595,583,C12orf65,4.016881,0.04608407
14101,584,SPTLC3,4.012731,0.046195813
15417,585,TPRN,4.009216,0.046290696
13540,586,SLC35E1,4.0081882,0.046318468
4778,587,FAM169A,4.0080457,0.046322323
4048,588,DPAGT1,4.0069265,0.046352595
3769,589,DEGS1,4.004122,0.046428554
4978,590,FBXO42,4.0027876,0.046464734
8636,591,MMP11,3.9944363,0.04669188
1345,592,BCR,3.992485,0.046745118
9698,593,NUBP2,3.9916706,0.04676736
13869,594,SNX6,3.9916203,0.046768732
7089,595,KAT7,3.9907806,0.046791676
8669,596,MOB1A,3.98842,0.046856243
669,597,ANO3,3.9839566,0.046978578
13496,598,SLC2A11,3.97622,0.047191434
5958,599,GREM1,3.9652982,0.047493663
8482,600,METAP1D,3.9645114,0.047515515
338,601,AFAP1,3.9639575,0.0475309
13791,602,SNAI2,3.9635043,0.0475435
1655,603,C19orf57,3.9604118,0.047629543
1455,604,BPIFA3,3.9592645,0.047661506
14551,605,TAPBPL,3.9579494,0.047698174
248,606,ADAMTS12,3.9569678,0.047725562
14917,607,TIMM44,3.9568708,0.04772827
16306,608,WDR4,3.956167,0.04774792
215,609,ACVR2B,3.9552763,0.0477728
16782,610,ZNF230,3.950384,0.047909696
16602,611,ZDHHC11,3.9498744,0.047923975
4226,612,ECHDC1,3.9485853,0.04796013
4513,613,EPHX3,3.9339337,0.048373062
7817,614,LIMCH1,3.9276547,0.048551183
4247,615,EDEM2,3.9251292,0.04862302
5649,616,GLCCI1,3.9244208,0.048643194
5572,617,GGA2,3.9216833,0.048721224
6858,618,INPP5J,3.9163406,0.048873898
96,619,ABLIM2,3.9112096,0.049021002
1271,620,BANF2,3.909788,0.049061842
432,621,AKAP4,3.905671,0.04918032
