Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-15.2,9.8,1.2,0.809,0.228,0.958,0.318,0.305,0.593,0.762,0.273,0.89,0.318,0.184,0.582,0.774,0.364,0.881,0.4,0.264,0.622
linear,5,-15.0,13.5,0.5,0.756,0.461,0.831,0.428,0.313,0.646,0.736,0.473,0.805,0.426,0.261,0.639,0.698,0.455,0.762,0.385,0.195,0.608
linear,10,-15.0,16.5,0.7,0.771,0.414,0.861,0.421,0.313,0.638,0.743,0.4,0.833,0.393,0.233,0.617,0.736,0.455,0.81,0.417,0.249,0.632
linear,15,-15.1,17.3,0.5,0.766,0.461,0.843,0.44,0.328,0.652,0.728,0.473,0.795,0.418,0.249,0.634,0.717,0.455,0.786,0.4,0.221,0.62
