Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-13.1,7.0,-0.0,0.775,0.419,0.867,0.435,0.298,0.643,0.792,0.691,0.819,0.584,0.464,0.755,0.774,0.636,0.81,0.538,0.401,0.723
linear,5,-13.1,7.0,-0.0,0.775,0.419,0.867,0.435,0.298,0.643,0.792,0.691,0.819,0.584,0.464,0.755,0.792,0.636,0.833,0.56,0.432,0.735
linear,10,-13.1,7.0,-0.0,0.775,0.419,0.867,0.435,0.298,0.643,0.792,0.691,0.819,0.584,0.464,0.755,0.792,0.636,0.833,0.56,0.432,0.735
linear,15,-13.1,7.0,-0.0,0.775,0.419,0.867,0.435,0.298,0.643,0.792,0.691,0.819,0.584,0.464,0.755,0.792,0.636,0.833,0.56,0.432,0.735
