"FPR","TPR0 AUC = 0.65","TPR1 AUC = 0.9778","TPR2 AUC = 0.8278","TPR3 AUC = 0.8722","TPR4 AUC = 0.8452","Mean TPR AUC = 0.8321 (+/- 0.1060)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010101010101010102,0.3333333333333333,0.6666666666666666,0.5252525252525253,0.3333333333333333,0.5,0.4717171717171717
0.020202020202020204,0.3333333333333333,0.6666666666666666,0.5505050505050505,0.3333333333333333,0.5,0.47676767676767684
0.030303030303030304,0.3333333333333333,0.6666666666666666,0.5757575757575757,0.3333333333333333,0.5,0.4818181818181818
0.04040404040404041,0.3333333333333333,0.6666666666666666,0.601010101010101,0.3333333333333333,0.5,0.48686868686868684
0.05050505050505051,0.3333333333333333,0.6666666666666666,0.6262626262626263,0.3333333333333333,0.5,0.49191919191919187
0.06060606060606061,0.3333333333333333,0.6666666666666666,0.6515151515151515,0.3333333333333333,0.5,0.4969696969696969
0.07070707070707072,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.5,0.7
0.08080808080808081,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.09090909090909091,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.10101010101010102,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.11111111111111112,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.12121212121212122,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.13131313131313133,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.14141414141414144,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.15151515151515152,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.16161616161616163,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.17171717171717174,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.18181818181818182,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.19191919191919193,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.20202020202020204,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.21212121212121213,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.22222222222222224,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.23232323232323235,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.24242424242424243,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.25252525252525254,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.26262626262626265,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.27272727272727276,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.2828282828282829,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.29292929292929293,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.30303030303030304,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.31313131313131315,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.32323232323232326,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.33333333333333337,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.3434343434343435,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.3535353535353536,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.36363636363636365,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.37373737373737376,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.38383838383838387,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.393939393939394,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.4040404040404041,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.4141414141414142,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.42424242424242425,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.43434343434343436,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.4444444444444445,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.4545454545454546,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
0.4646464646464647,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7666666666666667
