Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-16.8,21.6,0.9,0.865,0.883,0.846,0.867,0.732,0.865,0.673,0.168,0.833,0.198,0.004,0.501,0.696,0.053,0.9,0.077,-0.071,0.476
linear,5,-23.3,23.1,0.8,0.856,0.892,0.821,0.861,0.719,0.856,0.661,0.168,0.817,0.191,-0.013,0.493,0.684,0.053,0.883,0.074,-0.091,0.468
linear,10,-23.3,23.1,0.8,0.856,0.892,0.821,0.861,0.719,0.856,0.661,0.168,0.817,0.191,-0.013,0.493,0.684,0.053,0.883,0.074,-0.091,0.468
linear,15,-23.3,23.1,0.8,0.856,0.892,0.821,0.861,0.719,0.856,0.661,0.168,0.817,0.191,-0.013,0.493,0.684,0.053,0.883,0.074,-0.091,0.468
