Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-37.1,27.5,-0.1,0.752,0.783,0.721,0.76,0.507,0.752,0.641,0.589,0.657,0.44,0.215,0.623,0.62,0.526,0.65,0.4,0.154,0.588
linear,5,-64.6,68.1,-0.1,0.765,0.817,0.712,0.776,0.534,0.765,0.661,0.6,0.68,0.459,0.246,0.64,0.62,0.526,0.65,0.4,0.154,0.588
linear,10,-73.7,91.9,-0.2,0.775,0.846,0.704,0.79,0.558,0.775,0.658,0.6,0.677,0.459,0.243,0.638,0.608,0.526,0.633,0.392,0.139,0.58
linear,15,-74.5,105.0,-0.2,0.779,0.846,0.712,0.793,0.566,0.779,0.666,0.621,0.68,0.473,0.265,0.651,0.595,0.526,0.617,0.385,0.124,0.571
