Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-15.5,19.1,0.5,0.848,0.9,0.796,0.853,0.706,0.848,0.676,0.347,0.78,0.341,0.128,0.564,0.671,0.263,0.8,0.278,0.066,0.532
linear,5,-41.4,33.9,0.4,0.858,0.921,0.796,0.867,0.725,0.858,0.653,0.284,0.77,0.285,0.057,0.527,0.633,0.211,0.767,0.216,-0.023,0.489
linear,10,-42.0,34.1,0.4,0.869,0.929,0.808,0.876,0.745,0.869,0.651,0.284,0.767,0.283,0.054,0.525,0.658,0.211,0.8,0.229,0.011,0.505
linear,15,-42.0,34.1,0.4,0.869,0.929,0.808,0.876,0.745,0.869,0.651,0.284,0.767,0.283,0.054,0.525,0.633,0.158,0.783,0.171,-0.063,0.471
