Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-21.5,22.3,0.4,0.85,0.912,0.788,0.859,0.707,0.85,0.663,0.326,0.77,0.317,0.096,0.548,0.633,0.263,0.75,0.256,0.013,0.507
linear,5,-53.6,55.5,0.3,0.856,0.925,0.788,0.865,0.72,0.856,0.663,0.368,0.757,0.344,0.12,0.563,0.658,0.316,0.767,0.308,0.081,0.541
linear,10,-57.5,76.6,0.1,0.873,0.95,0.796,0.882,0.756,0.873,0.651,0.368,0.74,0.335,0.103,0.554,0.658,0.421,0.733,0.372,0.143,0.577
linear,15,-56.0,98.3,-0.1,0.871,0.962,0.779,0.881,0.755,0.871,0.651,0.4,0.73,0.354,0.12,0.565,0.658,0.421,0.733,0.372,0.143,0.577
