Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-8.1,7.6,-0.1,0.871,0.88,0.865,0.872,0.752,0.872,0.623,0.3,0.767,0.32,0.066,0.533,0.538,0.25,0.667,0.25,-0.083,0.458
poly,1,2,0.1,1,-6.7,4.0,0.2,0.843,0.824,0.864,0.833,0.698,0.844,0.746,0.55,0.833,0.565,0.392,0.692,0.731,0.5,0.833,0.533,0.347,0.667
poly,1,2,0.1,2,-5.8,6.5,0.4,0.837,0.783,0.891,0.815,0.69,0.837,0.754,0.55,0.844,0.575,0.408,0.697,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.1,3,-5.8,7.7,0.4,0.843,0.81,0.877,0.831,0.698,0.844,0.746,0.55,0.833,0.568,0.392,0.692,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.1,4,-5.9,8.5,0.6,0.837,0.783,0.891,0.815,0.69,0.837,0.762,0.525,0.867,0.576,0.418,0.696,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.01,0,-1.2,2.0,-0.7,0.737,0.541,0.931,0.67,0.517,0.736,0.738,0.425,0.878,0.5,0.343,0.651,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.01,1,-1.9,4.8,0.4,0.757,0.528,0.987,0.681,0.578,0.757,0.823,0.475,0.978,0.623,0.57,0.726,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,2,-2.2,6.1,0.6,0.736,0.514,0.959,0.657,0.528,0.737,0.808,0.525,0.933,0.629,0.533,0.729,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.01,3,-2.4,6.8,-0.6,0.757,0.904,0.609,0.786,0.548,0.756,0.569,0.85,0.444,0.548,0.287,0.647,0.538,0.875,0.389,0.538,0.264,0.632
poly,1,2,0.01,4,-2.5,7.0,-0.7,0.75,0.945,0.555,0.79,0.547,0.75,0.569,0.875,0.433,0.557,0.301,0.654,0.577,0.875,0.444,0.56,0.31,0.66
poly,1,2,0.001,0,-1.0,0.9,0.9,0.507,0.014,1.0,0.027,0.039,0.507,0.708,0.05,1.0,0.08,0.087,0.525,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.6,1.9,0.0,0.73,0.472,0.987,0.633,0.538,0.73,0.785,0.55,0.889,0.61,0.469,0.719,0.769,0.5,0.889,0.571,0.426,0.694
