Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.7,4.3,0.1,0.932,0.877,0.987,0.927,0.872,0.932,0.754,0.35,0.933,0.459,0.372,0.642,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.1,1,-1.8,3.6,-0.1,0.966,0.959,0.973,0.966,0.934,0.966,0.823,0.5,0.967,0.636,0.568,0.733,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.1,2,-1.8,3.3,0.0,0.966,0.946,0.987,0.965,0.935,0.966,0.823,0.475,0.978,0.623,0.57,0.726,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,3,-1.8,3.1,0.1,0.966,0.946,0.987,0.965,0.935,0.966,0.838,0.475,1.0,0.642,0.62,0.738,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,4,-1.9,3.0,0.1,0.973,0.959,0.987,0.972,0.949,0.973,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,0,-1.8,4.2,-0.6,0.885,0.798,0.973,0.87,0.79,0.886,0.862,0.6,0.978,0.727,0.67,0.789,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,1,-1.7,3.3,0.0,0.925,0.891,0.96,0.921,0.857,0.926,0.808,0.425,0.978,0.572,0.524,0.701,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,2,-2.0,4.5,0.1,0.939,0.919,0.96,0.936,0.884,0.94,0.8,0.35,1.0,0.516,0.52,0.675,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,3,-2.1,5.0,0.4,0.939,0.906,0.973,0.935,0.885,0.94,0.762,0.225,1.0,0.358,0.402,0.612,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,2,0.01,4,-2.1,5.2,0.3,0.939,0.906,0.973,0.935,0.885,0.94,0.762,0.225,1.0,0.358,0.402,0.612,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,2,0.001,0,-1.0,0.7,-0.2,0.56,0.56,0.573,0.481,0.157,0.567,0.554,0.525,0.567,0.374,0.094,0.546,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.001,1,-2.2,2.1,-0.2,0.885,0.796,0.972,0.872,0.784,0.884,0.823,0.65,0.9,0.693,0.573,0.775,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.001,2,-2.4,2.0,0.0,0.865,0.742,0.987,0.843,0.754,0.864,0.831,0.55,0.956,0.665,0.586,0.753,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.001,3,-2.3,2.4,-0.3,0.885,0.85,0.919,0.879,0.777,0.884,0.808,0.575,0.911,0.641,0.53,0.743,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.001,4,-2.4,2.7,-0.3,0.884,0.863,0.905,0.879,0.773,0.884,0.785,0.5,0.911,0.587,0.465,0.706,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,3,0.1,0,-3.1,13.4,-0.1,0.933,0.878,0.987,0.927,0.873,0.932,0.785,0.3,1.0,0.452,0.472,0.65,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,3,0.1,1,-2.4,7.8,0.0,0.946,0.892,1.0,0.941,0.9,0.946,0.785,0.3,1.0,0.458,0.477,0.65,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,2,-2.1,5.7,0.0,0.953,0.906,1.0,0.949,0.912,0.953,0.8,0.35,1.0,0.516,0.52,0.675,0.808,0.375,1.0,0.545,0.542,0.688
