Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.4,9.4,0.0,0.919,0.93,0.905,0.919,0.847,0.918,0.823,0.65,0.9,0.69,0.572,0.775,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.1,1,-1.9,8.4,0.3,0.932,0.918,0.947,0.93,0.866,0.932,0.862,0.625,0.967,0.73,0.667,0.796,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.1,2,-2.1,7.8,0.4,0.932,0.904,0.96,0.928,0.867,0.932,0.854,0.525,1.0,0.687,0.658,0.762,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,3,-2.2,7.5,0.4,0.919,0.905,0.932,0.917,0.838,0.919,0.838,0.475,1.0,0.642,0.62,0.738,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,4,-2.3,7.5,0.4,0.912,0.891,0.932,0.91,0.825,0.912,0.838,0.5,0.989,0.653,0.615,0.744,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,0,-1.0,2.3,-0.7,0.845,0.73,0.96,0.825,0.713,0.845,0.831,0.575,0.944,0.675,0.582,0.76,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,1,-2.0,4.4,-0.4,0.871,0.891,0.851,0.873,0.751,0.871,0.815,0.7,0.867,0.699,0.569,0.783,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.01,2,-2.2,3.9,-0.5,0.878,0.932,0.825,0.885,0.768,0.879,0.769,0.725,0.789,0.659,0.496,0.757,0.769,0.75,0.778,0.667,0.501,0.764
poly,1,2,0.01,3,-2.4,4.4,-0.5,0.878,0.932,0.825,0.885,0.768,0.879,0.723,0.6,0.778,0.569,0.369,0.689,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.01,4,-2.4,4.8,-0.5,0.871,0.919,0.825,0.877,0.755,0.872,0.731,0.625,0.778,0.587,0.392,0.701,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.001,0,-1.0,0.7,0.7,0.514,0.029,1.0,0.05,0.056,0.514,0.708,0.05,1.0,0.08,0.087,0.525,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.9,2.3,0.0,0.817,0.661,0.972,0.777,0.671,0.817,0.846,0.75,0.889,0.748,0.638,0.819,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,2,-2.4,2.7,-0.3,0.831,0.81,0.85,0.826,0.665,0.83,0.846,0.875,0.833,0.779,0.673,0.854,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,2,0.001,3,-2.5,3.1,-0.4,0.845,0.866,0.824,0.849,0.692,0.845,0.8,0.875,0.767,0.731,0.6,0.821,0.769,0.875,0.722,0.7,0.553,0.799
poly,1,2,0.001,4,-2.5,3.4,-0.4,0.851,0.879,0.824,0.856,0.707,0.851,0.777,0.875,0.733,0.71,0.568,0.804,0.731,0.875,0.667,0.667,0.5,0.771
poly,1,3,0.1,0,-15.4,14.5,-0.2,0.891,0.889,0.891,0.886,0.793,0.89,0.777,0.475,0.911,0.553,0.449,0.693,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,3,0.1,1,-2.2,8.7,0.0,0.932,0.944,0.919,0.931,0.871,0.931,0.808,0.55,0.922,0.637,0.525,0.736,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,3,0.1,2,-2.1,6.9,-0.2,0.919,0.971,0.865,0.922,0.846,0.918,0.838,0.8,0.856,0.751,0.641,0.828,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,3,0.1,3,-2.0,6.2,0.2,0.919,0.93,0.907,0.918,0.843,0.919,0.862,0.575,0.989,0.714,0.673,0.782,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.1,4,-2.0,5.9,0.2,0.926,0.945,0.907,0.927,0.856,0.926,0.854,0.55,0.989,0.695,0.652,0.769,0.846,0.5,1.0,0.667,0.64,0.75
