Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.1,3.6,-0.1,0.959,0.919,1.0,0.957,0.923,0.96,0.815,0.425,0.989,0.582,0.548,0.707,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,1,-2.0,2.8,-0.2,0.966,0.932,1.0,0.963,0.936,0.966,0.8,0.525,0.922,0.618,0.503,0.724,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.1,2,-2.1,2.4,-0.2,0.98,0.959,1.0,0.979,0.96,0.98,0.854,0.625,0.956,0.725,0.645,0.79,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,3,-2.1,2.5,-0.2,0.98,0.959,1.0,0.979,0.96,0.98,0.869,0.625,0.978,0.747,0.689,0.801,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,4,-2.1,2.7,-0.1,0.973,0.946,1.0,0.972,0.947,0.973,0.885,0.625,1.0,0.769,0.732,0.812,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,0,-1.9,1.9,-0.4,0.966,0.932,1.0,0.965,0.935,0.966,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,1,-2.1,3.4,0.0,0.966,0.931,1.0,0.964,0.935,0.966,0.846,0.5,1.0,0.663,0.638,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,2,-2.2,3.9,0.3,0.966,0.931,1.0,0.964,0.935,0.966,0.823,0.425,1.0,0.594,0.581,0.712,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,3,-2.2,4.0,0.3,0.973,0.946,1.0,0.972,0.947,0.973,0.823,0.425,1.0,0.594,0.581,0.712,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,4,-2.3,4.0,0.3,0.973,0.946,1.0,0.972,0.947,0.973,0.815,0.4,1.0,0.565,0.559,0.7,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.001,0,-1.0,0.1,-0.1,0.561,0.125,1.0,0.189,0.173,0.562,0.738,0.15,1.0,0.242,0.288,0.575,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,2,0.001,1,-2.2,2.6,-0.2,0.877,0.836,0.917,0.87,0.766,0.877,0.815,0.65,0.889,0.683,0.556,0.769,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,2,-2.4,3.1,-0.2,0.932,0.93,0.931,0.931,0.87,0.931,0.815,0.625,0.9,0.676,0.553,0.762,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.001,3,-2.6,3.1,-0.2,0.952,0.958,0.945,0.953,0.908,0.951,0.785,0.525,0.9,0.599,0.467,0.712,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.001,4,-2.7,3.3,0.0,0.952,0.931,0.972,0.951,0.908,0.952,0.831,0.5,0.978,0.646,0.592,0.739,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.1,0,-3.4,9.1,-0.1,0.98,0.959,1.0,0.979,0.96,0.98,0.777,0.35,0.967,0.482,0.424,0.658,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,1,-2.9,6.3,-0.2,0.98,0.959,1.0,0.979,0.96,0.98,0.8,0.475,0.944,0.589,0.496,0.71,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,3,0.1,2,-2.6,4.8,-0.2,0.98,0.959,1.0,0.979,0.96,0.98,0.808,0.525,0.933,0.623,0.521,0.729,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.1,3,-2.5,3.9,-0.2,0.98,0.959,1.0,0.979,0.96,0.98,0.823,0.575,0.933,0.663,0.563,0.754,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.1,4,-2.4,3.4,-0.2,0.98,0.959,1.0,0.979,0.96,0.98,0.831,0.575,0.944,0.672,0.582,0.76,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.01,0,-2.1,4.1,-0.6,0.973,0.945,1.0,0.971,0.948,0.972,0.815,0.4,1.0,0.565,0.559,0.7,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.01,1,-2.2,2.4,-0.1,0.973,0.946,1.0,0.972,0.947,0.973,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,2,-2.1,3.2,0.1,0.973,0.946,1.0,0.972,0.947,0.973,0.838,0.475,1.0,0.642,0.62,0.738,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,3,-2.1,3.6,0.2,0.973,0.946,1.0,0.972,0.947,0.973,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,4,-2.2,3.8,0.3,0.973,0.946,1.0,0.972,0.947,0.973,0.823,0.425,1.0,0.594,0.581,0.712,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.001,0,-1.0,0.4,-0.3,0.52,0.453,0.6,0.358,0.107,0.527,0.569,0.5,0.6,0.348,0.173,0.55,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,3,0.001,1,-2.2,2.9,-0.3,0.918,0.93,0.904,0.918,0.842,0.917,0.792,0.7,0.833,0.674,0.523,0.767,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,3,0.001,2,-2.6,3.3,0.2,0.959,0.931,0.987,0.957,0.922,0.959,0.831,0.45,1.0,0.618,0.6,0.725,0.808,0.375,1.0,0.545,0.542,0.688
