Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.9,2.1,-0.4,0.779,0.267,0.987,0.403,0.415,0.627,0.777,0.3,0.989,0.449,0.45,0.644,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,1,-1.4,3.8,-0.5,0.808,0.433,0.959,0.546,0.491,0.696,0.831,0.575,0.944,0.675,0.582,0.76,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.1,2,-1.5,4.2,0.0,0.807,0.333,1.0,0.481,0.502,0.667,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,3,-1.5,4.4,-0.5,0.817,0.567,0.918,0.625,0.534,0.742,0.846,0.6,0.956,0.705,0.627,0.778,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.1,4,-1.6,4.5,-0.3,0.827,0.533,0.946,0.627,0.551,0.74,0.862,0.575,0.989,0.717,0.673,0.782,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,0,-1.7,1.5,-0.8,0.807,0.433,0.96,0.528,0.501,0.697,0.846,0.625,0.944,0.71,0.627,0.785,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,1,-1.7,3.9,-0.2,0.856,0.533,0.987,0.661,0.638,0.76,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,2,-1.8,4.5,-0.2,0.837,0.567,0.947,0.652,0.582,0.757,0.823,0.425,1.0,0.594,0.581,0.712,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,3,-1.9,5.0,0.2,0.837,0.467,0.987,0.588,0.572,0.727,0.769,0.25,1.0,0.394,0.428,0.625,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,4,-2.1,5.4,0.2,0.837,0.467,0.987,0.588,0.572,0.727,0.762,0.225,1.0,0.358,0.402,0.612,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,2,0.001,0,0.2,0.7,0.4,0.664,0.333,0.8,0.289,0.205,0.567,0.708,0.5,0.8,0.53,0.433,0.65,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-2.1,2.1,-0.1,0.865,0.567,0.987,0.687,0.662,0.777,0.846,0.625,0.944,0.713,0.634,0.785,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,2,-2.3,2.7,0.0,0.865,0.6,0.973,0.705,0.665,0.787,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.001,3,-2.4,3.1,0.1,0.865,0.567,0.987,0.678,0.656,0.777,0.846,0.5,1.0,0.663,0.638,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.001,4,-2.5,3.2,-0.1,0.856,0.6,0.96,0.693,0.646,0.78,0.838,0.55,0.967,0.675,0.609,0.758,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.1,0,-4.8,3.7,-0.6,0.769,0.233,0.987,0.349,0.382,0.61,0.746,0.175,1.0,0.293,0.353,0.588,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,3,0.1,1,-1.5,2.7,-0.7,0.788,0.5,0.905,0.557,0.461,0.702,0.815,0.4,1.0,0.57,0.561,0.7,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,2,-1.4,2.2,-0.6,0.798,0.467,0.932,0.551,0.479,0.7,0.846,0.5,1.0,0.663,0.638,0.75,0.846,0.5,1.0,0.667,0.64,0.75
