Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-6.8,4.0,0.1,0.779,0.3,0.973,0.418,0.4,0.637,0.731,0.175,0.978,0.277,0.263,0.576,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,1,-5.9,6.5,0.4,0.769,0.233,0.987,0.364,0.377,0.61,0.777,0.35,0.967,0.482,0.424,0.658,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,2,-6.6,7.2,0.1,0.75,0.467,0.866,0.489,0.404,0.666,0.785,0.475,0.922,0.573,0.468,0.699,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.1,3,-6.9,7.6,0.7,0.769,0.3,0.959,0.403,0.36,0.63,0.785,0.35,0.978,0.494,0.464,0.664,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,4,-6.9,7.8,0.7,0.77,0.367,0.932,0.463,0.391,0.65,0.785,0.35,0.978,0.494,0.464,0.664,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,0,-1.0,1.2,-0.8,0.788,0.467,0.92,0.54,0.466,0.693,0.723,0.475,0.833,0.514,0.329,0.654,0.731,0.5,0.833,0.533,0.347,0.667
poly,1,2,0.01,1,-1.8,4.8,0.3,0.817,0.4,0.987,0.539,0.524,0.693,0.823,0.425,1.0,0.594,0.581,0.712,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,2,-2.1,5.0,0.9,0.808,0.333,1.0,0.46,0.46,0.667,0.808,0.375,1.0,0.541,0.54,0.688,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,3,-2.4,5.3,1.1,0.808,0.333,1.0,0.46,0.46,0.667,0.792,0.325,1.0,0.487,0.498,0.662,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,4,-2.7,5.3,1.2,0.788,0.3,0.987,0.403,0.403,0.643,0.8,0.35,1.0,0.516,0.52,0.675,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.001,0,0.8,0.9,0.8,0.368,0.833,0.182,0.429,0.013,0.508,0.408,0.95,0.167,0.503,0.115,0.558,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.5,1.3,-0.1,0.836,0.433,1.0,0.568,0.577,0.717,0.792,0.5,0.922,0.598,0.483,0.711,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.001,2,-1.8,2.3,-0.2,0.817,0.567,0.92,0.624,0.562,0.743,0.792,0.6,0.878,0.639,0.498,0.739,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,3,-2.1,3.2,-0.2,0.817,0.567,0.92,0.624,0.562,0.743,0.8,0.65,0.867,0.666,0.526,0.758,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,4,-2.3,3.7,0.1,0.827,0.433,0.987,0.57,0.555,0.71,0.831,0.575,0.944,0.676,0.594,0.76,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,3,0.1,0,-4.5,13.3,0.2,0.788,0.267,1.0,0.414,0.449,0.633,0.715,0.1,0.989,0.164,0.171,0.544,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,3,0.1,1,-1.5,9.4,0.0,0.826,0.4,1.0,0.541,0.552,0.7,0.777,0.35,0.967,0.491,0.436,0.658,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,2,-1.8,6.1,0.3,0.797,0.3,1.0,0.417,0.429,0.65,0.792,0.35,0.989,0.509,0.49,0.669,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,3,-2.1,5.4,0.5,0.797,0.3,1.0,0.417,0.429,0.65,0.8,0.375,0.989,0.536,0.515,0.682,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.1,4,-3.0,6.1,0.8,0.797,0.3,1.0,0.417,0.429,0.65,0.8,0.35,1.0,0.516,0.52,0.675,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.01,0,-1.2,1.0,-0.9,0.826,0.4,1.0,0.541,0.552,0.7,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
