Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.6,2.1,-0.4,0.779,0.233,1.0,0.371,0.417,0.617,0.777,0.275,1.0,0.423,0.45,0.638,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,1,-1.3,3.7,-0.6,0.808,0.533,0.92,0.61,0.527,0.727,0.815,0.65,0.889,0.683,0.563,0.769,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.1,2,-1.3,4.0,-0.5,0.818,0.467,0.96,0.593,0.53,0.713,0.862,0.575,0.989,0.718,0.671,0.782,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,3,-1.4,4.2,-0.5,0.847,0.567,0.96,0.664,0.601,0.763,0.862,0.6,0.978,0.728,0.674,0.789,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,4,-1.4,4.2,-0.5,0.837,0.567,0.947,0.668,0.587,0.757,0.854,0.6,0.967,0.717,0.652,0.783,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,0,-1.7,1.3,-0.6,0.788,0.3,0.987,0.434,0.446,0.643,0.8,0.35,1.0,0.512,0.518,0.675,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,1,-1.5,4.1,-0.2,0.836,0.467,0.987,0.602,0.584,0.727,0.862,0.55,1.0,0.704,0.675,0.775,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.01,2,-1.7,3.8,-0.4,0.837,0.6,0.933,0.68,0.585,0.767,0.823,0.475,0.978,0.623,0.57,0.726,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,3,-1.7,3.6,-0.3,0.856,0.6,0.96,0.701,0.632,0.78,0.823,0.45,0.989,0.609,0.574,0.719,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,4,-1.8,3.5,-0.3,0.847,0.6,0.947,0.687,0.603,0.773,0.823,0.45,0.989,0.609,0.574,0.719,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.001,0,-0.8,0.5,-0.6,0.673,0.533,0.733,0.425,0.301,0.633,0.638,0.55,0.678,0.493,0.296,0.614,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.001,1,-2.2,2.7,-0.1,0.865,0.6,0.973,0.705,0.665,0.787,0.823,0.575,0.933,0.664,0.569,0.754,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.001,2,-2.4,3.6,0.0,0.865,0.633,0.96,0.726,0.672,0.797,0.854,0.55,0.989,0.697,0.653,0.769,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.001,3,-2.5,3.7,0.0,0.865,0.633,0.96,0.726,0.672,0.797,0.846,0.5,1.0,0.663,0.638,0.75,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.001,4,-2.5,3.7,0.1,0.865,0.567,0.987,0.694,0.664,0.777,0.831,0.45,1.0,0.614,0.599,0.725,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.1,0,-3.7,1.0,-0.8,0.77,0.367,0.933,0.456,0.386,0.65,0.731,0.225,0.956,0.338,0.279,0.59,0.731,0.25,0.944,0.364,0.281,0.597
poly,1,3,0.1,1,-1.3,1.1,-0.8,0.78,0.533,0.88,0.565,0.465,0.707,0.723,0.35,0.889,0.432,0.299,0.619,0.731,0.375,0.889,0.462,0.309,0.632
poly,1,3,0.1,2,-1.2,1.2,-0.8,0.78,0.667,0.827,0.633,0.526,0.747,0.685,0.475,0.778,0.484,0.26,0.626,0.654,0.5,0.722,0.471,0.216,0.611
poly,1,3,0.1,3,-1.3,1.3,-0.6,0.836,0.467,0.987,0.597,0.579,0.727,0.854,0.55,0.989,0.697,0.653,0.769,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.1,4,-1.3,1.8,-0.8,0.76,0.767,0.758,0.656,0.503,0.762,0.708,0.6,0.756,0.558,0.346,0.678,0.654,0.625,0.667,0.526,0.272,0.646
poly,1,3,0.01,0,-1.3,1.1,-0.9,0.769,0.4,0.92,0.468,0.407,0.66,0.785,0.375,0.967,0.501,0.463,0.671,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.01,1,-1.4,3.1,-0.5,0.837,0.533,0.96,0.642,0.578,0.747,0.869,0.6,0.989,0.738,0.692,0.794,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.01,2,-1.5,3.5,-0.3,0.836,0.467,0.987,0.602,0.584,0.727,0.854,0.525,1.0,0.683,0.657,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,3,-1.6,3.6,-0.2,0.836,0.467,0.987,0.602,0.584,0.727,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
