Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.4,1.3,0.3,0.865,0.743,0.987,0.842,0.758,0.865,0.738,0.425,0.878,0.479,0.333,0.651,0.692,0.25,0.889,0.333,0.178,0.569
RBF,1,0.01,-2.1,1.7,0.2,0.791,0.649,0.933,0.75,0.607,0.791,0.831,0.725,0.878,0.725,0.603,0.801,0.846,0.75,0.889,0.75,0.639,0.819
RBF,1,0.001,-1.4,1.1,-0.2,0.784,0.689,0.879,0.76,0.58,0.784,0.838,0.8,0.856,0.751,0.638,0.828,0.808,0.75,0.833,0.706,0.566,0.792
RBF,1,0.0001,-1.0,1.0,-0.0,0.593,0.413,0.787,0.433,0.249,0.6,0.685,0.45,0.789,0.435,0.321,0.619,0.808,0.375,1.0,0.545,0.542,0.688
RBF,1,1e-05,-1.0,1.0,-0.0,0.593,0.413,0.787,0.433,0.249,0.6,0.685,0.45,0.789,0.435,0.321,0.619,0.808,0.375,1.0,0.545,0.542,0.688
RBF,5,0.1,-2.0,1.3,0.1,0.885,0.865,0.906,0.883,0.773,0.885,0.708,0.55,0.778,0.52,0.317,0.664,0.731,0.625,0.778,0.588,0.391,0.701
RBF,5,0.01,-2.7,2.5,0.3,0.817,0.715,0.92,0.794,0.65,0.818,0.823,0.775,0.844,0.73,0.604,0.81,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,0.001,-2.2,2.6,0.1,0.777,0.635,0.92,0.736,0.581,0.778,0.815,0.65,0.889,0.683,0.556,0.769,0.846,0.75,0.889,0.75,0.639,0.819
RBF,5,0.0001,-1.1,1.0,-0.2,0.737,0.676,0.798,0.716,0.483,0.737,0.808,0.85,0.789,0.738,0.625,0.819,0.846,0.875,0.833,0.778,0.672,0.854
RBF,5,1e-05,-1.0,1.0,-0.0,0.593,0.413,0.787,0.433,0.249,0.6,0.685,0.45,0.789,0.435,0.321,0.619,0.808,0.375,1.0,0.545,0.542,0.688
RBF,10,0.1,-2.2,1.3,0.0,0.865,0.905,0.825,0.871,0.735,0.865,0.7,0.7,0.7,0.575,0.371,0.7,0.769,0.75,0.778,0.667,0.501,0.764
RBF,10,0.01,-2.4,2.9,0.5,0.838,0.73,0.947,0.816,0.697,0.838,0.831,0.7,0.889,0.717,0.6,0.794,0.923,0.875,0.944,0.875,0.819,0.91
RBF,10,0.001,-2.6,2.9,0.1,0.777,0.662,0.892,0.745,0.57,0.777,0.808,0.725,0.844,0.698,0.56,0.785,0.808,0.75,0.833,0.706,0.566,0.792
RBF,10,0.0001,-1.4,1.2,-0.2,0.777,0.675,0.879,0.751,0.568,0.777,0.838,0.775,0.867,0.747,0.631,0.821,0.808,0.75,0.833,0.706,0.566,0.792
RBF,10,1e-05,-1.0,1.0,-0.0,0.593,0.413,0.787,0.433,0.249,0.6,0.685,0.45,0.789,0.435,0.321,0.619,0.808,0.375,1.0,0.545,0.542,0.688
