activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.75,0.567,0.826,0.558,0.397,0.696,0.754,0.7,0.778,0.633,0.464,0.739,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(25,)",0.01,0.741,0.5,0.84,0.508,0.352,0.67,0.792,0.75,0.811,0.685,0.543,0.781,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,)",0.001,0.74,0.367,0.893,0.42,0.303,0.63,0.8,0.725,0.833,0.685,0.548,0.779,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,)",0.0001,0.731,0.367,0.88,0.409,0.321,0.623,0.823,0.65,0.9,0.687,0.582,0.775,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(50,)",0.1,0.702,0.533,0.772,0.479,0.297,0.653,0.762,0.675,0.8,0.632,0.463,0.738,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.01,0.712,0.467,0.812,0.446,0.271,0.64,0.792,0.725,0.822,0.674,0.531,0.774,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(50,)",0.001,0.693,0.433,0.799,0.436,0.24,0.616,0.792,0.725,0.822,0.68,0.532,0.774,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(50,)",0.0001,0.779,0.467,0.907,0.522,0.422,0.687,0.831,0.7,0.889,0.712,0.596,0.794,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,)",0.1,0.703,0.567,0.759,0.52,0.324,0.663,0.754,0.775,0.744,0.657,0.492,0.76,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,)",0.01,0.722,0.5,0.813,0.476,0.322,0.657,0.762,0.775,0.756,0.66,0.5,0.765,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(75,)",0.001,0.75,0.533,0.839,0.529,0.376,0.686,0.785,0.675,0.833,0.652,0.519,0.754,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.0001,0.807,0.5,0.932,0.571,0.478,0.716,0.823,0.625,0.911,0.682,0.579,0.768,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(100,)",0.1,0.693,0.5,0.772,0.456,0.268,0.636,0.769,0.775,0.767,0.67,0.515,0.771,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(100,)",0.01,0.731,0.433,0.853,0.467,0.314,0.643,0.777,0.725,0.8,0.66,0.507,0.762,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(100,)",0.001,0.721,0.4,0.852,0.425,0.256,0.626,0.769,0.7,0.8,0.644,0.488,0.75,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(100,)",0.0001,0.731,0.433,0.852,0.45,0.289,0.643,0.792,0.7,0.833,0.668,0.532,0.767,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,)",0.1,0.74,0.5,0.839,0.494,0.345,0.67,0.708,0.725,0.7,0.606,0.4,0.712,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(125,)",0.01,0.76,0.533,0.853,0.555,0.42,0.693,0.746,0.675,0.778,0.619,0.442,0.726,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(125,)",0.001,0.75,0.433,0.879,0.485,0.337,0.656,0.777,0.65,0.833,0.639,0.484,0.742,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(125,)",0.0001,0.76,0.467,0.879,0.512,0.371,0.673,0.792,0.65,0.856,0.656,0.51,0.753,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(150,)",0.1,0.74,0.533,0.826,0.509,0.39,0.68,0.731,0.75,0.722,0.629,0.445,0.736,0.731,0.875,0.667,0.667,0.5,0.771
relu,"(150,)",0.01,0.75,0.533,0.84,0.536,0.395,0.687,0.769,0.725,0.789,0.655,0.493,0.757,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(150,)",0.001,0.77,0.5,0.88,0.539,0.416,0.69,0.8,0.725,0.833,0.686,0.548,0.779,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(150,)",0.0001,0.741,0.4,0.88,0.447,0.312,0.64,0.823,0.65,0.9,0.69,0.577,0.775,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(175,)",0.1,0.75,0.5,0.852,0.495,0.345,0.676,0.715,0.775,0.689,0.626,0.435,0.732,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(175,)",0.01,0.73,0.467,0.839,0.467,0.304,0.653,0.769,0.7,0.8,0.646,0.483,0.75,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(175,)",0.001,0.721,0.4,0.852,0.411,0.251,0.626,0.777,0.7,0.811,0.655,0.5,0.756,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(175,)",0.0001,0.75,0.433,0.879,0.484,0.342,0.656,0.823,0.675,0.889,0.693,0.579,0.782,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,)",0.1,0.711,0.467,0.811,0.452,0.273,0.639,0.746,0.775,0.733,0.654,0.48,0.754,0.769,0.75,0.778,0.667,0.501,0.764
