activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.778,0.6,0.851,0.619,0.477,0.726,0.7,0.2,0.922,0.251,0.118,0.561,0.731,0.25,0.944,0.364,0.281,0.597
relu,"(25,)",0.01,0.818,0.6,0.907,0.656,0.559,0.753,0.8,0.45,0.956,0.58,0.507,0.703,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(25,)",0.001,0.808,0.533,0.919,0.603,0.518,0.726,0.862,0.575,0.989,0.717,0.673,0.782,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(25,)",0.0001,0.798,0.533,0.906,0.592,0.496,0.72,0.862,0.6,0.978,0.727,0.67,0.789,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(50,)",0.1,0.826,0.733,0.865,0.702,0.589,0.799,0.762,0.55,0.856,0.579,0.421,0.703,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(50,)",0.01,0.856,0.7,0.92,0.735,0.661,0.81,0.785,0.425,0.944,0.543,0.452,0.685,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(50,)",0.001,0.846,0.7,0.906,0.722,0.633,0.803,0.8,0.5,0.933,0.606,0.504,0.717,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.0001,0.837,0.7,0.892,0.709,0.614,0.796,0.769,0.45,0.911,0.544,0.426,0.681,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(75,)",0.1,0.778,0.8,0.768,0.688,0.554,0.784,0.738,0.45,0.867,0.51,0.348,0.658,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.01,0.885,0.767,0.933,0.787,0.725,0.85,0.8,0.475,0.944,0.592,0.498,0.71,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(75,)",0.001,0.866,0.8,0.892,0.768,0.696,0.846,0.777,0.575,0.867,0.609,0.461,0.721,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(75,)",0.0001,0.847,0.833,0.852,0.753,0.678,0.843,0.777,0.7,0.811,0.657,0.496,0.756,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(100,)",0.1,0.798,0.8,0.798,0.697,0.573,0.799,0.762,0.55,0.856,0.583,0.422,0.703,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(100,)",0.01,0.875,0.7,0.947,0.754,0.698,0.823,0.8,0.45,0.956,0.575,0.501,0.703,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(100,)",0.001,0.865,0.667,0.947,0.736,0.675,0.807,0.808,0.475,0.956,0.607,0.531,0.715,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(100,)",0.0001,0.856,0.633,0.947,0.714,0.652,0.79,0.792,0.45,0.944,0.573,0.485,0.697,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(125,)",0.1,0.779,0.7,0.81,0.651,0.497,0.755,0.738,0.35,0.911,0.435,0.316,0.631,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(125,)",0.01,0.884,0.667,0.973,0.761,0.715,0.82,0.785,0.375,0.967,0.518,0.462,0.671,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(125,)",0.001,0.865,0.667,0.947,0.737,0.679,0.807,0.8,0.45,0.956,0.579,0.5,0.703,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(125,)",0.0001,0.865,0.667,0.947,0.737,0.679,0.807,0.769,0.35,0.956,0.485,0.416,0.653,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(150,)",0.1,0.789,0.733,0.811,0.672,0.528,0.772,0.731,0.425,0.867,0.487,0.321,0.646,0.654,0.0,0.944,0.0,-0.133,0.472
relu,"(150,)",0.01,0.876,0.733,0.933,0.77,0.704,0.833,0.777,0.375,0.956,0.505,0.432,0.665,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(150,)",0.001,0.866,0.7,0.933,0.746,0.677,0.817,0.808,0.45,0.967,0.586,0.52,0.708,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(150,)",0.0001,0.875,0.733,0.933,0.764,0.705,0.833,0.792,0.45,0.944,0.567,0.477,0.697,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(175,)",0.1,0.789,0.767,0.798,0.684,0.548,0.782,0.746,0.45,0.878,0.521,0.366,0.664,0.769,0.375,0.944,0.5,0.409,0.66
