n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.889,0.886,0.891,0.888,0.779,0.888,0.808,0.582,0.867,0.556,0.435,0.724,0.811,0.545,0.881,0.545,0.426,0.713
200,None,0.5,0.871,0.861,0.879,0.869,0.744,0.87,0.789,0.545,0.852,0.515,0.383,0.699,0.792,0.455,0.881,0.476,0.348,0.668
200,None,0.75,0.868,0.856,0.879,0.865,0.739,0.867,0.785,0.545,0.848,0.512,0.377,0.697,0.811,0.636,0.857,0.583,0.465,0.747
200,None,None,0.853,0.838,0.867,0.85,0.708,0.852,0.762,0.509,0.829,0.469,0.32,0.669,0.774,0.455,0.857,0.455,0.312,0.656
400,None,0.25,0.892,0.88,0.903,0.89,0.786,0.891,0.8,0.545,0.867,0.527,0.403,0.706,0.83,0.545,0.905,0.571,0.467,0.725
400,None,0.5,0.877,0.868,0.885,0.875,0.755,0.876,0.789,0.545,0.852,0.512,0.381,0.699,0.774,0.455,0.857,0.455,0.312,0.656
400,None,0.75,0.874,0.862,0.885,0.872,0.749,0.874,0.774,0.545,0.833,0.496,0.357,0.689,0.792,0.545,0.857,0.522,0.39,0.701
400,None,None,0.859,0.85,0.867,0.857,0.72,0.858,0.762,0.509,0.829,0.471,0.321,0.669,0.792,0.545,0.857,0.522,0.39,0.701
600,None,0.25,0.886,0.88,0.891,0.884,0.774,0.885,0.796,0.582,0.852,0.539,0.413,0.717,0.83,0.545,0.905,0.571,0.467,0.725
600,None,0.5,0.874,0.868,0.879,0.873,0.749,0.873,0.792,0.545,0.857,0.517,0.388,0.701,0.792,0.455,0.881,0.476,0.348,0.668
600,None,0.75,0.874,0.861,0.885,0.872,0.75,0.873,0.777,0.527,0.843,0.494,0.357,0.685,0.811,0.636,0.857,0.583,0.465,0.747
600,None,None,0.865,0.856,0.873,0.863,0.732,0.864,0.774,0.545,0.833,0.497,0.356,0.689,0.792,0.545,0.857,0.522,0.39,0.701
800,None,0.25,0.889,0.886,0.891,0.888,0.78,0.888,0.8,0.564,0.862,0.536,0.411,0.713,0.83,0.545,0.905,0.571,0.467,0.725
800,None,0.5,0.874,0.868,0.879,0.872,0.749,0.873,0.785,0.527,0.852,0.501,0.366,0.69,0.774,0.455,0.857,0.455,0.312,0.656
800,None,0.75,0.871,0.861,0.879,0.869,0.743,0.87,0.774,0.509,0.843,0.482,0.342,0.676,0.811,0.636,0.857,0.583,0.465,0.747
800,None,None,0.859,0.856,0.861,0.858,0.72,0.858,0.77,0.545,0.829,0.495,0.351,0.687,0.792,0.545,0.857,0.522,0.39,0.701
1000,None,0.25,0.886,0.88,0.891,0.885,0.774,0.885,0.8,0.582,0.857,0.545,0.421,0.719,0.83,0.545,0.905,0.571,0.467,0.725
1000,None,0.5,0.874,0.868,0.879,0.872,0.749,0.873,0.789,0.527,0.857,0.505,0.373,0.692,0.774,0.455,0.857,0.455,0.312,0.656
1000,None,0.75,0.868,0.861,0.873,0.866,0.738,0.867,0.77,0.491,0.843,0.469,0.327,0.667,0.811,0.636,0.857,0.583,0.465,0.747
1000,None,None,0.862,0.862,0.861,0.862,0.725,0.861,0.766,0.509,0.833,0.473,0.326,0.671,0.792,0.545,0.857,0.522,0.39,0.701
