n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.909,0.892,0.928,0.907,0.822,0.91,0.811,0.473,0.9,0.505,0.394,0.686,0.83,0.364,0.952,0.471,0.404,0.658
200,None,0.5,0.916,0.91,0.921,0.915,0.832,0.916,0.785,0.473,0.867,0.474,0.342,0.67,0.811,0.455,0.905,0.5,0.388,0.68
200,None,0.75,0.888,0.892,0.885,0.889,0.778,0.888,0.77,0.527,0.833,0.486,0.342,0.68,0.774,0.545,0.833,0.5,0.357,0.689
200,None,None,0.888,0.903,0.873,0.89,0.779,0.888,0.777,0.545,0.838,0.501,0.366,0.692,0.792,0.545,0.857,0.522,0.39,0.701
400,None,0.25,0.91,0.898,0.922,0.908,0.821,0.91,0.804,0.473,0.89,0.498,0.381,0.682,0.849,0.455,0.952,0.556,0.487,0.703
400,None,0.5,0.919,0.916,0.922,0.918,0.837,0.919,0.792,0.491,0.871,0.493,0.365,0.681,0.811,0.455,0.905,0.5,0.388,0.68
400,None,0.75,0.904,0.904,0.903,0.904,0.808,0.904,0.781,0.527,0.848,0.498,0.361,0.687,0.792,0.545,0.857,0.522,0.39,0.701
400,None,None,0.895,0.892,0.897,0.895,0.789,0.894,0.777,0.564,0.833,0.514,0.377,0.698,0.811,0.545,0.881,0.545,0.426,0.713
600,None,0.25,0.913,0.904,0.922,0.911,0.827,0.913,0.804,0.491,0.886,0.508,0.388,0.688,0.849,0.455,0.952,0.556,0.487,0.703
600,None,0.5,0.916,0.916,0.915,0.916,0.832,0.915,0.789,0.473,0.871,0.479,0.349,0.672,0.811,0.455,0.905,0.5,0.388,0.68
600,None,0.75,0.891,0.898,0.885,0.892,0.784,0.891,0.777,0.527,0.843,0.495,0.356,0.685,0.792,0.545,0.857,0.522,0.39,0.701
600,None,None,0.892,0.892,0.891,0.892,0.784,0.891,0.781,0.582,0.833,0.524,0.39,0.708,0.774,0.545,0.833,0.5,0.357,0.689
800,None,0.25,0.916,0.91,0.921,0.915,0.833,0.916,0.792,0.436,0.886,0.464,0.34,0.661,0.83,0.455,0.929,0.526,0.434,0.692
800,None,0.5,0.916,0.916,0.915,0.916,0.832,0.915,0.8,0.509,0.876,0.512,0.389,0.693,0.811,0.455,0.905,0.5,0.388,0.68
800,None,0.75,0.895,0.898,0.891,0.895,0.79,0.894,0.777,0.545,0.838,0.504,0.366,0.692,0.792,0.545,0.857,0.522,0.39,0.701
800,None,None,0.889,0.892,0.885,0.889,0.778,0.888,0.789,0.618,0.833,0.546,0.419,0.726,0.774,0.545,0.833,0.5,0.357,0.689
1000,None,0.25,0.916,0.91,0.921,0.915,0.833,0.916,0.792,0.436,0.886,0.463,0.339,0.661,0.83,0.455,0.929,0.526,0.434,0.692
1000,None,0.5,0.916,0.916,0.915,0.916,0.832,0.916,0.796,0.509,0.871,0.507,0.381,0.69,0.811,0.455,0.905,0.5,0.388,0.68
1000,None,0.75,0.895,0.898,0.891,0.895,0.79,0.894,0.781,0.564,0.838,0.516,0.381,0.701,0.792,0.545,0.857,0.522,0.39,0.701
1000,None,None,0.889,0.898,0.879,0.89,0.778,0.888,0.785,0.582,0.838,0.529,0.398,0.71,0.774,0.545,0.833,0.5,0.357,0.689
