Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-4.0,5.8,0.1,0.952,0.958,0.945,0.952,0.904,0.952,0.808,0.291,0.943,0.379,0.304,0.617,0.774,0.182,0.929,0.25,0.153,0.555
poly,1,2,0.1,1,-2.7,5.0,0.3,0.949,0.934,0.964,0.947,0.899,0.949,0.811,0.236,0.962,0.342,0.301,0.599,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,2,0.1,2,-2.9,4.6,0.3,0.94,0.94,0.94,0.94,0.879,0.94,0.815,0.273,0.957,0.375,0.335,0.615,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.1,3,-3.1,4.4,-0.1,0.937,0.964,0.909,0.938,0.875,0.937,0.77,0.4,0.867,0.417,0.279,0.633,0.774,0.364,0.881,0.4,0.264,0.622
poly,1,2,0.1,4,-3.5,4.2,0.0,0.94,0.97,0.909,0.941,0.882,0.94,0.77,0.364,0.876,0.394,0.259,0.62,0.792,0.364,0.905,0.421,0.304,0.634
poly,1,2,0.01,0,-1.6,2.3,-0.3,0.868,0.82,0.916,0.859,0.741,0.868,0.83,0.527,0.91,0.565,0.465,0.718,0.83,0.545,0.905,0.571,0.467,0.725
poly,1,2,0.01,1,-3.0,3.5,0.2,0.835,0.778,0.892,0.823,0.675,0.835,0.747,0.364,0.848,0.377,0.222,0.606,0.736,0.364,0.833,0.364,0.197,0.598
poly,1,2,0.01,2,-4.7,5.0,0.4,0.835,0.778,0.892,0.824,0.674,0.835,0.755,0.364,0.857,0.382,0.231,0.61,0.774,0.364,0.881,0.4,0.264,0.622
poly,1,2,0.01,3,-5.9,5.4,-0.0,0.825,0.856,0.795,0.831,0.653,0.825,0.709,0.418,0.786,0.373,0.189,0.602,0.698,0.364,0.786,0.333,0.141,0.575
poly,1,2,0.01,4,-6.3,5.6,-0.0,0.828,0.856,0.801,0.833,0.66,0.829,0.702,0.418,0.776,0.368,0.179,0.597,0.717,0.364,0.81,0.348,0.168,0.587
