Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.7,3.8,0.2,0.955,0.94,0.97,0.954,0.91,0.955,0.785,0.091,0.967,0.149,0.116,0.529,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,2,0.1,1,-2.4,3.0,0.1,0.946,0.94,0.952,0.945,0.892,0.946,0.826,0.309,0.962,0.422,0.373,0.635,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,2,0.1,2,-2.3,2.9,0.1,0.946,0.952,0.94,0.946,0.892,0.946,0.819,0.327,0.948,0.426,0.355,0.637,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.1,3,-2.5,3.0,0.1,0.937,0.952,0.922,0.937,0.875,0.937,0.789,0.309,0.914,0.375,0.272,0.612,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.1,4,-2.7,3.0,0.4,0.931,0.916,0.946,0.929,0.863,0.931,0.804,0.309,0.933,0.395,0.309,0.621,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.01,0,-1.6,2.4,-0.1,0.88,0.814,0.946,0.87,0.768,0.88,0.842,0.4,0.957,0.511,0.453,0.679,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.01,1,-2.9,2.6,0.2,0.916,0.922,0.909,0.917,0.832,0.916,0.766,0.364,0.871,0.386,0.247,0.618,0.736,0.182,0.881,0.222,0.075,0.531
poly,1,2,0.01,2,-3.4,3.8,0.5,0.901,0.861,0.94,0.895,0.806,0.901,0.789,0.291,0.919,0.359,0.258,0.605,0.774,0.273,0.905,0.333,0.213,0.589
poly,1,2,0.01,3,-3.7,4.6,0.3,0.886,0.898,0.873,0.887,0.774,0.886,0.758,0.418,0.848,0.417,0.267,0.633,0.774,0.364,0.881,0.4,0.264,0.622
poly,1,2,0.01,4,-4.2,5.4,0.0,0.88,0.94,0.819,0.887,0.766,0.88,0.74,0.491,0.805,0.439,0.275,0.648,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,2,0.001,0,-0.9,0.5,-0.2,0.579,0.752,0.4,0.569,0.179,0.576,0.445,0.655,0.39,0.275,0.063,0.523,0.698,0.727,0.69,0.5,0.346,0.709
poly,1,2,0.001,1,-1.6,1.5,0.1,0.792,0.752,0.831,0.781,0.588,0.792,0.781,0.8,0.776,0.603,0.492,0.788,0.774,0.818,0.762,0.6,0.491,0.79
poly,1,2,0.001,2,-2.0,1.8,0.2,0.81,0.746,0.873,0.794,0.631,0.81,0.74,0.6,0.776,0.489,0.333,0.688,0.755,0.636,0.786,0.519,0.373,0.711
poly,1,2,0.001,3,-2.4,2.2,0.1,0.822,0.807,0.837,0.818,0.648,0.822,0.702,0.618,0.724,0.463,0.292,0.671,0.717,0.636,0.738,0.483,0.321,0.687
poly,1,2,0.001,4,-2.4,2.5,0.4,0.81,0.74,0.879,0.795,0.63,0.81,0.755,0.455,0.833,0.435,0.279,0.644,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,3,0.1,0,-2.6,5.8,-0.2,0.952,0.964,0.94,0.953,0.905,0.952,0.86,0.582,0.933,0.634,0.553,0.758,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,3,0.1,1,-2.3,4.1,0.0,0.955,0.946,0.964,0.955,0.911,0.955,0.868,0.527,0.957,0.623,0.561,0.742,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,3,0.1,2,-2.4,3.6,0.1,0.949,0.94,0.958,0.948,0.899,0.949,0.849,0.455,0.952,0.552,0.485,0.703,0.849,0.455,0.952,0.556,0.487,0.703
poly,1,3,0.1,3,-2.4,3.4,0.0,0.943,0.946,0.94,0.943,0.887,0.943,0.849,0.473,0.948,0.559,0.489,0.71,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,3,0.1,4,-2.3,3.2,0.0,0.943,0.952,0.934,0.943,0.887,0.943,0.826,0.418,0.933,0.497,0.412,0.676,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,3,0.01,0,-1.7,3.0,-0.3,0.903,0.874,0.934,0.9,0.81,0.904,0.894,0.655,0.957,0.712,0.664,0.806,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,3,0.01,1,-2.4,2.7,0.1,0.931,0.952,0.91,0.932,0.863,0.931,0.766,0.327,0.881,0.364,0.229,0.604,0.774,0.273,0.905,0.333,0.213,0.589
poly,1,3,0.01,2,-3.3,3.5,0.5,0.919,0.916,0.922,0.918,0.839,0.919,0.77,0.291,0.895,0.344,0.215,0.593,0.774,0.273,0.905,0.333,0.213,0.589
poly,1,3,0.01,3,-3.9,4.2,0.5,0.919,0.916,0.922,0.918,0.839,0.919,0.781,0.309,0.905,0.368,0.25,0.607,0.774,0.273,0.905,0.333,0.213,0.589
