Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.1,3.3,0.1,0.958,0.946,0.97,0.957,0.918,0.958,0.792,0.109,0.971,0.178,0.169,0.54,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,2,0.1,1,-2.0,3.3,0.3,0.958,0.934,0.982,0.956,0.92,0.958,0.796,0.164,0.962,0.247,0.211,0.563,0.774,0.091,0.952,0.143,0.076,0.522
poly,1,2,0.1,2,-2.3,3.5,0.4,0.949,0.922,0.976,0.947,0.902,0.949,0.8,0.182,0.962,0.269,0.244,0.572,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,2,0.1,3,-2.5,3.5,0.4,0.946,0.928,0.964,0.944,0.893,0.946,0.8,0.2,0.957,0.293,0.245,0.579,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,2,0.1,4,-2.7,3.6,0.3,0.94,0.94,0.94,0.94,0.881,0.94,0.792,0.2,0.948,0.285,0.224,0.574,0.774,0.182,0.929,0.25,0.153,0.555
poly,1,2,0.01,0,-1.5,2.5,-0.2,0.913,0.898,0.927,0.911,0.827,0.913,0.819,0.455,0.914,0.505,0.403,0.684,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.01,1,-2.9,3.6,0.3,0.928,0.94,0.916,0.929,0.856,0.928,0.796,0.364,0.91,0.424,0.312,0.637,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.01,2,-3.4,4.2,0.3,0.928,0.946,0.91,0.929,0.857,0.928,0.808,0.455,0.9,0.494,0.383,0.677,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.01,3,-3.9,4.5,0.3,0.919,0.946,0.892,0.921,0.84,0.919,0.785,0.4,0.886,0.439,0.314,0.643,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.01,4,-4.4,4.6,0.5,0.913,0.916,0.91,0.913,0.826,0.913,0.785,0.327,0.905,0.392,0.278,0.616,0.792,0.273,0.929,0.353,0.258,0.601
