Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-2.0,1.4,0.1,0.821,0.762,0.879,0.81,0.648,0.821,0.696,0.095,0.887,0.129,-0.025,0.491,0.709,0.105,0.9,0.148,0.007,0.503
RBF,1,0.01,-1.6,1.6,0.3,0.719,0.512,0.925,0.645,0.484,0.719,0.765,0.4,0.88,0.45,0.309,0.64,0.772,0.368,0.9,0.438,0.309,0.634
RBF,1,0.001,-1.2,2.2,0.3,0.65,0.333,0.967,0.486,0.389,0.65,0.777,0.316,0.923,0.406,0.301,0.62,0.772,0.316,0.917,0.4,0.287,0.616
RBF,1,0.0001,-1.1,1.0,-0.2,0.629,0.3,0.958,0.447,0.343,0.629,0.777,0.368,0.907,0.443,0.322,0.638,0.772,0.368,0.9,0.438,0.309,0.634
RBF,1,1e-05,-0.1,0.1,0.0,0.579,0.171,0.988,0.286,0.277,0.579,0.797,0.232,0.977,0.354,0.342,0.604,0.797,0.211,0.983,0.333,0.34,0.597
RBF,5,0.1,-2.6,1.4,0.2,0.865,0.804,0.925,0.856,0.736,0.865,0.737,0.105,0.937,0.161,0.069,0.521,0.747,0.105,0.95,0.167,0.097,0.528
RBF,5,0.01,-2.6,2.3,-0.3,0.783,0.904,0.662,0.807,0.588,0.783,0.585,0.568,0.59,0.396,0.136,0.579,0.595,0.579,0.6,0.407,0.154,0.589
RBF,5,0.001,-1.7,4.0,0.1,0.69,0.454,0.925,0.592,0.432,0.69,0.757,0.411,0.867,0.449,0.298,0.639,0.772,0.421,0.883,0.471,0.332,0.652
RBF,5,0.0001,-1.3,2.3,0.3,0.633,0.283,0.983,0.435,0.374,0.633,0.785,0.316,0.933,0.414,0.321,0.625,0.772,0.316,0.917,0.4,0.287,0.616
RBF,5,1e-05,-0.6,0.6,-0.1,0.606,0.254,0.958,0.391,0.3,0.606,0.787,0.379,0.917,0.461,0.351,0.648,0.81,0.368,0.95,0.483,0.409,0.659
RBF,10,0.1,-2.7,1.5,0.3,0.865,0.779,0.95,0.852,0.741,0.865,0.747,0.105,0.95,0.167,0.099,0.528,0.759,0.105,0.967,0.174,0.14,0.536
RBF,10,0.01,-3.5,2.8,0.0,0.775,0.829,0.721,0.786,0.554,0.775,0.623,0.295,0.727,0.268,0.018,0.511,0.646,0.263,0.767,0.263,0.03,0.515
RBF,10,0.001,-2.3,5.0,-0.6,0.725,0.85,0.6,0.755,0.467,0.725,0.514,0.611,0.483,0.377,0.081,0.547,0.519,0.632,0.483,0.387,0.099,0.557
RBF,10,0.0001,-1.4,2.9,0.3,0.654,0.342,0.967,0.495,0.396,0.654,0.762,0.305,0.907,0.381,0.258,0.606,0.759,0.316,0.9,0.387,0.257,0.608
RBF,10,1e-05,-1.1,1.0,-0.2,0.627,0.296,0.958,0.442,0.34,0.627,0.777,0.368,0.907,0.443,0.321,0.638,0.772,0.368,0.9,0.438,0.309,0.634
