activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.898,0.952,0.843,0.904,0.801,0.897,0.823,0.582,0.886,0.571,0.464,0.734,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(25,)",0.01,0.91,0.97,0.849,0.915,0.826,0.91,0.838,0.691,0.876,0.636,0.538,0.784,0.849,0.818,0.857,0.692,0.608,0.838
relu,"(25,)",0.001,0.922,0.97,0.873,0.926,0.847,0.922,0.853,0.691,0.895,0.659,0.572,0.793,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(25,)",0.0001,0.922,0.952,0.891,0.925,0.846,0.922,0.849,0.655,0.9,0.641,0.548,0.777,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(50,)",0.1,0.898,0.97,0.825,0.905,0.804,0.898,0.819,0.636,0.867,0.586,0.476,0.752,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(50,)",0.01,0.913,0.976,0.849,0.918,0.832,0.912,0.819,0.564,0.886,0.562,0.452,0.725,0.868,0.545,0.952,0.632,0.564,0.749
relu,"(50,)",0.001,0.922,0.97,0.873,0.926,0.848,0.922,0.808,0.527,0.881,0.53,0.411,0.704,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(50,)",0.0001,0.919,0.958,0.879,0.922,0.841,0.919,0.8,0.509,0.876,0.513,0.388,0.693,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(75,)",0.1,0.885,0.97,0.801,0.895,0.782,0.886,0.781,0.636,0.819,0.542,0.414,0.728,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(75,)",0.01,0.919,0.97,0.867,0.923,0.842,0.919,0.834,0.618,0.89,0.606,0.505,0.754,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(75,)",0.001,0.913,0.97,0.855,0.918,0.831,0.913,0.834,0.655,0.881,0.621,0.518,0.768,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(75,)",0.0001,0.919,0.976,0.861,0.924,0.843,0.919,0.842,0.727,0.871,0.656,0.56,0.799,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(100,)",0.1,0.904,0.964,0.843,0.909,0.814,0.904,0.77,0.6,0.814,0.519,0.382,0.707,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(100,)",0.01,0.925,0.964,0.885,0.928,0.852,0.925,0.83,0.6,0.89,0.591,0.484,0.745,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(100,)",0.001,0.928,0.964,0.891,0.931,0.858,0.928,0.86,0.709,0.9,0.674,0.588,0.805,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(100,)",0.0001,0.925,0.958,0.891,0.928,0.852,0.925,0.864,0.709,0.905,0.682,0.597,0.807,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(125,)",0.1,0.895,0.952,0.837,0.901,0.795,0.895,0.83,0.6,0.89,0.598,0.501,0.745,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(125,)",0.01,0.916,0.958,0.873,0.919,0.835,0.916,0.842,0.6,0.905,0.609,0.514,0.752,0.849,0.545,0.929,0.6,0.512,0.737
relu,"(125,)",0.001,0.916,0.958,0.873,0.919,0.835,0.916,0.796,0.527,0.867,0.517,0.389,0.697,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(125,)",0.0001,0.901,0.946,0.855,0.905,0.805,0.901,0.785,0.527,0.852,0.504,0.368,0.69,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(150,)",0.1,0.901,0.946,0.855,0.905,0.805,0.901,0.815,0.6,0.871,0.574,0.459,0.736,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(150,)",0.01,0.916,0.97,0.861,0.92,0.837,0.916,0.826,0.655,0.871,0.605,0.499,0.763,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(150,)",0.001,0.907,0.952,0.861,0.911,0.817,0.907,0.819,0.6,0.876,0.573,0.461,0.738,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(150,)",0.0001,0.913,0.952,0.873,0.916,0.828,0.913,0.826,0.655,0.871,0.609,0.501,0.763,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(175,)",0.1,0.904,0.958,0.849,0.909,0.812,0.903,0.819,0.673,0.857,0.603,0.494,0.765,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(175,)",0.01,0.913,0.964,0.861,0.917,0.83,0.913,0.826,0.582,0.89,0.58,0.474,0.736,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(175,)",0.001,0.922,0.964,0.879,0.925,0.847,0.922,0.796,0.618,0.843,0.555,0.429,0.731,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(175,)",0.0001,0.919,0.964,0.873,0.923,0.841,0.919,0.8,0.618,0.848,0.561,0.437,0.733,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(200,)",0.1,0.916,0.97,0.861,0.921,0.837,0.916,0.826,0.636,0.876,0.6,0.496,0.756,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(200,)",0.01,0.919,0.97,0.867,0.923,0.842,0.919,0.815,0.6,0.871,0.571,0.456,0.736,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(200,)",0.001,0.922,0.976,0.867,0.926,0.849,0.922,0.789,0.582,0.843,0.533,0.4,0.712,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(200,)",0.0001,0.922,0.958,0.885,0.925,0.846,0.922,0.781,0.564,0.838,0.516,0.379,0.701,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(225,)",0.1,0.894,0.958,0.831,0.901,0.797,0.895,0.838,0.636,0.89,0.61,0.513,0.763,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(225,)",0.01,0.91,0.97,0.849,0.915,0.826,0.91,0.83,0.582,0.895,0.581,0.477,0.739,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(225,)",0.001,0.913,0.97,0.855,0.918,0.831,0.913,0.826,0.564,0.895,0.57,0.465,0.729,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(225,)",0.0001,0.91,0.97,0.849,0.915,0.826,0.91,0.838,0.582,0.905,0.596,0.496,0.743,0.887,0.727,0.929,0.727,0.656,0.828
relu,"(250,)",0.1,0.886,0.958,0.813,0.893,0.78,0.886,0.781,0.6,0.829,0.525,0.4,0.714,0.774,0.545,0.833,0.5,0.357,0.689
relu,"(250,)",0.01,0.913,0.97,0.855,0.918,0.831,0.912,0.815,0.564,0.881,0.559,0.445,0.722,0.849,0.636,0.905,0.636,0.541,0.771
relu,"(250,)",0.001,0.919,0.97,0.867,0.923,0.843,0.919,0.819,0.564,0.886,0.561,0.449,0.725,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(250,)",0.0001,0.922,0.97,0.873,0.926,0.848,0.922,0.826,0.636,0.876,0.604,0.495,0.756,0.868,0.727,0.905,0.696,0.612,0.816
relu,"(275,)",0.1,0.897,0.964,0.831,0.905,0.805,0.897,0.8,0.709,0.824,0.607,0.497,0.766,0.83,0.727,0.857,0.64,0.538,0.792
relu,"(275,)",0.01,0.922,0.97,0.873,0.926,0.848,0.922,0.819,0.527,0.895,0.547,0.435,0.711,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(275,)",0.001,0.913,0.958,0.867,0.917,0.829,0.913,0.826,0.582,0.89,0.58,0.473,0.736,0.83,0.636,0.881,0.609,0.501,0.759
