activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.904,0.958,0.849,0.908,0.812,0.904,0.747,0.436,0.829,0.414,0.259,0.632,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(25,)",0.01,0.901,0.958,0.843,0.906,0.807,0.901,0.751,0.382,0.848,0.393,0.244,0.615,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(25,)",0.001,0.889,0.928,0.849,0.893,0.78,0.888,0.743,0.4,0.833,0.394,0.234,0.617,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(25,)",0.0001,0.888,0.934,0.843,0.893,0.781,0.888,0.736,0.418,0.819,0.396,0.229,0.619,0.755,0.364,0.857,0.381,0.229,0.61
relu,"(50,)",0.1,0.885,0.94,0.831,0.891,0.776,0.886,0.713,0.418,0.79,0.379,0.201,0.604,0.717,0.364,0.81,0.348,0.168,0.587
relu,"(50,)",0.01,0.904,0.952,0.855,0.908,0.812,0.903,0.743,0.364,0.843,0.373,0.216,0.603,0.755,0.364,0.857,0.381,0.229,0.61
relu,"(50,)",0.001,0.904,0.952,0.855,0.908,0.812,0.904,0.743,0.364,0.843,0.372,0.213,0.603,0.755,0.364,0.857,0.381,0.229,0.61
relu,"(50,)",0.0001,0.895,0.934,0.855,0.899,0.793,0.895,0.747,0.364,0.848,0.375,0.218,0.606,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(75,)",0.1,0.867,0.946,0.789,0.877,0.746,0.867,0.721,0.545,0.767,0.449,0.28,0.656,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(75,)",0.01,0.925,0.958,0.891,0.927,0.852,0.925,0.74,0.382,0.833,0.379,0.215,0.608,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(75,)",0.001,0.916,0.958,0.873,0.919,0.835,0.916,0.74,0.436,0.819,0.41,0.246,0.628,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(75,)",0.0001,0.904,0.946,0.861,0.907,0.812,0.904,0.721,0.436,0.795,0.393,0.216,0.616,0.717,0.364,0.81,0.348,0.168,0.587
relu,"(100,)",0.1,0.882,0.952,0.813,0.89,0.773,0.882,0.706,0.418,0.781,0.37,0.186,0.6,0.736,0.455,0.81,0.417,0.249,0.632
relu,"(100,)",0.01,0.913,0.952,0.873,0.916,0.829,0.912,0.751,0.364,0.852,0.383,0.234,0.608,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(100,)",0.001,0.91,0.952,0.867,0.913,0.823,0.909,0.758,0.364,0.862,0.387,0.241,0.613,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(100,)",0.0001,0.9,0.952,0.849,0.905,0.806,0.9,0.747,0.364,0.848,0.375,0.219,0.606,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(125,)",0.1,0.891,0.964,0.819,0.899,0.793,0.891,0.706,0.418,0.781,0.373,0.19,0.6,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(125,)",0.01,0.898,0.94,0.855,0.901,0.799,0.897,0.732,0.4,0.819,0.384,0.217,0.61,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(125,)",0.001,0.91,0.94,0.879,0.912,0.822,0.909,0.743,0.418,0.829,0.405,0.248,0.623,0.717,0.364,0.81,0.348,0.168,0.587
relu,"(125,)",0.0001,0.898,0.928,0.867,0.901,0.798,0.898,0.725,0.418,0.805,0.387,0.214,0.611,0.717,0.364,0.81,0.348,0.168,0.587
