activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.859,0.94,0.778,0.869,0.73,0.859,0.758,0.491,0.829,0.453,0.31,0.66,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(25,)",0.01,0.871,0.952,0.789,0.88,0.755,0.871,0.747,0.418,0.833,0.403,0.249,0.626,0.736,0.364,0.833,0.364,0.197,0.598
relu,"(25,)",0.001,0.877,0.952,0.801,0.885,0.764,0.877,0.789,0.545,0.852,0.517,0.384,0.699,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(25,)",0.0001,0.862,0.94,0.783,0.872,0.734,0.862,0.789,0.6,0.838,0.542,0.412,0.719,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(50,)",0.1,0.862,0.928,0.796,0.87,0.731,0.862,0.74,0.473,0.81,0.428,0.265,0.641,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(50,)",0.01,0.892,0.946,0.838,0.898,0.793,0.892,0.758,0.382,0.857,0.392,0.243,0.619,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(50,)",0.001,0.892,0.94,0.844,0.898,0.791,0.892,0.77,0.4,0.867,0.417,0.275,0.633,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(50,)",0.0001,0.859,0.922,0.795,0.868,0.724,0.859,0.766,0.436,0.852,0.436,0.289,0.644,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(75,)",0.1,0.877,0.952,0.802,0.885,0.765,0.877,0.751,0.436,0.833,0.421,0.265,0.635,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(75,)",0.01,0.883,0.958,0.807,0.891,0.777,0.883,0.77,0.436,0.857,0.438,0.296,0.647,0.755,0.364,0.857,0.381,0.229,0.61
relu,"(75,)",0.001,0.892,0.952,0.832,0.898,0.793,0.892,0.762,0.455,0.843,0.441,0.292,0.649,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(75,)",0.0001,0.871,0.94,0.801,0.879,0.749,0.87,0.789,0.527,0.857,0.51,0.377,0.692,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(100,)",0.1,0.868,0.94,0.796,0.877,0.746,0.868,0.781,0.473,0.862,0.476,0.34,0.667,0.755,0.455,0.833,0.435,0.279,0.644
relu,"(100,)",0.01,0.895,0.958,0.832,0.901,0.799,0.895,0.774,0.455,0.857,0.455,0.314,0.656,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(100,)",0.001,0.895,0.958,0.832,0.901,0.799,0.895,0.77,0.436,0.857,0.44,0.297,0.647,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(100,)",0.0001,0.867,0.928,0.807,0.875,0.742,0.868,0.774,0.436,0.862,0.446,0.305,0.649,0.792,0.364,0.905,0.421,0.304,0.634
relu,"(125,)",0.1,0.867,0.952,0.783,0.878,0.747,0.868,0.762,0.4,0.857,0.408,0.263,0.629,0.679,0.182,0.81,0.19,-0.009,0.496
relu,"(125,)",0.01,0.898,0.952,0.843,0.903,0.802,0.898,0.804,0.455,0.895,0.488,0.372,0.675,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(125,)",0.001,0.898,0.958,0.838,0.903,0.804,0.898,0.781,0.418,0.876,0.441,0.307,0.647,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(125,)",0.0001,0.88,0.94,0.82,0.887,0.767,0.88,0.8,0.455,0.89,0.487,0.366,0.673,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(150,)",0.1,0.859,0.922,0.795,0.867,0.723,0.858,0.77,0.473,0.848,0.458,0.314,0.66,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(150,)",0.01,0.895,0.946,0.844,0.9,0.798,0.895,0.796,0.455,0.886,0.479,0.358,0.67,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(150,)",0.001,0.898,0.946,0.85,0.903,0.802,0.898,0.781,0.436,0.871,0.451,0.317,0.654,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(150,)",0.0001,0.889,0.94,0.837,0.894,0.783,0.889,0.789,0.436,0.881,0.462,0.333,0.659,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(175,)",0.1,0.883,0.946,0.819,0.89,0.775,0.883,0.766,0.4,0.862,0.415,0.271,0.631,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(175,)",0.01,0.892,0.952,0.831,0.898,0.792,0.892,0.804,0.436,0.9,0.481,0.366,0.668,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(175,)",0.001,0.889,0.946,0.831,0.895,0.785,0.889,0.792,0.436,0.886,0.466,0.341,0.661,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(175,)",0.0001,0.865,0.928,0.801,0.873,0.735,0.865,0.8,0.436,0.895,0.475,0.357,0.666,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(200,)",0.1,0.865,0.934,0.796,0.875,0.74,0.865,0.762,0.436,0.848,0.431,0.285,0.642,0.868,0.636,0.929,0.667,0.586,0.782
relu,"(200,)",0.01,0.898,0.958,0.837,0.903,0.803,0.898,0.789,0.436,0.881,0.457,0.33,0.659,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(200,)",0.001,0.898,0.964,0.831,0.904,0.805,0.898,0.8,0.455,0.89,0.485,0.363,0.673,0.83,0.455,0.929,0.526,0.434,0.692
relu,"(200,)",0.0001,0.885,0.946,0.825,0.892,0.778,0.886,0.8,0.436,0.895,0.476,0.356,0.666,0.811,0.364,0.929,0.444,0.35,0.646
