Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-11.5,18.5,-0.3,0.758,0.879,0.638,0.784,0.536,0.758,0.532,0.474,0.55,0.328,0.021,0.512,0.557,0.474,0.583,0.34,0.049,0.529
linear,5,-21.1,21.7,-0.4,0.756,0.9,0.612,0.787,0.537,0.756,0.534,0.516,0.54,0.347,0.048,0.528,0.532,0.579,0.517,0.373,0.082,0.548
linear,10,-27.0,25.8,-0.1,0.767,0.846,0.688,0.783,0.543,0.767,0.577,0.474,0.61,0.349,0.073,0.542,0.595,0.579,0.6,0.407,0.154,0.589
linear,15,-27.8,26.2,-0.7,0.756,0.929,0.583,0.792,0.55,0.756,0.484,0.537,0.467,0.333,0.003,0.502,0.494,0.632,0.45,0.375,0.07,0.541
