Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-10.5,17.8,-0.1,0.742,0.846,0.638,0.766,0.496,0.742,0.547,0.4,0.593,0.297,-0.006,0.497,0.519,0.368,0.567,0.269,-0.056,0.468
linear,5,-16.2,28.9,0.4,0.75,0.796,0.704,0.761,0.503,0.75,0.623,0.389,0.697,0.33,0.078,0.543,0.582,0.263,0.683,0.233,-0.05,0.473
linear,10,-20.3,29.2,0.4,0.744,0.788,0.7,0.755,0.49,0.744,0.618,0.358,0.7,0.31,0.054,0.529,0.595,0.263,0.7,0.238,-0.035,0.482
linear,15,-21.7,29.6,0.3,0.735,0.783,0.688,0.748,0.474,0.735,0.603,0.358,0.68,0.302,0.035,0.519,0.595,0.316,0.683,0.273,-0.001,0.5
