Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-10.1,28.6,-0.0,0.79,0.879,0.7,0.806,0.59,0.79,0.57,0.326,0.647,0.267,-0.024,0.486,0.582,0.368,0.65,0.298,0.016,0.509
linear,5,-19.9,42.1,0.1,0.798,0.888,0.708,0.814,0.606,0.798,0.58,0.389,0.64,0.307,0.026,0.515,0.557,0.368,0.617,0.286,-0.013,0.493
linear,10,-24.2,49.2,0.2,0.804,0.879,0.729,0.817,0.616,0.804,0.575,0.347,0.647,0.282,-0.005,0.497,0.544,0.316,0.617,0.25,-0.06,0.466
linear,15,-31.4,54.5,-0.2,0.792,0.908,0.675,0.814,0.601,0.792,0.57,0.379,0.63,0.297,0.008,0.504,0.506,0.368,0.55,0.264,-0.07,0.459
