Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-21.3,24.0,0.6,0.815,0.838,0.792,0.819,0.631,0.815,0.628,0.337,0.72,0.303,0.053,0.528,0.62,0.368,0.7,0.318,0.063,0.534
linear,5,-38.1,39.9,0.5,0.819,0.892,0.746,0.832,0.645,0.819,0.597,0.337,0.68,0.283,0.013,0.508,0.595,0.368,0.667,0.304,0.032,0.518
linear,10,-49.1,47.7,0.9,0.808,0.867,0.75,0.819,0.621,0.808,0.61,0.316,0.703,0.278,0.017,0.51,0.595,0.421,0.65,0.333,0.063,0.536
linear,15,-49.8,58.2,0.3,0.815,0.929,0.7,0.834,0.647,0.815,0.592,0.379,0.66,0.308,0.034,0.519,0.595,0.474,0.633,0.36,0.094,0.554
