Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-8.3,15.0,-0.3,0.735,0.814,0.657,0.754,0.476,0.735,0.619,0.818,0.567,0.472,0.313,0.692,0.642,1.0,0.548,0.537,0.448,0.774
linear,5,-9.2,24.4,-0.3,0.732,0.814,0.65,0.752,0.472,0.732,0.615,0.818,0.562,0.469,0.309,0.69,0.66,1.0,0.571,0.55,0.466,0.786
linear,10,-9.4,24.6,-0.3,0.732,0.814,0.65,0.752,0.472,0.732,0.626,0.836,0.571,0.481,0.331,0.704,0.66,1.0,0.571,0.55,0.466,0.786
linear,15,-9.4,24.6,-0.3,0.732,0.814,0.65,0.752,0.472,0.732,0.626,0.836,0.571,0.481,0.331,0.704,0.66,1.0,0.571,0.55,0.466,0.786
