Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-7.7,6.7,0.9,0.931,0.958,0.904,0.932,0.864,0.931,0.86,0.582,0.933,0.636,0.559,0.758,0.887,0.636,0.952,0.7,0.636,0.794
linear,5,-7.7,6.7,0.9,0.931,0.958,0.904,0.932,0.864,0.931,0.86,0.582,0.933,0.636,0.559,0.758,0.887,0.636,0.952,0.7,0.636,0.794
linear,10,-7.7,6.7,0.9,0.931,0.958,0.904,0.932,0.864,0.931,0.86,0.582,0.933,0.636,0.559,0.758,0.887,0.636,0.952,0.7,0.636,0.794
linear,15,-7.7,6.7,0.9,0.931,0.958,0.904,0.932,0.864,0.931,0.86,0.582,0.933,0.636,0.559,0.758,0.887,0.636,0.952,0.7,0.636,0.794
