n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.798,0.367,0.973,0.457,0.427,0.67,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
200,None,0.5,0.807,0.4,0.973,0.496,0.452,0.687,0.823,0.45,0.989,0.605,0.573,0.719,0.808,0.375,1.0,0.545,0.542,0.688
200,None,0.75,0.788,0.333,0.973,0.436,0.401,0.653,0.846,0.525,0.989,0.67,0.633,0.757,0.846,0.5,1.0,0.667,0.64,0.75
200,None,None,0.75,0.3,0.933,0.377,0.287,0.617,0.831,0.475,0.989,0.628,0.595,0.732,0.808,0.375,1.0,0.545,0.542,0.688
400,None,0.25,0.798,0.367,0.973,0.457,0.427,0.67,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
400,None,0.5,0.807,0.4,0.973,0.519,0.486,0.687,0.823,0.45,0.989,0.605,0.573,0.719,0.846,0.5,1.0,0.667,0.64,0.75
400,None,0.75,0.798,0.367,0.973,0.469,0.427,0.67,0.838,0.5,0.989,0.647,0.61,0.744,0.846,0.5,1.0,0.667,0.64,0.75
400,None,None,0.769,0.367,0.933,0.454,0.383,0.65,0.823,0.45,0.989,0.599,0.571,0.719,0.808,0.375,1.0,0.545,0.542,0.688
600,None,0.25,0.798,0.367,0.973,0.457,0.427,0.67,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.5,0.798,0.367,0.973,0.469,0.427,0.67,0.823,0.45,0.989,0.605,0.573,0.719,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.75,0.798,0.367,0.973,0.469,0.427,0.67,0.831,0.475,0.989,0.623,0.591,0.732,0.846,0.5,1.0,0.667,0.64,0.75
600,None,None,0.779,0.367,0.947,0.463,0.405,0.657,0.831,0.475,0.989,0.623,0.591,0.732,0.808,0.375,1.0,0.545,0.542,0.688
800,None,0.25,0.807,0.367,0.987,0.457,0.455,0.677,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.5,0.788,0.333,0.973,0.436,0.401,0.653,0.823,0.45,0.989,0.605,0.573,0.719,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.75,0.788,0.333,0.973,0.436,0.401,0.653,0.831,0.475,0.989,0.623,0.591,0.732,0.846,0.5,1.0,0.667,0.64,0.75
800,None,None,0.788,0.4,0.947,0.495,0.435,0.673,0.831,0.475,0.989,0.623,0.591,0.732,0.808,0.375,1.0,0.545,0.542,0.688
1000,None,0.25,0.788,0.333,0.973,0.436,0.401,0.653,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,0.5,0.798,0.367,0.973,0.469,0.427,0.67,0.823,0.45,0.989,0.605,0.573,0.719,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,0.75,0.788,0.333,0.973,0.436,0.401,0.653,0.831,0.475,0.989,0.623,0.591,0.732,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,None,0.798,0.4,0.96,0.506,0.457,0.68,0.831,0.475,0.989,0.623,0.591,0.732,0.808,0.375,1.0,0.545,0.542,0.688
