n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.827,0.4,1.0,0.539,0.555,0.7,0.777,0.325,0.978,0.456,0.441,0.651,0.808,0.375,1.0,0.545,0.542,0.688
200,None,0.5,0.817,0.367,1.0,0.508,0.526,0.683,0.762,0.275,0.978,0.406,0.393,0.626,0.769,0.375,0.944,0.5,0.409,0.66
200,None,0.75,0.807,0.367,0.987,0.497,0.492,0.677,0.769,0.3,0.978,0.428,0.419,0.639,0.769,0.375,0.944,0.5,0.409,0.66
200,None,None,0.817,0.4,0.987,0.539,0.524,0.693,0.738,0.25,0.956,0.364,0.32,0.603,0.731,0.25,0.944,0.364,0.281,0.597
400,None,0.25,0.817,0.367,1.0,0.508,0.526,0.683,0.785,0.35,0.978,0.485,0.462,0.664,0.846,0.5,1.0,0.667,0.64,0.75
400,None,0.5,0.817,0.367,1.0,0.508,0.526,0.683,0.754,0.25,0.978,0.377,0.371,0.614,0.808,0.375,1.0,0.545,0.542,0.688
400,None,0.75,0.817,0.367,1.0,0.508,0.526,0.683,0.785,0.35,0.978,0.481,0.46,0.664,0.808,0.375,1.0,0.545,0.542,0.688
400,None,None,0.837,0.433,1.0,0.584,0.584,0.717,0.769,0.325,0.967,0.448,0.414,0.646,0.769,0.25,1.0,0.4,0.433,0.625
600,None,0.25,0.817,0.367,1.0,0.508,0.526,0.683,0.785,0.325,0.989,0.467,0.462,0.657,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.5,0.817,0.367,1.0,0.508,0.526,0.683,0.754,0.25,0.978,0.377,0.371,0.614,0.808,0.375,1.0,0.545,0.542,0.688
600,None,0.75,0.817,0.367,1.0,0.508,0.526,0.683,0.777,0.325,0.978,0.457,0.441,0.651,0.808,0.375,1.0,0.545,0.542,0.688
600,None,None,0.827,0.4,1.0,0.55,0.558,0.7,0.777,0.325,0.978,0.457,0.441,0.651,0.769,0.25,1.0,0.4,0.433,0.625
800,None,0.25,0.817,0.367,1.0,0.508,0.526,0.683,0.777,0.325,0.978,0.465,0.442,0.651,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.5,0.817,0.367,1.0,0.508,0.526,0.683,0.754,0.25,0.978,0.377,0.371,0.614,0.808,0.375,1.0,0.545,0.542,0.688
800,None,0.75,0.817,0.367,1.0,0.508,0.526,0.683,0.769,0.3,0.978,0.434,0.418,0.639,0.808,0.375,1.0,0.545,0.542,0.688
800,None,None,0.827,0.4,1.0,0.55,0.558,0.7,0.769,0.325,0.967,0.449,0.421,0.646,0.769,0.25,1.0,0.4,0.433,0.625
1000,None,0.25,0.817,0.367,1.0,0.508,0.526,0.683,0.777,0.325,0.978,0.465,0.442,0.651,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,0.5,0.817,0.367,1.0,0.508,0.526,0.683,0.754,0.25,0.978,0.377,0.371,0.614,0.808,0.375,1.0,0.545,0.542,0.688
1000,None,0.75,0.817,0.367,1.0,0.508,0.526,0.683,0.785,0.375,0.967,0.495,0.464,0.671,0.808,0.375,1.0,0.545,0.542,0.688
1000,None,None,0.827,0.4,1.0,0.55,0.558,0.7,0.785,0.375,0.967,0.5,0.466,0.671,0.769,0.25,1.0,0.4,0.433,0.625
