n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.788,0.367,0.96,0.474,0.457,0.663,0.777,0.35,0.967,0.475,0.445,0.658,0.885,0.625,1.0,0.769,0.732,0.812
200,None,0.5,0.779,0.333,0.96,0.447,0.425,0.647,0.777,0.375,0.956,0.5,0.448,0.665,0.846,0.5,1.0,0.667,0.64,0.75
200,None,0.75,0.759,0.3,0.946,0.413,0.36,0.623,0.762,0.35,0.944,0.468,0.398,0.647,0.846,0.625,0.944,0.714,0.624,0.785
200,None,None,0.749,0.3,0.931,0.391,0.329,0.616,0.738,0.325,0.922,0.425,0.344,0.624,0.846,0.625,0.944,0.714,0.624,0.785
400,None,0.25,0.779,0.333,0.96,0.447,0.425,0.647,0.769,0.325,0.967,0.461,0.425,0.646,0.846,0.5,1.0,0.667,0.64,0.75
400,None,0.5,0.779,0.333,0.96,0.447,0.425,0.647,0.777,0.375,0.956,0.5,0.448,0.665,0.885,0.625,1.0,0.769,0.732,0.812
400,None,0.75,0.759,0.3,0.946,0.413,0.36,0.623,0.769,0.375,0.944,0.493,0.418,0.66,0.846,0.625,0.944,0.714,0.624,0.785
400,None,None,0.75,0.267,0.946,0.37,0.328,0.606,0.762,0.35,0.944,0.468,0.398,0.647,0.846,0.625,0.944,0.714,0.624,0.785
600,None,0.25,0.788,0.333,0.973,0.454,0.443,0.653,0.762,0.3,0.967,0.432,0.403,0.633,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.5,0.779,0.333,0.96,0.447,0.425,0.647,0.762,0.325,0.956,0.45,0.402,0.64,0.885,0.625,1.0,0.769,0.732,0.812
600,None,0.75,0.75,0.267,0.946,0.37,0.328,0.606,0.754,0.35,0.933,0.461,0.382,0.642,0.846,0.625,0.944,0.714,0.624,0.785
600,None,None,0.75,0.267,0.946,0.37,0.328,0.606,0.754,0.35,0.933,0.464,0.378,0.642,0.846,0.625,0.944,0.714,0.624,0.785
800,None,0.25,0.798,0.367,0.973,0.483,0.475,0.67,0.762,0.3,0.967,0.427,0.401,0.633,0.885,0.625,1.0,0.769,0.732,0.812
800,None,0.5,0.788,0.333,0.973,0.454,0.443,0.653,0.754,0.3,0.956,0.428,0.379,0.628,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.75,0.759,0.3,0.946,0.413,0.36,0.623,0.754,0.35,0.933,0.461,0.382,0.642,0.885,0.625,1.0,0.769,0.732,0.812
800,None,None,0.759,0.3,0.946,0.413,0.36,0.623,0.746,0.325,0.933,0.44,0.359,0.629,0.846,0.625,0.944,0.714,0.624,0.785
1000,None,0.25,0.798,0.367,0.973,0.483,0.475,0.67,0.754,0.275,0.967,0.408,0.373,0.621,0.885,0.625,1.0,0.769,0.732,0.812
1000,None,0.5,0.788,0.333,0.973,0.454,0.443,0.653,0.762,0.325,0.956,0.45,0.402,0.64,0.885,0.625,1.0,0.769,0.732,0.812
1000,None,0.75,0.759,0.3,0.946,0.413,0.36,0.623,0.754,0.35,0.933,0.461,0.382,0.642,0.885,0.625,1.0,0.769,0.732,0.812
1000,None,None,0.759,0.3,0.946,0.413,0.36,0.623,0.746,0.325,0.933,0.44,0.359,0.629,0.885,0.625,1.0,0.769,0.732,0.812
