Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-4.4,12.7,0.3,0.933,0.946,0.92,0.934,0.868,0.933,0.731,0.525,0.822,0.543,0.364,0.674,0.731,0.5,0.833,0.533,0.347,0.667
linear,5,-6.6,18.1,0.4,0.939,0.946,0.933,0.94,0.881,0.94,0.723,0.475,0.833,0.505,0.321,0.654,0.731,0.5,0.833,0.533,0.347,0.667
linear,10,-6.6,18.1,0.4,0.939,0.946,0.933,0.94,0.881,0.94,0.723,0.475,0.833,0.505,0.321,0.654,0.731,0.5,0.833,0.533,0.347,0.667
linear,15,-6.6,18.1,0.4,0.939,0.946,0.933,0.94,0.881,0.94,0.723,0.475,0.833,0.505,0.321,0.654,0.731,0.5,0.833,0.533,0.347,0.667
