Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-5.2,12.2,0.6,0.844,0.768,0.919,0.825,0.707,0.843,0.792,0.675,0.844,0.664,0.515,0.76,0.769,0.625,0.833,0.625,0.458,0.729
linear,5,-6.7,16.6,-0.0,0.865,0.864,0.864,0.864,0.734,0.864,0.754,0.8,0.733,0.667,0.499,0.767,0.808,0.875,0.778,0.737,0.61,0.826
linear,10,-8.9,19.1,-0.4,0.858,0.891,0.824,0.863,0.722,0.858,0.7,0.8,0.656,0.621,0.421,0.728,0.692,0.875,0.611,0.636,0.45,0.743
linear,15,-10.5,18.5,-0.4,0.865,0.878,0.85,0.866,0.732,0.864,0.7,0.775,0.667,0.612,0.41,0.721,0.692,0.875,0.611,0.636,0.45,0.743
