Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-2.9,3.0,0.7,0.912,0.864,0.959,0.906,0.832,0.911,0.823,0.45,0.989,0.603,0.574,0.719,0.846,0.5,1.0,0.667,0.64,0.75
linear,5,-2.9,3.0,0.7,0.912,0.864,0.959,0.906,0.832,0.911,0.823,0.45,0.989,0.603,0.574,0.719,0.846,0.5,1.0,0.667,0.64,0.75
linear,10,-2.9,3.0,0.7,0.912,0.864,0.959,0.906,0.832,0.911,0.823,0.45,0.989,0.603,0.574,0.719,0.846,0.5,1.0,0.667,0.64,0.75
linear,15,-2.9,3.0,0.7,0.912,0.864,0.959,0.906,0.832,0.911,0.823,0.45,0.989,0.603,0.574,0.719,0.846,0.5,1.0,0.667,0.64,0.75
