FPR,SVM AUC = 0.8299 (+/- 0.0700),MLP AUC = 0.7085 (+/- 0.0959),RF AUC = 0.7685 (+/- 0.0831)
0,0,0,0
0.01010101010101,0.216666666666667,0.261111111111111,0.255555555555556
0.02020202020202,0.216666666666667,0.261111111111111,0.255555555555556
0.03030303030303,0.305555555555555,0.327777777777778,0.366666666666667
0.040404040404041,0.305555555555555,0.327777777777778,0.366666666666667
0.050505050505051,0.305555555555555,0.327777777777778,0.366666666666667
0.060606060606061,0.438888888888889,0.441666666666667,0.391666666666667
0.070707070707071,0.438888888888889,0.441666666666667,0.391666666666667
0.080808080808081,0.438888888888889,0.441666666666667,0.391666666666667
0.090909090909091,0.438888888888889,0.463888888888889,0.416666666666667
0.101010101010101,0.438888888888889,0.463888888888889,0.416666666666667
0.111111111111111,0.438888888888889,0.463888888888889,0.416666666666667
0.121212121212121,0.533333333333333,0.511111111111111,0.441666666666667
0.131313131313131,0.533333333333333,0.511111111111111,0.441666666666667
0.141414141414141,0.533333333333333,0.511111111111111,0.441666666666667
0.151515151515152,0.627777777777778,0.561111111111111,0.486111111111111
0.161616161616162,0.627777777777778,0.561111111111111,0.486111111111111
0.171717171717172,0.627777777777778,0.561111111111111,0.486111111111111
0.181818181818182,0.811111111111111,0.586111111111111,0.627777777777778
0.191919191919192,0.811111111111111,0.586111111111111,0.627777777777778
0.202020202020202,0.811111111111111,0.586111111111111,0.627777777777778
0.212121212121212,0.811111111111111,0.586111111111111,0.675
0.222222222222222,0.811111111111111,0.586111111111111,0.675
0.232323232323232,0.811111111111111,0.586111111111111,0.675
0.242424242424242,0.811111111111111,0.586111111111111,0.675
0.252525252525252,0.811111111111111,0.586111111111111,0.675
0.262626262626263,0.811111111111111,0.586111111111111,0.675
0.272727272727273,0.811111111111111,0.608333333333333,0.675
0.282828282828283,0.811111111111111,0.608333333333333,0.682407407407407
0.292929292929293,0.811111111111111,0.608333333333333,0.689814814814815
0.303030303030303,0.811111111111111,0.608333333333333,0.719444444444444
0.313131313131313,0.811111111111111,0.608333333333333,0.719444444444444
0.323232323232323,0.811111111111111,0.608333333333333,0.719444444444444
0.333333333333333,0.858333333333333,0.677777777777778,0.719444444444444
0.343434343434343,0.858333333333333,0.677777777777778,0.727777777777778
0.353535353535354,0.858333333333333,0.677777777777778,0.736111111111111
0.363636363636364,0.858333333333333,0.7,0.744444444444444
0.373737373737374,0.858333333333333,0.7,0.748148148148148
0.383838383838384,0.858333333333333,0.7,0.751851851851852
0.393939393939394,0.883333333333333,0.7,0.780555555555556
0.404040404040404,0.883333333333333,0.7,0.787962962962963
0.414141414141414,0.883333333333333,0.7,0.79537037037037
0.424242424242424,0.883333333333333,0.744444444444444,0.802777777777778
0.434343434343434,0.883333333333333,0.744444444444444,0.806481481481482
0.444444444444444,0.883333333333333,0.744444444444444,0.810185185185185
0.454545454545455,0.883333333333333,0.766666666666667,0.813888888888889
0.464646464646465,0.883333333333333,0.766666666666667,0.813888888888889
0.474747474747475,0.883333333333333,0.766666666666667,0.813888888888889
0.484848484848485,0.883333333333333,0.766666666666667,0.813888888888889
0.494949494949495,0.883333333333333,0.766666666666667,0.813888888888889
0.505050505050505,0.883333333333333,0.766666666666667,0.813888888888889
0.515151515151515,0.908333333333333,0.766666666666667,0.813888888888889
0.525252525252525,0.908333333333333,0.766666666666667,0.813888888888889
0.535353535353535,0.908333333333333,0.766666666666667,0.813888888888889
0.545454545454546,0.908333333333333,0.766666666666667,0.836111111111111
0.555555555555556,0.908333333333333,0.766666666666667,0.843518518518519
0.565656565656566,0.908333333333333,0.791666666666667,0.850925925925926
0.575757575757576,0.908333333333333,0.791666666666667,0.858333333333333
0.585858585858586,0.908333333333333,0.791666666666667,0.8625
0.595959595959596,0.908333333333333,0.791666666666667,0.866666666666667
0.606060606060606,0.930555555555556,0.791666666666667,0.870833333333333
0.616161616161616,0.930555555555556,0.791666666666667,0.875
0.626262626262626,0.930555555555556,0.791666666666667,0.879166666666667
0.636363636363636,0.930555555555556,0.791666666666667,0.883333333333333
0.646464646464646,0.930555555555556,0.791666666666667,0.883333333333333
0.656565656565657,0.930555555555556,0.791666666666667,0.883333333333333
0.666666666666667,0.930555555555556,0.813888888888889,0.883333333333333
0.676767676767677,0.930555555555556,0.813888888888889,0.883333333333333
0.686868686868687,0.930555555555556,0.813888888888889,0.883333333333333
0.696969696969697,0.930555555555556,0.813888888888889,0.883333333333333
0.707070707070707,0.930555555555556,0.813888888888889,0.885353535353535
0.717171717171717,0.930555555555556,0.813888888888889,0.902525252525253
0.727272727272727,0.977777777777778,0.813888888888889,0.91969696969697
0.737373737373737,0.977777777777778,0.813888888888889,0.933333333333333
0.747474747474748,0.977777777777778,0.813888888888889,0.933333333333333
0.757575757575758,1,0.813888888888889,0.955555555555556
0.767676767676768,1,0.813888888888889,0.955555555555556
0.777777777777778,1,0.813888888888889,0.955555555555556
0.787878787878788,1,0.813888888888889,0.955555555555556
0.797979797979798,1,0.838888888888889,0.955555555555556
0.808080808080808,1,0.838888888888889,0.955555555555556
0.818181818181818,1,0.838888888888889,0.977777777777778
0.828282828282828,1,0.838888888888889,0.977777777777778
0.838383838383838,1,0.838888888888889,0.977777777777778
0.848484848484848,1,0.838888888888889,0.977777777777778
0.858585858585859,1,0.838888888888889,0.981481481481482
0.868686868686869,1,0.838888888888889,0.985185185185185
0.878787878787879,1,0.863888888888889,0.988888888888889
0.888888888888889,1,0.863888888888889,0.992592592592593
0.898989898989899,1,0.863888888888889,0.996296296296296
0.909090909090909,1,0.886111111111111,1
0.919191919191919,1,0.911111111111111,1
0.929292929292929,1,0.911111111111111,1
0.939393939393939,1,0.955555555555556,1
0.94949494949495,1,0.955555555555556,1
0.95959595959596,1,0.955555555555556,1
0.96969696969697,1,1,1
0.97979797979798,1,1,1
0.98989898989899,1,1,1
1,1,1,1
