n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.933,0.958,0.908,0.935,0.868,0.933,0.785,0.505,0.873,0.531,0.393,0.689,0.81,0.579,0.883,0.595,0.471,0.731
200,None,0.5,0.906,0.95,0.862,0.91,0.816,0.906,0.767,0.505,0.85,0.509,0.359,0.678,0.797,0.526,0.883,0.556,0.426,0.705
200,None,0.75,0.912,0.95,0.875,0.916,0.828,0.912,0.78,0.547,0.853,0.545,0.4,0.7,0.772,0.526,0.85,0.526,0.376,0.688
200,None,None,0.912,0.946,0.879,0.915,0.828,0.912,0.772,0.516,0.853,0.521,0.373,0.685,0.772,0.526,0.85,0.526,0.376,0.688
400,None,0.25,0.931,0.954,0.908,0.933,0.864,0.931,0.79,0.558,0.863,0.56,0.423,0.711,0.785,0.526,0.867,0.541,0.4,0.696
400,None,0.5,0.919,0.958,0.879,0.922,0.84,0.919,0.785,0.537,0.863,0.545,0.405,0.7,0.797,0.526,0.883,0.556,0.426,0.705
400,None,0.75,0.912,0.946,0.879,0.915,0.827,0.912,0.777,0.537,0.853,0.537,0.391,0.695,0.797,0.526,0.883,0.556,0.426,0.705
400,None,None,0.912,0.95,0.875,0.916,0.828,0.912,0.772,0.505,0.857,0.516,0.368,0.681,0.772,0.526,0.85,0.526,0.376,0.688
600,None,0.25,0.929,0.954,0.904,0.931,0.86,0.929,0.792,0.558,0.867,0.564,0.428,0.712,0.772,0.526,0.85,0.526,0.376,0.688
600,None,0.5,0.919,0.95,0.888,0.921,0.839,0.919,0.78,0.547,0.853,0.544,0.4,0.7,0.81,0.526,0.9,0.571,0.453,0.713
600,None,0.75,0.912,0.946,0.879,0.915,0.828,0.912,0.772,0.526,0.85,0.527,0.378,0.688,0.797,0.526,0.883,0.556,0.426,0.705
600,None,None,0.91,0.946,0.875,0.913,0.824,0.91,0.772,0.516,0.853,0.521,0.373,0.685,0.785,0.526,0.867,0.541,0.4,0.696
800,None,0.25,0.925,0.95,0.9,0.927,0.851,0.925,0.79,0.558,0.863,0.561,0.423,0.711,0.797,0.579,0.867,0.579,0.446,0.723
800,None,0.5,0.917,0.946,0.888,0.919,0.836,0.917,0.787,0.547,0.863,0.553,0.414,0.705,0.797,0.526,0.883,0.556,0.426,0.705
800,None,0.75,0.917,0.95,0.883,0.919,0.836,0.917,0.78,0.537,0.857,0.539,0.395,0.697,0.797,0.526,0.883,0.556,0.426,0.705
800,None,None,0.912,0.946,0.879,0.915,0.827,0.912,0.777,0.516,0.86,0.527,0.382,0.688,0.797,0.526,0.883,0.556,0.426,0.705
1000,None,0.25,0.927,0.95,0.904,0.929,0.855,0.927,0.795,0.568,0.867,0.571,0.437,0.718,0.772,0.526,0.85,0.526,0.376,0.688
1000,None,0.5,0.919,0.95,0.888,0.921,0.84,0.919,0.785,0.547,0.86,0.55,0.409,0.704,0.785,0.526,0.867,0.541,0.4,0.696
1000,None,0.75,0.912,0.95,0.875,0.916,0.828,0.912,0.782,0.537,0.86,0.542,0.399,0.698,0.797,0.526,0.883,0.556,0.426,0.705
1000,None,None,0.908,0.946,0.871,0.911,0.82,0.908,0.772,0.516,0.853,0.521,0.372,0.685,0.797,0.526,0.883,0.556,0.426,0.705
