n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.851,0.824,0.878,0.849,0.709,0.851,0.769,0.65,0.822,0.633,0.467,0.736,0.769,0.625,0.833,0.625,0.458,0.729
200,None,0.5,0.844,0.81,0.878,0.837,0.694,0.844,0.762,0.6,0.833,0.603,0.439,0.717,0.808,0.625,0.889,0.667,0.535,0.757
200,None,0.75,0.824,0.809,0.838,0.818,0.652,0.823,0.762,0.625,0.822,0.617,0.446,0.724,0.731,0.5,0.833,0.533,0.347,0.667
200,None,None,0.851,0.863,0.838,0.85,0.703,0.85,0.738,0.575,0.811,0.574,0.386,0.693,0.769,0.5,0.889,0.571,0.426,0.694
400,None,0.25,0.865,0.85,0.878,0.863,0.735,0.864,0.754,0.65,0.8,0.617,0.439,0.725,0.808,0.625,0.889,0.667,0.535,0.757
400,None,0.5,0.865,0.85,0.878,0.864,0.735,0.864,0.754,0.625,0.811,0.607,0.434,0.718,0.808,0.625,0.889,0.667,0.535,0.757
400,None,0.75,0.851,0.836,0.865,0.848,0.709,0.85,0.762,0.625,0.822,0.615,0.445,0.724,0.769,0.625,0.833,0.625,0.458,0.729
400,None,None,0.844,0.85,0.838,0.845,0.691,0.844,0.731,0.6,0.789,0.577,0.382,0.694,0.769,0.5,0.889,0.571,0.426,0.694
600,None,0.25,0.865,0.851,0.878,0.865,0.732,0.865,0.754,0.65,0.8,0.617,0.439,0.725,0.808,0.625,0.889,0.667,0.535,0.757
600,None,0.5,0.858,0.837,0.878,0.856,0.721,0.858,0.762,0.625,0.822,0.613,0.446,0.724,0.769,0.625,0.833,0.625,0.458,0.729
600,None,0.75,0.838,0.796,0.878,0.83,0.683,0.837,0.762,0.625,0.822,0.615,0.445,0.724,0.731,0.5,0.833,0.533,0.347,0.667
600,None,None,0.844,0.85,0.838,0.845,0.691,0.844,0.738,0.6,0.8,0.583,0.394,0.7,0.808,0.625,0.889,0.667,0.535,0.757
800,None,0.25,0.865,0.851,0.878,0.864,0.734,0.865,0.754,0.65,0.8,0.617,0.439,0.725,0.731,0.5,0.833,0.533,0.347,0.667
800,None,0.5,0.865,0.837,0.891,0.862,0.733,0.864,0.769,0.65,0.822,0.633,0.467,0.736,0.731,0.5,0.833,0.533,0.347,0.667
800,None,0.75,0.831,0.796,0.865,0.825,0.669,0.83,0.746,0.6,0.811,0.591,0.41,0.706,0.769,0.5,0.889,0.571,0.426,0.694
800,None,None,0.844,0.85,0.838,0.845,0.691,0.844,0.738,0.6,0.8,0.585,0.395,0.7,0.808,0.625,0.889,0.667,0.535,0.757
1000,None,0.25,0.852,0.825,0.878,0.848,0.707,0.851,0.746,0.65,0.789,0.61,0.425,0.719,0.731,0.5,0.833,0.533,0.347,0.667
1000,None,0.5,0.845,0.824,0.865,0.841,0.691,0.844,0.769,0.65,0.822,0.633,0.467,0.736,0.769,0.5,0.889,0.571,0.426,0.694
1000,None,0.75,0.824,0.81,0.838,0.82,0.65,0.824,0.754,0.625,0.811,0.609,0.432,0.718,0.731,0.5,0.833,0.533,0.347,0.667
1000,None,None,0.837,0.836,0.838,0.836,0.677,0.837,0.738,0.6,0.8,0.585,0.395,0.7,0.769,0.5,0.889,0.571,0.426,0.694
