n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.879,0.851,0.906,0.876,0.761,0.879,0.723,0.575,0.789,0.56,0.359,0.682,0.692,0.5,0.778,0.5,0.278,0.639
200,None,0.5,0.872,0.837,0.906,0.867,0.747,0.871,0.708,0.55,0.778,0.536,0.324,0.664,0.731,0.5,0.833,0.533,0.347,0.667
200,None,0.75,0.872,0.851,0.892,0.868,0.748,0.872,0.723,0.575,0.789,0.564,0.362,0.682,0.731,0.5,0.833,0.533,0.347,0.667
200,None,None,0.845,0.838,0.852,0.842,0.694,0.845,0.677,0.55,0.733,0.512,0.274,0.642,0.731,0.625,0.778,0.588,0.391,0.701
400,None,0.25,0.872,0.85,0.892,0.868,0.746,0.871,0.746,0.625,0.8,0.603,0.418,0.712,0.692,0.5,0.778,0.5,0.278,0.639
400,None,0.5,0.865,0.837,0.892,0.86,0.734,0.865,0.731,0.575,0.8,0.567,0.374,0.688,0.731,0.5,0.833,0.533,0.347,0.667
400,None,0.75,0.858,0.837,0.879,0.854,0.719,0.858,0.708,0.55,0.778,0.538,0.326,0.664,0.769,0.625,0.833,0.625,0.458,0.729
400,None,None,0.838,0.825,0.852,0.835,0.679,0.839,0.692,0.55,0.756,0.526,0.3,0.653,0.769,0.625,0.833,0.625,0.458,0.729
600,None,0.25,0.879,0.865,0.892,0.877,0.76,0.879,0.746,0.625,0.8,0.606,0.423,0.712,0.692,0.5,0.778,0.5,0.278,0.639
600,None,0.5,0.865,0.837,0.892,0.86,0.734,0.865,0.731,0.6,0.789,0.58,0.385,0.694,0.731,0.625,0.778,0.588,0.391,0.701
600,None,0.75,0.858,0.837,0.879,0.854,0.719,0.858,0.708,0.55,0.778,0.538,0.326,0.664,0.769,0.625,0.833,0.625,0.458,0.729
600,None,None,0.845,0.825,0.866,0.841,0.693,0.845,0.692,0.55,0.756,0.526,0.3,0.653,0.692,0.5,0.778,0.5,0.278,0.639
800,None,0.25,0.879,0.865,0.892,0.877,0.76,0.879,0.762,0.625,0.822,0.619,0.448,0.724,0.769,0.625,0.833,0.625,0.458,0.729
800,None,0.5,0.872,0.851,0.892,0.869,0.747,0.872,0.738,0.6,0.8,0.587,0.399,0.7,0.731,0.625,0.778,0.588,0.391,0.701
800,None,0.75,0.865,0.851,0.879,0.863,0.733,0.865,0.692,0.525,0.767,0.51,0.289,0.646,0.769,0.625,0.833,0.625,0.458,0.729
800,None,None,0.851,0.825,0.879,0.847,0.706,0.852,0.692,0.55,0.756,0.524,0.299,0.653,0.731,0.5,0.833,0.533,0.347,0.667
1000,None,0.25,0.879,0.865,0.892,0.877,0.76,0.879,0.746,0.625,0.8,0.604,0.419,0.712,0.769,0.625,0.833,0.625,0.458,0.729
1000,None,0.5,0.865,0.851,0.879,0.863,0.733,0.865,0.731,0.575,0.8,0.569,0.377,0.688,0.731,0.625,0.778,0.588,0.391,0.701
1000,None,0.75,0.865,0.851,0.879,0.863,0.733,0.865,0.7,0.525,0.778,0.517,0.303,0.651,0.769,0.625,0.833,0.625,0.458,0.729
1000,None,None,0.851,0.825,0.879,0.847,0.706,0.852,0.685,0.525,0.756,0.504,0.275,0.64,0.731,0.5,0.833,0.533,0.347,0.667
